ticks,who,name,pop.0,susceptible,exposed,presymptomatic,infected,recovered,dead,new.exposed,new.presymptomatic,new.infected,new.recovered,new.dead,new.tests,alert.level
54,7,Tairawhiti,48965,48959,0,1,1,4,0,0,0,0,0,0,47,4
54,13,Capital.and.Coast,316618,316412,37,47,43,79,2,8,11,7,5,0,340,4
54,16,West.Coast,32445,32431,3,4,4,3,0,2,1,1,0,0,42,4
54,17,Canterbury,562870,562332,126,100,128,184,0,32,27,22,11,0,636,4
54,19,Southern,328229,327966,54,44,58,107,1,10,10,15,6,0,359,4
54,8,Taranaki,119640,119483,32,33,40,52,0,8,8,3,1,0,164,4
54,9,Hawkes.Bay,165360,165157,43,43,45,72,0,5,10,5,5,0,197,4
54,0,Northland,178498,178403,23,19,21,32,2,7,2,3,4,0,197,4
54,4,Waikato,417130,416821,72,61,53,123,0,13,17,7,8,0,508,4
54,6,Bay.of.Plenty,236819,236692,31,26,29,41,1,7,9,5,2,0,260,4
54,11,MidCentral,178240,178197,10,9,6,18,0,1,3,1,0,0,181,4
54,5,Lakes,110040,109960,13,21,24,22,0,2,9,6,1,0,132,4
54,10,Whanganui,64565,64467,23,18,20,37,0,8,6,3,3,0,80,4
54,2,Auckland,538840,538591,57,51,59,82,0,7,17,7,6,0,552,4
54,1,Waitemata,622349,621904,122,68,104,151,1,18,14,13,13,0,709,4
54,14,Wairarapa,44845,44842,0,1,0,2,0,0,0,0,0,0,48,4
54,12,Hutt.Valley,149269,149214,14,9,14,18,1,4,5,3,2,0,171,4
54,15,Nelson.Marlborough,150280,150242,8,6,8,16,0,4,2,2,0,0,146,4
54,18,South.Canterbury,60025,59998,4,7,9,7,0,1,2,2,1,0,62,4
54,3,Counties.Manukau,557790,557379,105,70,99,137,0,22,17,11,10,0,610,4
55,12,Hutt.Valley,149269,149209,19,7,15,19,1,5,0,2,1,0,166,4
55,15,Nelson.Marlborough,150280,150240,9,6,9,16,0,2,1,1,0,0,149,4
55,7,Tairawhiti,48965,48958,1,0,2,4,0,1,0,1,0,0,51,4
55,14,Wairarapa,44845,44842,0,1,0,2,0,0,0,0,0,0,40,4
55,17,Canterbury,562870,562308,128,102,136,196,0,24,22,20,12,0,677,4
55,18,South.Canterbury,60025,59996,5,6,10,8,0,2,1,2,1,0,85,4
55,9,Hawkes.Bay,165359,165149,42,41,48,79,1,8,9,11,7,1,208,4
55,6,Bay.of.Plenty,236819,236684,29,31,33,42,1,8,10,5,1,0,283,4
55,8,Taranaki,119640,119475,31,37,37,60,0,8,9,5,8,0,149,4
55,0,Northland,178498,178401,20,18,21,38,2,2,5,6,6,0,186,4
55,4,Waikato,417130,416814,66,63,57,130,0,7,13,11,7,0,490,4
55,5,Lakes,110040,109953,19,16,25,27,0,7,1,6,5,0,135,4
55,10,Whanganui,64565,64462,26,20,16,41,0,5,2,0,4,0,86,4
55,11,MidCentral,178240,178197,8,8,9,18,0,0,2,3,0,0,186,4
55,3,Counties.Manukau,557790,557359,98,84,101,148,0,20,27,13,11,0,594,4
55,13,Capital.and.Coast,316617,316401,38,43,52,83,3,11,10,14,4,1,385,4
55,2,Auckland,538840,538580,54,54,68,84,0,11,14,11,2,0,622,4
55,1,Waitemata,622349,621884,123,80,92,170,1,20,19,7,19,0,685,4
55,19,Southern,328229,327960,42,54,61,112,1,6,18,8,5,0,387,4
55,16,West.Coast,32445,32431,2,3,5,4,0,0,1,2,1,0,36,4
56,19,Southern,328229,327952,38,53,64,122,1,8,12,13,10,0,376,4
56,13,Capital.and.Coast,316616,316388,47,39,51,91,4,13,4,8,8,1,377,4
56,15,Nelson.Marlborough,150280,150238,8,7,9,18,0,2,3,2,2,0,166,4
56,14,Wairarapa,44845,44842,0,1,0,2,0,0,0,0,0,0,45,4
56,7,Tairawhiti,48965,48958,1,0,2,4,0,0,0,0,0,0,51,4
56,4,Waikato,417130,416804,62,64,67,133,0,10,14,13,3,0,488,4
56,5,Lakes,110040,109950,17,16,27,30,0,3,5,5,3,0,127,4
56,3,Counties.Manukau,557790,557346,88,93,106,157,0,13,23,14,9,0,674,4
56,9,Hawkes.Bay,165359,165139,43,41,53,83,1,10,9,9,4,0,235,4
56,2,Auckland,538840,538568,51,59,68,94,0,12,15,10,10,0,574,4
56,6,Bay.of.Plenty,236819,236679,26,31,38,45,1,5,8,8,3,0,273,4
