ticks,who,name,pop.0,susceptible,exposed,presymptomatic,infected,recovered,dead,new.exposed,new.presymptomatic,new.infected,new.recovered,new.dead,new.tests,alert.level
58,21,Stratford.District,9860,9859,1,0,0,0,0,0,0,0,0,0,8,4
58,29,Horowhenua.District,35000,34999,0,0,0,1,0,0,0,0,0,0,35,4
58,54,Timaru.District,47899,47892,1,3,1,2,1,0,1,0,0,0,55,4
58,40,Wairoa.District,8680,8679,0,0,0,1,0,0,0,0,0,0,6,4
58,11,Thames-Coromandel.District,31500,31486,2,5,2,5,0,1,3,1,0,0,38,4
58,4,Masterton.District,26800,26752,10,11,11,16,0,0,1,3,1,0,43,4
58,33,Western.Bay.of.Plenty.District,53900,53873,4,4,8,11,0,0,2,0,0,0,70,4
58,36,Whakatane.District,37100,37098,0,0,0,2,0,0,0,0,0,0,31,4
58,0,Porirua.City,59100,58993,28,20,23,36,0,4,6,2,1,0,80,4
58,39,Gisborne.District,49300,49250,19,7,10,14,0,5,0,0,2,0,53,4
58,16,Waipa.District,56200,56054,33,25,32,56,0,9,9,3,4,0,86,4
58,49,Hurunui.District,12950,12925,10,4,7,4,0,0,1,0,0,0,11,4
58,25,Rangitikei.District,15750,15750,0,0,0,0,0,0,0,0,0,0,13,4
58,37,Kawerau.District,7490,7489,0,0,0,1,0,0,0,0,0,0,3,4
58,48,Westland.District,8960,8960,0,0,0,0,0,0,0,0,0,0,9,4
58,53,Ashburton.District,34800,34796,0,0,0,4,0,0,0,0,0,0,34,4
58,58,Central.Otago.District,23100,23089,2,4,3,2,0,1,1,1,0,0,19,4
58,20,New.Plymouth.District,84400,84394,0,0,0,6,0,0,0,0,0,0,77,4
58,15,Hamilton.City,169500,169368,35,24,20,53,0,9,4,1,2,0,171,4
58,24,Whanganui.District,47300,47296,0,0,1,3,0,0,0,0,0,0,54,4
58,38,Ōpōtiki.District,9720,9720,0,0,0,0,0,0,0,0,0,0,6,4
58,59,Queenstown-Lakes.District,41700,41687,0,1,1,11,0,0,0,0,0,0,42,4
58,44,Marlborough.District,49200,49135,14,10,16,25,0,3,4,5,3,0,50,4
58,14,Matamata-Piako.District,36000,35988,3,2,5,2,0,0,1,1,0,0,41,4
58,27,Palmerston.North.City,88299,88195,25,22,20,37,1,9,6,5,0,0,112,4
58,10,Kaipara.District,24100,24100,0,0,0,0,0,0,0,0,0,0,22,4
58,47,Grey.District,13750,13718,6,9,5,12,0,1,2,1,0,0,15,4
58,22,South.Taranaki.District,28600,28564,3,6,10,17,0,1,1,2,1,0,30,4
58,30,Kapiti.Coast.District,56000,55891,27,22,18,42,0,6,5,4,5,0,75,4
58,65,Auckland,1642798,1641526,288,214,317,453,2,68,62,46,24,0,1818,4
58,8,Far.North.District,68500,68432,19,12,14,23,0,5,7,1,1,0,88,4
58,6,South.Wairarapa.District,11100,11099,0,0,0,1,0,0,0,0,0,0,11,4
58,57,Waitaki.District,23200,23200,0,0,0,0,0,0,0,0,0,0,32,4
58,64,Invercargill.City,56200,56197,0,0,1,2,0,0,0,0,0,0,56,4
58,13,Waikato.District,79900,79819,16,21,21,23,0,2,5,4,2,0,117,4
58,63,Gore.District,12800,12740,11,12,21,16,0,3,0,4,0,0,35,4
58,46,Buller.District,9840,9839,0,0,0,1,0,0,0,0,0,0,12,4
58,60,Dunedin.City,131700,131614,28,14,27,17,0,8,2,3,3,0,146,4
58,45,Kaikoura.District,4110,4109,0,1,0,0,0,0,0,0,0,0,8,4
58,12,Hauraki.District,21000,20994,2,2,1,1,0,1,0,0,0,0,28,4
58,9,Whangarei.District,96000,95903,30,15,18,34,0,6,3,2,3,0,124,4
58,50,Waimakariri.District,62799,62756,11,10,11,11,1,4,4,1,1,0,67,4
58,35,Rotorua.District,75100,75081,5,5,3,6,0,1,0,0,1,0,71,4
58,28,Tararua.District,18650,18544,23,17,21,45,0,5,4,3,5,0,29,4
58,56,Waimate.District,8080,8080,0,0,0,0,0,0,0,0,0,0,3,4
58,32,Taupo.District,39300,39279,4,4,3,10,0,0,1,0,0,0,50,4
58,17,Ōtorohanga.District,10500,10500,0,0,0,0,0,0,0,0,0,0,12,4
58,19,Central.Hawke's.Bay.District,14850,14850,0,0,0,0,0,0,0,0,0,0,21,4
58,34,Tauranga.City,144698,144580,28,16,28,46,2,9,6,6,5,0,160,4
58,1,Upper.Hutt.City,46000,45976,4,4,6,10,0,1,2,1,0,0,54,4
58,41,Hastings.District,85000,84997,0,0,0,3,0,0,0,0,0,0,88,4
58,61,Clutha.District,18350,18347,1,1,0,1,0,0,0,0,0,0,18,4
58,3,Wellington.City,210400,210363,9,7,8,13,0,3,1,1,1,0,221,4
58,55,Mackenzie.District,5140,5140,0,0,0,0,0,0,0,0,0,0,7,4
58,2,Lower.Hutt.City,108700,108578,34,14,29,45,0,7,3,4,1,0,117,4
58,18,South.Waikato.District,25100,25099,0,0,0,1,0,0,0,0,0,0,17,4
58,43,Nelson.City,52898,52844,10,8,11,25,2,1,0,0,0,1,71,4
58,51,Christchurch.City,385500,385342,36,20,36,66,0,6,4,2,4,0,411,4
58,42,Napier.City,65000,64995,1,1,1,2,0,0,0,0,0,0,61,4
58,62,Southland.District,32100,32100,0,0,0,0,0,0,0,0,0,0,27,4
58,26,Manawatu.District,31700,31693,0,2,0,5,0,0,0,0,0,0,32,4
58,31,Waitomo.District,9490,9490,0,0,0,0,0,0,0,0,0,0,15,4
58,52,Selwyn.District,65600,65553,5,5,9,28,0,0,0,2,1,0,71,4
58,5,Carterton.District,9690,9684,0,3,3,0,0,0,1,1,0,0,11,4
58,23,Ruapehu.District,12750,12750,0,0,0,0,0,0,0,0,0,0,17,4
58,7,Tasman.District,54800,54800,0,0,0,0,0,0,0,0,0,0,53,4
59,27,Palmerston.North.City,88299,88193,24,19,22,41,1,2,3,6,4,0,105,4
59,54,Timaru.District,47899,47892,1,3,1,2,1,0,0,0,0,0,55,4
59,38,Ōpōtiki.District,9720,9720,0,0,0,0,0,0,0,0,0,0,12,4
59,5,Carterton.District,9690,9682,2,2,4,0,0,2,0,1,0,0,13,4
59,14,Matamata-Piako.District,36000,35988,2,2,6,2,0,0,1,1,0,0,36,4
59,30,Kapiti.Coast.District,56000,55888,26,22,19,45,0,3,4,4,3,0,63,4
59,31,Waitomo.District,9490,9490,0,0,0,0,0,0,0,0,0,0,8,4
59,34,Tauranga.City,144698,144569,34,18,28,49,2,11,5,3,3,0,164,4
59,6,South.Wairarapa.District,11100,11099,0,0,0,1,0,0,0,0,0,0,6,4
59,25,Rangitikei.District,15750,15750,0,0,0,0,0,0,0,0,0,0,12,4
59,7,Tasman.District,54800,54800,0,0,0,0,0,0,0,0,0,0,53,4
59,58,Central.Otago.District,23100,23089,2,3,4,2,0,0,0,1,0,0,28,4
59,32,Taupo.District,39300,39278,4,4,3,11,0,1,1,1,1,0,40,4
59,24,Whanganui.District,47300,47296,0,0,1,3,0,0,0,0,0,0,55,4
59,55,Mackenzie.District,5140,5140,0,0,0,0,0,0,0,0,0,0,5,4
59,9,Whangarei.District,96000,95899,27,20,17,37,0,4,7,2,3,0,119,4
59,60,Dunedin.City,131700,131612,24,17,30,17,0,2,6,3,0,0,161,4
59,51,Christchurch.City,385500,385332,35,24,38,71,0,10,11,7,5,0,410,4
59,22,South.Taranaki.District,28600,28562,5,6,8,19,0,2,0,0,2,0,32,4
59,21,Stratford.District,9860,9859,1,0,0,0,0,0,0,0,0,0,9,4
59,1,Upper.Hutt.City,46000,45974,6,4,6,10,0,2,0,0,0,0,55,4
59,56,Waimate.District,8080,8080,0,0,0,0,0,0,0,0,0,0,11,4
59,45,Kaikoura.District,4110,4109,0,1,0,0,0,0,0,0,0,0,5,4
59,2,Lower.Hutt.City,108700,108577,28,19,28,48,0,1,7,2,3,0,134,4
59,40,Wairoa.District,8680,8679,0,0,0,1,0,0,0,0,0,0,7,4
59,48,Westland.District,8960,8960,0,0,0,0,0,0,0,0,0,0,12,4
59,0,Porirua.City,59100,58985,32,19,27,37,0,8,4,5,1,0,106,4
59,10,Kaipara.District,24100,24100,0,0,0,0,0,0,0,0,0,0,21,4
59,62,Southland.District,32100,32100,0,0,0,0,0,0,0,0,0,0,22,4
59,33,Western.Bay.of.Plenty.District,53900,53872,4,4,8,12,0,1,1,1,1,0,57,4
59,13,Waikato.District,79900,79817,16,20,23,24,0,2,2,3,1,0,95,4
59,18,South.Waikato.District,25100,25099,0,0,0,1,0,0,0,0,0,0,22,4
59,65,Auckland,1642798,1641460,288,245,321,484,2,66,66,35,31,0,1862,4
59,11,Thames-Coromandel.District,31500,31486,2,4,3,5,0,0,0,1,0,0,38,4
59,61,Clutha.District,18350,18347,1,0,1,1,0,0,0,1,0,0,23,4
59,50,Waimakariri.District,62799,62751,15,7,13,13,1,5,1,4,2,0,70,4
59,59,Queenstown-Lakes.District,41700,41687,0,0,2,11,0,0,0,1,0,0,46,4
59,43,Nelson.City,52898,52843,9,9,11,26,2,1,2,1,1,0,61,4
59,57,Waitaki.District,23200,23200,0,0,0,0,0,0,0,0,0,0,24,4
59,63,Gore.District,12800,12737,13,8,25,17,0,3,1,5,1,0,39,4
59,19,Central.Hawke's.Bay.District,14850,14850,0,0,0,0,0,0,0,0,0,0,10,4
59,47,Grey.District,13750,13718,3,10,6,13,0,0,3,2,1,0,21,4
59,44,Marlborough.District,49200,49132,15,10,16,27,0,3,2,2,2,0,66,4
59,16,Waipa.District,56200,56043,38,26,33,60,0,11,6,5,4,0,95,4
59,49,Hurunui.District,12950,12925,10,3,7,5,0,0,0,1,1,0,12,4
59,39,Gisborne.District,49300,49250,14,11,10,15,0,0,5,1,1,0,47,4
59,64,Invercargill.City,56200,56197,0,0,1,2,0,0,0,0,0,0,69,4
59,37,Kawerau.District,7490,7489,0,0,0,1,0,0,0,0,0,0,17,4
59,4,Masterton.District,26800,26750,12,7,15,16,0,2,0,4,0,0,50,4
59,42,Napier.City,65000,64995,1,0,2,2,0,0,0,1,0,0,57,4
59,12,Hauraki.District,21000,20994,1,3,1,1,0,0,1,0,0,0,23,4
59,41,Hastings.District,85000,84997,0,0,0,3,0,0,0,0,0,0,69,4
59,15,Hamilton.City,169500,169362,34,28,21,55,0,6,7,3,2,0,194,4
59,17,Ōtorohanga.District,10500,10500,0,0,0,0,0,0,0,0,0,0,13,4
59,20,New.Plymouth.District,84400,84394,0,0,0,6,0,0,0,0,0,0,86,4
59,3,Wellington.City,210400,210361,8,7,10,14,0,2,3,3,1,0,249,4
59,29,Horowhenua.District,35000,34999,0,0,0,1,0,0,0,0,0,0,29,4
59,23,Ruapehu.District,12750,12750,0,0,0,0,0,0,0,0,0,0,15,4
