ticks,who,name,pop.0,susceptible,exposed,presymptomatic,infected,recovered,dead,new.exposed,new.presymptomatic,new.infected,new.recovered,new.dead,new.tests,alert.level
56,55,Mackenzie.District,5140,5140,0,0,0,0,0,0,0,0,0,0,6,4
56,63,Gore.District,12800,12800,0,0,0,0,0,0,0,0,0,0,13,4
56,53,Ashburton.District,34800,34798,0,0,0,2,0,0,0,0,0,0,36,4
56,12,Hauraki.District,21000,20993,3,2,2,0,0,0,0,0,0,0,23,4
56,30,Kapiti.Coast.District,56000,55999,0,0,0,1,0,0,0,0,0,0,56,4
56,1,Upper.Hutt.City,46000,45950,14,12,10,14,0,2,1,1,1,0,54,4
56,27,Palmerston.North.City,88300,88271,4,7,6,12,0,1,4,1,0,0,79,4
56,49,Hurunui.District,12950,12950,0,0,0,0,0,0,0,0,0,0,13,4
56,32,Taupo.District,39300,39244,12,4,15,25,0,2,2,3,3,0,39,4
56,17,Ōtorohanga.District,10500,10499,0,0,1,0,0,0,0,1,0,0,5,4
56,0,Porirua.City,59100,59047,14,11,8,20,0,2,2,2,0,0,67,4
56,22,South.Taranaki.District,28600,28596,0,0,1,3,0,0,0,0,0,0,44,4
56,54,Timaru.District,47900,47871,2,7,6,14,0,0,2,2,0,0,55,4
56,9,Whangarei.District,96000,95930,21,16,14,19,0,5,3,5,3,0,119,4
56,24,Whanganui.District,47300,47298,0,0,0,2,0,0,0,0,0,0,36,4
56,14,Matamata-Piako.District,36000,35954,8,8,11,19,0,0,2,3,2,0,45,4
56,33,Western.Bay.of.Plenty.District,53900,53894,2,1,2,1,0,1,0,0,0,0,61,4
56,20,New.Plymouth.District,84400,84358,11,8,10,13,0,2,2,2,3,0,99,4
56,64,Invercargill.City,56199,56136,9,12,7,35,1,1,3,1,2,0,64,4
56,51,Christchurch.City,385500,385381,27,28,26,38,0,5,9,1,2,0,414,4
56,4,Masterton.District,26800,26800,0,0,0,0,0,0,0,0,0,0,28,4
56,18,South.Waikato.District,25100,25082,4,2,10,2,0,3,2,0,0,0,27,4
56,35,Rotorua.District,75100,75067,5,7,8,13,0,1,2,0,0,0,89,4
56,65,Auckland,1642794,1641116,354,303,361,660,6,66,70,70,38,2,1942,4
56,6,South.Wairarapa.District,11100,11100,0,0,0,0,0,0,0,0,0,0,8,4
56,52,Selwyn.District,65600,65598,1,0,0,1,0,0,0,0,0,0,67,4
56,57,Waitaki.District,23199,23173,6,3,5,12,1,0,0,0,0,0,26,4
56,5,Carterton.District,9690,9689,0,0,0,1,0,0,0,0,0,0,9,4
56,48,Westland.District,8960,8960,0,0,0,0,0,0,0,0,0,0,8,4
56,28,Tararua.District,18650,18633,3,5,3,6,0,0,2,0,0,0,18,4
56,47,Grey.District,13750,13699,6,14,11,20,0,2,4,2,1,0,38,4
56,61,Clutha.District,18350,18324,3,4,5,14,0,3,0,2,2,0,21,4
56,31,Waitomo.District,9490,9489,0,1,0,0,0,0,0,0,0,0,10,4
56,60,Dunedin.City,131700,131590,23,21,23,43,0,3,2,5,1,0,163,4
56,45,Kaikoura.District,4110,4110,0,0,0,0,0,0,0,0,0,0,4,4
56,36,Whakatane.District,37100,37065,13,6,7,9,0,4,3,0,0,0,50,4
56,44,Marlborough.District,49200,49178,6,5,4,7,0,2,2,1,2,0,47,4
56,23,Ruapehu.District,12750,12749,0,0,0,1,0,0,0,0,0,0,12,4
56,21,Stratford.District,9860,9851,2,3,1,3,0,0,0,0,1,0,5,4
56,34,Tauranga.City,144700,144650,13,8,7,22,0,2,2,2,2,0,138,4
56,10,Kaipara.District,24100,24099,0,1,0,0,0,0,0,0,0,0,25,4
56,2,Lower.Hutt.City,108700,108583,20,23,30,44,0,6,6,7,4,0,147,4
