ticks,who,name,pop.0,susceptible,exposed,presymptomatic,infected,recovered,dead,new.exposed,new.presymptomatic,new.infected,new.recovered,new.dead,new.tests,alert.level
25,19,Southern,328228,327785,58,75,135,175,2,58,59,40,28,0,449,4
25,7,Tairawhiti,48965,48947,4,6,6,2,0,4,4,3,0,0,39,4
25,0,Northland,178500,178457,6,8,9,20,0,6,5,3,2,0,199,4
25,13,Capital.and.Coast,316619,316080,70,80,195,194,1,70,61,68,26,0,482,4
25,17,Canterbury,562869,562582,27,45,80,135,1,27,32,30,20,0,646,4
25,2,Auckland,538840,538641,32,42,71,54,0,32,29,20,10,0,620,4
25,18,South.Canterbury,60025,60001,4,6,7,7,0,4,2,1,1,0,52,4
25,3,Counties.Manukau,557790,557654,23,29,46,38,0,23,21,19,6,0,563,4
25,1,Waitemata,622348,621870,65,89,155,169,2,65,67,51,29,1,756,4
25,11,MidCentral,178240,178201,7,4,15,13,0,7,4,4,1,0,202,4
25,14,Wairarapa,44845,44843,0,0,0,2,0,0,0,0,0,0,58,4
25,16,West.Coast,32445,32408,7,11,11,8,0,7,11,1,4,0,48,4
25,5,Lakes,110037,109779,33,49,85,91,3,33,37,29,16,0,202,4
25,15,Nelson.Marlborough,150280,150253,2,5,10,10,0,2,5,4,2,0,160,4
25,6,Bay.of.Plenty,236819,236530,45,57,92,95,1,45,37,35,12,0,327,4
25,9,Hawkes.Bay,165360,165288,13,15,20,24,0,13,12,4,8,0,186,4
25,12,Hutt.Valley,149268,148907,44,77,118,122,2,44,58,50,17,1,251,4
25,4,Waikato,417128,416714,49,73,135,157,2,49,50,42,16,0,593,4
25,8,Taranaki,119640,119518,18,21,39,44,0,18,13,12,6,0,133,4
25,10,Whanganui,64565,64523,4,2,16,20,0,4,1,3,2,0,87,4
26,9,Hawkes.Bay,165360,165277,11,22,22,28,0,11,13,6,4,0,181,4
26,4,Waikato,417128,416662,52,76,160,178,2,52,49,46,21,0,497,4
26,11,MidCentral,178240,178192,9,8,16,15,0,9,7,3,2,0,191,4
26,7,Tairawhiti,48965,48942,5,8,8,2,0,5,4,2,0,0,67,4
26,15,Nelson.Marlborough,150280,150246,7,4,12,11,0,7,2,3,1,0,173,4
26,17,Canterbury,562869,562550,32,41,89,157,1,32,27,31,22,0,659,4
26,18,South.Canterbury,60025,60000,1,6,9,9,0,1,4,4,2,0,59,4
26,13,Capital.and.Coast,316619,316014,66,94,207,238,1,66,70,56,44,0,487,4
26,10,Whanganui,64565,64514,9,4,11,27,0,9,4,2,7,0,70,4
26,5,Lakes,110037,109746,33,43,109,106,3,33,33,39,15,0,198,4
26,2,Auckland,538840,538608,33,50,79,70,0,33,32,24,16,0,585,4
26,0,Northland,178500,178454,3,9,11,23,0,3,6,5,3,0,199,4
26,8,Taranaki,119640,119504,14,28,41,53,0,14,18,11,9,0,147,4
26,6,Bay.of.Plenty,236818,236489,41,62,114,112,2,41,45,40,17,1,336,4
26,14,Wairarapa,44845,44843,0,0,0,2,0,0,0,0,0,0,50,4
26,12,Hutt.Valley,149268,148846,61,78,135,148,2,61,44,43,26,0,274,4
26,19,Southern,328228,327727,58,83,165,195,2,58,58,50,20,0,459,4
26,3,Counties.Manukau,557790,557636,18,28,60,48,0,18,23,24,10,0,597,4
26,16,West.Coast,32445,32405,3,10,17,10,0,3,7,8,2,0,45,4
26,1,Waitemata,622348,621808,62,98,180,200,2,62,65,56,31,0,721,4
27,1,Waitemata,622348,621749,59,107,196,237,2,59,62,53,37,0,834,4
27,5,Lakes,110037,109706,40,48,108,135,3,40,33,28,29,0,199,4
27,15,Nelson.Marlborough,150280,150244,2,9,10,15,0,2,7,2,4,0,160,4
