ticks,who,name,pop.0,susceptible,exposed,presymptomatic,infected,recovered,dead,new.exposed,new.presymptomatic,new.infected,new.recovered,new.dead,new.tests,alert.level
25,18,South.Canterbury,60025,59887,19,27,47,45,0,19,22,19,15,0,115,4
25,17,Canterbury,562867,562589,30,51,75,122,3,30,31,25,14,1,589,4
25,7,Tairawhiti,48965,48945,3,2,11,4,0,3,1,4,0,0,61,4
25,13,Capital.and.Coast,316618,316503,19,24,39,33,2,19,18,9,11,0,369,4
25,12,Hutt.Valley,149270,149242,6,8,10,4,0,6,6,5,1,0,143,4
25,1,Waitemata,622349,621959,55,76,104,155,1,55,58,28,25,1,717,4
25,9,Hawkes.Bay,165359,165168,25,32,71,63,1,25,23,22,13,0,247,4
25,6,Bay.of.Plenty,236820,236469,37,66,118,130,0,37,42,38,20,0,355,4
25,2,Auckland,538838,538598,28,52,74,86,2,28,36,31,17,1,611,4
25,19,Southern,328228,327844,51,69,127,137,2,51,45,37,22,1,435,4
25,5,Lakes,110039,109661,45,66,124,143,1,45,42,32,11,0,204,4
25,8,Taranaki,119640,119576,7,8,22,27,0,7,3,8,2,0,156,4
25,15,Nelson.Marlborough,150280,150258,4,9,5,4,0,4,9,1,0,0,151,4
25,16,West.Coast,32445,32394,5,7,15,24,0,5,7,5,4,0,51,4
25,3,Counties.Manukau,557788,557333,67,86,136,166,2,67,62,47,31,0,659,4
25,11,MidCentral,178239,178091,18,32,51,47,1,18,26,14,3,0,231,4
25,0,Northland,178500,178485,1,6,3,5,0,1,3,0,0,0,179,4
25,14,Wairarapa,44845,44840,0,2,3,0,0,0,0,1,0,0,59,4
25,4,Waikato,417129,416760,49,74,128,118,1,49,54,39,20,0,515,4
25,10,Whanganui,64565,64558,0,0,2,5,0,0,0,1,0,0,65,4
26,16,West.Coast,32445,32389,5,8,16,27,0,5,5,4,3,0,41,4
26,14,Wairarapa,44845,44839,1,0,4,1,0,1,0,2,1,0,38,4
26,2,Auckland,538838,538571,27,48,85,107,2,27,28,32,21,0,573,4
26,12,Hutt.Valley,149270,149233,9,10,12,6,0,9,6,4,2,0,141,4
26,1,Waitemata,622349,621918,41,77,137,176,1,41,55,54,21,0,772,4
26,7,Tairawhiti,48965,48941,4,4,12,4,0,4,3,1,0,0,64,4
26,15,Nelson.Marlborough,150280,150255,3,8,9,5,0,3,4,5,1,0,133,4
26,8,Taranaki,119640,119563,13,9,26,29,0,13,7,6,2,0,148,4
26,3,Counties.Manukau,557788,557272,61,93,171,191,2,61,67,60,25,0,698,4
26,4,Waikato,417129,416703,57,70,152,147,1,57,49,53,29,0,527,4
26,18,South.Canterbury,60025,59874,13,25,61,52,0,13,19,21,7,0,104,4
26,6,Bay.of.Plenty,236820,236417,52,54,142,155,0,52,37,49,25,0,347,4
26,19,Southern,328228,327786,58,78,148,158,2,58,51,42,21,0,463,4
26,10,Whanganui,64565,64558,0,0,1,6,0,0,0,0,1,0,63,4
26,13,Capital.and.Coast,316618,316488,15,27,48,40,2,15,19,16,7,0,354,4
26,5,Lakes,110039,109603,58,62,147,169,1,58,45,49,26,0,292,4
26,9,Hawkes.Bay,165359,165138,30,39,70,82,1,30,25,18,19,0,235,4
26,17,Canterbury,562866,562539,50,46,92,139,4,50,30,35,17,1,655,4
26,0,Northland,178500,178485,0,4,6,5,0,0,1,3,0,0,186,4
26,11,MidCentral,178239,178064,27,30,62,56,1,27,18,20,9,0,228,4
27,6,Bay.of.Plenty,236820,236363,54,67,154,182,0,54,52,39,27,0,402,4
27,13,Capital.and.Coast,316618,316472,16,24,55,51,2,16,15,18,11,0,336,4
27,8,Taranaki,119640,119556,7,15,29,33,0,7,13,7,4,0,142,4
27,15,Nelson.Marlborough,150280,150254,1,4,13,8,0,1,3,7,3,0,145,4
27,5,Lakes,110038,109556,47,76,157,202,2,47,58,44,33,1,255,4
27,1,Waitemata,622349,621871,47,70,160,201,1,47,41,48,25,0,774,4
27,14,Wairarapa,44845,44839,0,1,4,1,0,0,1,0,0,0,50,4
27,4,Waikato,417129,416647,56,94,145,187,1,56,57,33,40,0,555,4
27,2,Auckland,538838,538545,26,43,96,128,2,26,27,32,21,0,634,4
27,18,South.Canterbury,60025,59858,16,19,70,62,0,16,13,19,10,0,131,4
27,9,Hawkes.Bay,165359,165119,19,43,75,103,1,19,30,26,21,0,226,4
27,3,Counties.Manukau,557788,557225,47,87,199,230,2,47,61,67,39,0,710,4
27,19,Southern,328228,327726,60,88,162,192,2,60,58,48,34,0,455,4
27,17,Canterbury,562864,562507,32,63,107,155,6,32,50,33,16,2,647,4
27,0,Northland,178500,178482,3,3,4,8,0,3,0,1,3,0,184,4
27,12,Hutt.Valley,149270,149231,2,12,15,10,0,2,9,7,4,0,176,4
27,7,Tairawhiti,48965,48939,2,6,11,7,0,2,4,2,3,0,54,4
27,11,MidCentral,178239,178035,29,36,72,67,1,29,27,21,11,0,238,4
27,10,Whanganui,64565,64558,0,0,1,6,0,0,0,0,0,0,72,4
27,16,West.Coast,32445,32387,2,6,17,33,0,2,5,7,6,0,47,4
28,3,Counties.Manukau,557788,557171,54,82,210,271,2,54,47,52,41,0,735,4
28,2,Auckland,538838,538516,29,42,108,143,2,29,26,27,15,0,599,4
28,11,MidCentral,178238,178015,20,40,81,82,2,20,29,25,15,1,248,4
28,7,Tairawhiti,48965,48939,0,4,13,9,0,0,2,4,2,0,61,4
28,14,Wairarapa,44845,44838,1,1,3,2,0,1,0,0,1,0,43,4
28,6,Bay.of.Plenty,236819,236323,40,76,164,216,1,40,54,45,34,1,366,4
28,12,Hutt.Valley,149270,149229,2,7,19,13,0,2,2,7,3,0,168,4
28,16,West.Coast,32445,32383,4,4,18,36,0,4,2,4,3,0,55,4
28,4,Waikato,417129,416612,35,89,179,214,1,35,56,61,27,0,576,4
28,17,Canterbury,562864,562478,29,50,131,176,6,29,32,45,21,0,722,4
28,8,Taranaki,119640,119546,10,16,33,35,0,10,7,6,2,0,146,4
28,19,Southern,328228,327680,46,90,194,218,2,46,60,58,26,0,506,4
28,1,Waitemata,622348,621832,39,75,171,231,2,39,47,42,30,1,802,4
28,10,Whanganui,64565,64558,0,0,1,6,0,0,0,0,0,0,59,4
28,5,Lakes,110038,109516,40,71,174,237,2,40,47,52,35,0,259,4
28,9,Hawkes.Bay,165359,165097,22,30,90,120,1,22,19,32,17,0,251,4
28,0,Northland,178500,178481,1,4,6,8,0,1,3,2,0,0,182,4
28,18,South.Canterbury,60025,59842,16,22,72,73,0,16,16,13,11,0,133,4
28,15,Nelson.Marlborough,150280,150248,6,2,14,10,0,6,1,3,2,0,159,4
28,13,Capital.and.Coast,316618,316456,16,25,58,63,2,16,16,15,12,0,404,4
29,6,Bay.of.Plenty,236819,236280,43,61,189,246,1,43,40,55,30,0,386,4
29,1,Waitemata,622348,621787,45,64,192,260,2,45,39,50,29,0,772,4
29,0,Northland,178500,178479,2,3,5,11,0,2,1,2,3,0,196,4
29,14,Wairarapa,44845,44838,0,2,1,4,0,0,1,0,2,0,49,4
29,15,Nelson.Marlborough,150280,150247,1,7,14,11,0,1,6,1,1,0,175,4
29,11,MidCentral,178238,177995,20,30,97,96,2,20,20,30,14,0,276,4
29,2,Auckland,538838,538490,26,47,107,168,2,26,29,24,25,0,640,4
29,18,South.Canterbury,60025,59830,12,23,72,88,0,12,16,15,15,0,127,4
29,16,West.Coast,32444,32379,4,6,16,39,1,4,4,2,3,1,43,4
29,9,Hawkes.Bay,165358,165090,7,30,95,136,2,7,22,22,16,1,249,4
29,7,Tairawhiti,48965,48935,4,0,14,12,0,4,0,4,3,0,67,4
29,5,Lakes,110036,109486,30,70,178,272,4,30,40,41,35,2,247,4
29,8,Taranaki,119639,119536,10,17,36,40,1,10,10,9,5,1,136,4
29,13,Capital.and.Coast,316618,316441,15,22,68,72,2,15,16,19,9,0,371,4
29,4,Waikato,417129,416569,43,65,198,254,1,43,35,59,40,0,632,4
29,12,Hutt.Valley,149270,149228,1,4,17,20,0,1,2,5,7,0,174,4
29,19,Southern,328227,327637,43,69,219,259,3,43,46,67,41,1,472,4
29,10,Whanganui,64565,64558,0,0,1,6,0,0,0,0,0,0,63,4
29,3,Counties.Manukau,557788,557130,41,77,213,327,2,41,54,59,56,0,732,4
29,17,Canterbury,562864,562462,16,43,131,212,6,16,29,36,36,0,656,4
30,14,Wairarapa,44845,44838,0,0,3,4,0,0,0,2,0,0,49,4
30,19,Southern,328227,327599,38,71,219,300,3,38,43,41,41,0,523,4
30,15,Nelson.Marlborough,150280,150245,2,5,14,14,0,2,1,3,3,0,164,4
30,11,MidCentral,178237,177983,12,30,90,122,3,12,20,20,26,1,261,4
30,8,Taranaki,119639,119530,6,15,47,41,1,6,10,12,1,0,159,4
30,0,Northland,178500,178479,0,3,6,12,0,0,2,2,1,0,178,4
30,13,Capital.and.Coast,316617,316425,16,20,72,84,3,16,15,17,12,1,366,4
30,4,Waikato,417129,416533,36,67,199,294,1,36,43,41,40,0,595,4
30,16,West.Coast,32444,32377,2,7,16,42,1,2,4,3,3,0,45,4
30,1,Waitemata,622348,621763,24,61,197,303,2,24,45,48,43,0,754,4
30,10,Whanganui,64565,64558,0,0,1,6,0,0,0,0,0,0,62,4
30,17,Canterbury,562864,562443,19,29,139,234,6,19,16,30,22,0,711,4
30,12,Hutt.Valley,149269,149226,2,2,14,25,1,2,1,3,5,1,156,4
30,2,Auckland,538838,538476,14,37,122,189,2,14,26,36,21,0,650,4
30,5,Lakes,110034,109461,25,50,183,315,6,25,30,50,43,2,274,4
30,18,South.Canterbury,60025,59821,9,19,72,104,0,9,12,16,16,0,111,4
30,9,Hawkes.Bay,165358,165068,22,14,93,161,2,22,7,23,25,0,254,4
30,3,Counties.Manukau,557788,557094,36,59,229,370,2,36,41,59,43,0,710,4
30,7,Tairawhiti,48965,48933,2,4,11,15,0,2,4,0,3,0,53,4
30,6,Bay.of.Plenty,236818,236257,23,61,198,279,2,23,43,43,33,1,447,4
31,10,Whanganui,64565,64558,0,0,1,6,0,0,0,0,0,0,54,4
31,0,Northland,178500,178477,2,1,6,14,0,2,0,2,2,0,186,4
31,19,Southern,328227,327582,17,59,217,352,3,17,38,50,52,0,531,4
31,7,Tairawhiti,48965,48932,1,2,13,17,0,1,2,4,2,0,63,4
31,5,Lakes,110033,109449,12,39,179,354,7,12,25,36,39,1,268,4
31,3,Counties.Manukau,557788,557076,18,61,219,414,2,18,36,34,44,0,712,4
31,9,Hawkes.Bay,165358,165064,4,26,87,177,2,4,22,10,16,0,255,4
