ticks,who,name,pop.0,susceptible,exposed,presymptomatic,infected,recovered,dead,new.exposed,new.presymptomatic,new.infected,new.recovered,new.dead,new.tests,alert.level
26,1,Waitemata,622347,621928,57,80,151,131,3,57,65,49,33,0,784,4
26,16,West.Coast,32445,32439,1,1,1,3,0,1,1,0,1,0,32,4
26,17,Canterbury,562867,562237,96,110,198,226,3,96,82,52,32,0,707,4
26,11,MidCentral,178238,178075,28,31,50,54,2,28,21,14,6,0,212,4
26,15,Nelson.Marlborough,150280,150265,3,7,3,2,0,3,5,1,0,0,164,4
26,13,Capital.and.Coast,316618,316391,44,41,73,69,2,44,30,27,14,1,377,4
26,2,Auckland,538837,538291,82,94,178,192,3,82,60,63,31,1,678,4
26,10,Whanganui,64565,64564,0,1,0,0,0,0,0,0,0,0,81,4
26,9,Hawkes.Bay,165360,165253,15,16,32,44,0,15,9,8,7,0,183,4
26,19,Southern,328230,328110,20,15,41,44,0,20,12,14,5,0,387,4
26,18,South.Canterbury,60025,59859,26,36,48,56,0,26,22,11,12,0,110,4
26,8,Taranaki,119640,119619,0,5,3,13,0,0,4,0,0,0,111,4
26,7,Tairawhiti,48965,48965,0,0,0,0,0,0,0,0,0,0,48,4
26,14,Wairarapa,44845,44798,3,13,12,19,0,3,7,3,0,0,60,4
26,12,Hutt.Valley,149269,149082,22,26,53,86,1,22,14,22,14,0,199,4
26,3,Counties.Manukau,557790,557341,66,72,149,162,0,66,60,39,20,0,714,4
26,0,Northland,178500,178456,2,11,12,19,0,2,6,2,4,0,193,4
26,4,Waikato,417130,416623,70,88,183,166,0,70,56,69,16,0,611,4
26,6,Bay.of.Plenty,236820,236622,39,37,67,55,0,39,23,19,17,0,276,4
26,5,Lakes,110040,110026,1,2,3,8,0,1,2,0,1,0,135,4
27,6,Bay.of.Plenty,236820,236587,35,51,84,63,0,35,39,25,8,0,313,4
27,17,Canterbury,562866,562143,94,132,223,274,4,94,96,74,48,1,800,4
27,18,South.Canterbury,60025,59831,28,37,66,63,0,28,26,25,7,0,115,4
27,5,Lakes,110040,110023,3,2,4,8,0,3,1,1,0,0,95,4
27,14,Wairarapa,44845,44795,3,9,18,20,0,3,3,7,1,0,60,4
27,2,Auckland,538837,538209,82,109,208,229,3,82,82,67,37,0,769,4
27,11,MidCentral,178238,178054,21,40,56,67,2,21,28,19,13,0,234,4
27,10,Whanganui,64565,64563,1,1,0,0,0,1,0,0,0,0,67,4
27,8,Taranaki,119640,119618,1,1,6,14,0,1,0,4,1,0,130,4
27,13,Capital.and.Coast,316617,316355,36,58,79,89,3,36,44,27,20,1,407,4
27,12,Hutt.Valley,149269,149062,20,29,62,96,1,20,22,19,10,0,206,4
27,19,Southern,328230,328088,22,26,43,51,0,22,20,9,7,0,416,4
27,3,Counties.Manukau,557790,557280,61,90,165,194,0,61,66,48,32,0,693,4
27,7,Tairawhiti,48965,48965,0,0,0,0,0,0,0,0,0,0,56,4
27,1,Waitemata,622347,621872,56,90,164,165,3,56,57,47,34,0,807,4
27,0,Northland,178500,178454,2,5,17,22,0,2,2,8,3,0,202,4
27,16,West.Coast,32445,32439,0,2,1,3,0,0,1,0,0,0,32,4
27,4,Waikato,417130,416542,81,94,209,204,0,81,70,64,38,0,588,4
27,15,Nelson.Marlborough,150280,150263,2,6,7,2,0,2,3,4,0,0,183,4
27,9,Hawkes.Bay,165360,165235,18,21,34,52,0,18,15,10,8,0,217,4
