ticks,who,name,pop.0,susceptible,cum.cases,cum.infected,cum.recovered,new.cases,new.infected,new.recovered,new.tests,alert.level
15,10,Whanganui,64565,64563,1,2,0,0,0,0,80,4
15,4,Waikato,417130,417100,29,36,0,0,1,0,417,4
15,1,Waitemata,622350,622253,78,109,0,10,14,0,594,4
15,15,Nelson.Marlborough,150280,150265,13,18,0,2,2,0,152,4
15,9,Hawkes.Bay,165360,165343,14,20,0,2,4,0,200,4
15,2,Auckland,538840,538754,56,94,0,10,16,0,557,4
15,6,Bay.of.Plenty,236820,236801,11,19,0,1,2,0,261,4
15,3,Counties.Manukau,557790,557749,24,45,0,7,10,0,601,4
15,5,Lakes,110040,110033,5,8,0,2,2,0,103,4
15,14,Wairarapa,44845,44844,0,1,0,0,0,0,57,4
15,19,Southern,328230,328192,30,44,0,3,4,0,340,4
15,11,MidCentral,178240,178220,15,24,0,3,4,0,182,4
15,18,South.Canterbury,60025,60021,3,5,0,0,0,0,72,4
15,0,Northland,178500,178459,31,48,0,2,6,0,178,4
15,17,Canterbury,562870,562846,21,29,0,2,2,0,557,4
15,13,Capital.and.Coast,316620,316563,41,68,0,4,7,0,329,4
15,12,Hutt.Valley,149270,149242,17,36,0,2,5,0,184,4
15,8,Taranaki,119640,119598,29,46,0,3,6,0,108,4
15,16,West.Coast,32445,32399,35,50,0,6,10,0,37,4
15,7,Tairawhiti,48965,48962,4,4,0,2,2,0,40,4
16,12,Hutt.Valley,149270,149238,20,40,0,3,4,0,190,4
16,9,Hawkes.Bay,165360,165341,15,22,0,1,2,0,162,4
16,1,Waitemata,622350,622232,91,130,0,13,21,0,651,4
16,19,Southern,328230,328186,32,50,0,2,6,0,371,4
16,4,Waikato,417130,417099,30,37,0,1,1,0,440,4
16,14,Wairarapa,44845,44844,0,1,0,0,0,0,38,4
16,17,Canterbury,562870,562842,24,33,0,3,4,0,552,4
16,13,Capital.and.Coast,316620,316548,49,83,0,8,15,0,315,4
16,16,West.Coast,32445,32386,45,63,0,10,13,0,28,4
16,5,Lakes,110040,110033,5,8,0,0,0,0,107,4
16,10,Whanganui,64565,64563,1,2,0,0,0,0,77,4
16,15,Nelson.Marlborough,150280,150263,14,20,0,1,2,0,157,4
16,3,Counties.Manukau,557790,557741,30,53,0,6,8,0,585,4
16,0,Northland,178500,178452,36,55,0,5,7,0,185,4
16,18,South.Canterbury,60025,60019,5,7,0,2,2,0,64,4
16,11,MidCentral,178240,178217,18,27,0,3,3,0,207,4
16,2,Auckland,538840,538743,62,105,0,6,11,0,532,4
16,6,Bay.of.Plenty,236820,236797,12,23,0,1,4,0,245,4
16,7,Tairawhiti,48965,48962,4,4,0,0,0,0,43,4
16,8,Taranaki,119640,119589,35,55,0,6,9,0,135,4
17,17,Canterbury,562870,562838,27,37,0,3,4,0,577,4
17,12,Hutt.Valley,149270,149232,23,46,0,3,6,0,154,4
17,9,Hawkes.Bay,165360,165338,17,25,0,2,3,0,167,4
17,7,Tairawhiti,48965,48959,6,7,0,2,3,0,51,4
17,1,Waitemata,622350,622218,102,144,0,11,14,0,612,4
17,16,West.Coast,32445,32377,50,72,0,5,9,0,28,4
17,4,Waikato,417130,417097,31,39,0,1,2,0,422,4
17,15,Nelson.Marlborough,150280,150260,15,23,0,1,3,0,139,4
17,11,MidCentral,178240,178215,18,29,0,0,2,0,205,4
17,18,South.Canterbury,60025,60019,5,7,0,0,0,0,68,4
17,10,Whanganui,64565,64563,1,2,0,0,0,0,67,4
17,19,Southern,328230,328180,35,56,0,3,6,0,335,4
17,3,Counties.Manukau,557790,557737,34,57,0,4,4,0,532,4
17,14,Wairarapa,44845,44844,0,1,0,0,0,0,42,4
17,2,Auckland,538840,538731,70,117,1,8,12,1,535,4
17,0,Northland,178500,178447,39,60,0,3,5,0,153,4
17,6,Bay.of.Plenty,236820,236794,14,26,0,2,3,0,237,4
17,5,Lakes,110040,110032,6,9,0,1,1,0,101,4
17,13,Capital.and.Coast,316620,316535,56,96,0,7,13,0,323,4
17,8,Taranaki,119640,119579,44,65,0,9,10,0,123,4
18,10,Whanganui,64565,64562,2,3,0,1,1,0,54,4
18,16,West.Coast,32445,32369,57,80,0,7,8,0,41,4
18,15,Nelson.Marlborough,150280,150258,15,25,0,0,2,0,158,4
18,1,Waitemata,622350,622201,113,161,0,11,17,0,676,4
18,5,Lakes,110040,110031,6,10,0,0,1,0,97,4
18,12,Hutt.Valley,149270,149221,31,57,0,8,11,0,142,4
18,14,Wairarapa,44845,44844,0,1,0,0,0,0,48,4
18,9,Hawkes.Bay,165360,165335,19,28,0,2,3,0,157,4
18,8,Taranaki,119640,119567,53,77,0,9,12,0,116,4
18,4,Waikato,417130,417092,34,44,0,3,5,0,438,4
18,13,Capital.and.Coast,316620,316521,67,110,0,11,14,0,321,4
18,3,Counties.Manukau,557790,557730,38,64,0,4,7,0,572,4
18,0,Northland,178500,178444,41,63,0,2,3,0,186,4
18,6,Bay.of.Plenty,236820,236790,16,30,0,2,4,0,243,4
18,7,Tairawhiti,48965,48959,6,7,0,0,0,0,56,4
18,11,MidCentral,178240,178209,23,35,0,5,6,0,191,4
18,19,Southern,328230,328176,37,60,0,2,4,0,324,4
18,2,Auckland,538840,538712,83,136,1,13,19,0,547,4
18,18,South.Canterbury,60025,60019,5,7,0,0,0,0,56,4
18,17,Canterbury,562870,562833,31,42,0,4,5,0,602,4
19,8,Taranaki,119640,119557,56,87,0,3,10,0,120,4
19,7,Tairawhiti,48965,48956,7,10,0,1,3,0,60,4
19,11,MidCentral,178240,178206,24,38,0,1,3,0,190,4
19,4,Waikato,417130,417089,37,47,0,3,3,0,441,4
19,9,Hawkes.Bay,165360,165331,22,32,0,3,4,0,180,4
19,17,Canterbury,562870,562829,35,46,0,4,4,0,559,4
19,18,South.Canterbury,60025,60017,7,9,0,2,2,0,63,4
19,15,Nelson.Marlborough,150280,150257,16,26,0,1,1,0,156,4
19,19,Southern,328230,328174,37,62,0,0,2,0,319,4
19,12,Hutt.Valley,149270,149219,33,59,0,2,2,0,141,4
19,1,Waitemata,622350,622182,129,180,0,16,19,0,638,4
19,10,Whanganui,64565,64561,2,4,0,0,1,0,67,4
19,3,Counties.Manukau,557790,557723,43,71,0,5,7,0,563,4
19,2,Auckland,538840,538701,88,147,1,5,11,0,536,4
19,14,Wairarapa,44845,44844,0,1,0,0,0,0,57,4
19,16,West.Coast,32445,32363,62,86,0,5,6,0,30,4
19,6,Bay.of.Plenty,236820,236789,17,31,0,1,1,0,230,4
19,5,Lakes,110040,110031,6,10,0,0,0,0,92,4
19,13,Capital.and.Coast,316620,316510,72,121,0,5,11,0,303,4
19,0,Northland,178500,178435,45,72,0,4,9,0,190,4
20,7,Tairawhiti,48965,48955,7,11,0,0,1,0,37,4
20,18,South.Canterbury,60025,60016,8,10,0,1,1,0,63,4
20,17,Canterbury,562870,562826,38,49,0,3,3,0,544,4
20,0,Northland,178500,178428,50,79,0,5,7,0,169,4
20,2,Auckland,538840,538691,92,157,1,4,10,0,553,4
20,19,Southern,328230,328173,37,63,0,0,1,0,345,4
20,4,Waikato,417130,417086,40,50,0,3,3,0,441,4
20,13,Capital.and.Coast,316620,316502,77,129,0,5,8,0,303,4
20,1,Waitemata,622350,622171,138,191,0,9,11,0,644,4
20,5,Lakes,110040,110030,7,11,0,1,1,0,99,4
20,12,Hutt.Valley,149270,149215,35,63,0,2,4,0,144,4
20,14,Wairarapa,44845,44844,0,1,0,0,0,0,51,4
20,10,Whanganui,64565,64561,2,4,0,0,0,0,68,4
20,15,Nelson.Marlborough,150280,150254,17,29,0,1,3,0,156,4
20,6,Bay.of.Plenty,236820,236784,22,36,0,5,5,0,229,4
20,3,Counties.Manukau,557790,557716,47,78,0,4,7,0,566,4
20,8,Taranaki,119640,119549,63,95,0,7,8,0,103,4
20,11,MidCentral,178240,178205,24,39,0,0,1,0,172,4
20,9,Hawkes.Bay,165360,165330,23,33,0,1,1,0,150,4
20,16,West.Coast,32445,32348,77,101,0,15,15,0,29,4
21,10,Whanganui,64565,64561,2,4,0,0,0,0,65,4
21,0,Northland,178500,178424,53,83,0,3,4,0,175,4
21,7,Tairawhiti,48965,48955,7,11,0,0,0,0,50,4
21,15,Nelson.Marlborough,150280,150253,17,30,0,0,1,0,154,4
21,14,Wairarapa,44845,44844,0,1,0,0,0,0,38,4
21,17,Canterbury,562870,562826,38,49,1,0,0,1,592,4
21,3,Counties.Manukau,557790,557712,50,82,0,3,4,0,577,4
21,2,Auckland,538840,538685,97,163,1,5,6,0,554,4
21,19,Southern,328230,328169,38,67,0,1,4,0,306,4
21,1,Waitemata,622350,622162,142,200,0,4,9,0,638,4
21,13,Capital.and.Coast,316620,316495,83,136,0,6,7,0,307,4
21,11,MidCentral,178240,178201,27,43,0,3,4,0,207,4
21,8,Taranaki,119640,119541,69,103,0,6,8,0,115,4
21,16,West.Coast,32445,32342,81,107,0,4,6,0,24,4
21,6,Bay.of.Plenty,236820,236782,23,38,0,1,2,0,278,4
21,9,Hawkes.Bay,165360,165328,23,35,0,0,2,0,157,4
21,12,Hutt.Valley,149270,149212,37,66,0,2,3,0,131,4
21,5,Lakes,110040,110030,7,11,0,0,0,0,114,4
21,4,Waikato,417130,417082,43,54,0,3,4,0,387,4
21,18,South.Canterbury,60025,60016,8,10,0,0,0,0,50,4
22,11,MidCentral,178240,178201,27,43,0,0,0,0,161,4
22,18,South.Canterbury,60025,60015,8,11,0,0,1,0,46,3
22,6,Bay.of.Plenty,236820,236781,24,39,0,1,1,0,219,4
22,8,Taranaki,119640,119533,71,111,0,2,8,0,150,4
22,17,Canterbury,562870,562823,40,52,1,2,3,0,550,4
22,13,Capital.and.Coast,316620,316489,86,142,0,3,6,0,328,4
22,14,Wairarapa,44845,44844,0,1,0,0,0,0,38,3
22,7,Tairawhiti,48965,48954,8,12,0,1,1,0,60,3
22,5,Lakes,110040,110030,7,11,0,0,0,0,128,4
22,1,Waitemata,622350,622147,150,215,0,8,15,0,601,4
22,15,Nelson.Marlborough,150280,150251,18,32,0,1,2,0,163,4
22,10,Whanganui,64565,64561,2,4,0,0,0,0,61,4
22,19,Southern,328230,328167,39,69,0,1,2,0,304,4
22,9,Hawkes.Bay,165360,165326,24,37,0,1,2,0,167,4
22,0,Northland,178500,178415,57,92,0,4,9,0,191,4
22,2,Auckland,538840,538678,101,170,2,4,7,1,563,4
22,3,Counties.Manukau,557790,557709,53,85,0,3,3,0,570,4
22,16,West.Coast,32445,32338,83,111,0,2,4,0,43,4
22,4,Waikato,417130,417080,44,56,0,1,2,0,446,4
22,12,Hutt.Valley,149270,149210,39,68,0,2,2,0,167,4
23,14,Wairarapa,44845,44844,0,1,0,0,0,0,41,3
23,18,South.Canterbury,60025,60015,8,11,0,0,0,0,51,3
23,2,Auckland,538840,538667,108,181,3,7,11,1,557,4
23,8,Taranaki,119640,119526,77,118,0,6,7,0,110,4
23,19,Southern,328230,328164,42,72,0,3,3,0,308,4
23,13,Capital.and.Coast,316620,316483,90,148,0,4,6,0,322,4
23,1,Waitemata,622350,622133,161,229,0,11,14,0,643,4
23,4,Waikato,417130,417080,44,56,0,0,0,0,404,4
23,16,West.Coast,32445,32332,86,117,0,3,6,0,40,4
23,9,Hawkes.Bay,165360,165324,26,39,0,2,2,0,132,4
23,12,Hutt.Valley,149270,149204,43,74,0,4,6,0,157,4
23,11,MidCentral,178240,178200,28,44,0,1,1,0,196,4
23,5,Lakes,110040,110030,7,11,0,0,0,0,115,4
23,10,Whanganui,64565,64561,2,4,0,0,0,0,55,4
23,7,Tairawhiti,48965,48952,9,14,0,1,2,0,55,3
23,6,Bay.of.Plenty,236820,236778,26,42,0,2,3,0,233,4
23,15,Nelson.Marlborough,150280,150251,18,32,0,0,0,0,171,4
23,17,Canterbury,562870,562820,42,55,1,2,3,0,550,4
23,3,Counties.Manukau,557790,557705,57,89,0,4,4,0,538,4
23,0,Northland,178500,178413,59,94,0,2,2,0,176,4
24,2,Auckland,538840,538658,114,190,3,6,9,0,525,4
24,1,Waitemata,622350,622122,169,240,0,8,11,0,661,4
24,18,South.Canterbury,60025,60015,8,11,0,0,0,0,58,3
24,15,Nelson.Marlborough,150280,150251,18,32,0,0,0,0,151,4
24,5,Lakes,110040,110030,7,11,0,0,0,0,92,4
24,10,Whanganui,64565,64561,2,4,0,0,0,0,58,4
24,7,Tairawhiti,48965,48951,10,15,0,1,1,0,46,3
