ticks,who,name,pop.0,susceptible,cum.cases,cum.infected,cum.recovered,new.cases,new.infected,new.recovered,new.tests,alert.level
17,11,MidCentral,178240,178222,15,21,0,1,2,0,195,4
17,8,Taranaki,119640,119619,15,23,0,2,3,0,144,4
17,7,Tairawhiti,48965,48962,4,4,0,1,1,0,51,4
17,5,Lakes,110040,110025,15,16,0,3,3,0,122,4
17,12,Hutt.Valley,149270,149224,38,59,0,3,4,0,155,4
17,3,Counties.Manukau,557790,557690,86,114,0,16,20,0,583,4
17,1,Waitemata,622350,622014,274,395,0,37,56,0,683,4
17,14,Wairarapa,44845,44844,1,1,0,0,0,0,44,4
17,19,Southern,328230,328135,76,104,1,13,20,0,328,4
17,15,Nelson.Marlborough,150280,150256,20,27,2,1,3,0,161,4
17,9,Hawkes.Bay,165360,165322,29,44,0,4,4,0,159,4
17,18,South.Canterbury,60025,60017,3,9,0,0,0,0,50,4
17,13,Capital.and.Coast,316620,316555,50,76,0,7,10,0,333,4
17,0,Northland,178500,178498,1,2,0,0,1,0,186,4
17,6,Bay.of.Plenty,236820,236778,30,48,0,4,8,0,265,4
17,17,Canterbury,562870,562797,48,78,0,11,17,0,592,4
17,16,West.Coast,32445,32444,1,1,0,0,0,0,37,4
17,2,Auckland,538840,538642,160,230,0,20,25,0,582,4
17,4,Waikato,417130,417037,78,107,0,8,13,0,417,4
17,10,Whanganui,64565,64561,3,5,0,0,0,0,49,4
18,5,Lakes,110040,110021,17,20,0,2,4,0,96,4
18,12,Hutt.Valley,149270,149218,44,65,0,6,6,0,168,4
18,6,Bay.of.Plenty,236820,236769,36,57,0,6,9,0,222,4
18,19,Southern,328230,328114,88,125,1,12,21,0,314,4
18,9,Hawkes.Bay,165360,165317,33,49,0,4,5,0,167,4
18,8,Taranaki,119640,119615,16,27,0,1,4,0,124,4
18,3,Counties.Manukau,557790,557673,95,131,0,9,17,0,588,4
18,11,MidCentral,178240,178219,18,24,0,3,3,0,176,4
18,1,Waitemata,622350,621956,310,453,1,36,58,1,628,4
18,13,Capital.and.Coast,316620,316541,60,90,0,10,14,0,310,4
18,16,West.Coast,32445,32444,1,1,0,0,0,0,32,4
18,15,Nelson.Marlborough,150280,150253,22,30,2,2,3,0,148,4
18,4,Waikato,417130,417023,90,121,0,12,14,0,413,4
18,0,Northland,178500,178498,1,2,0,0,0,0,160,4
18,18,South.Canterbury,60025,60015,3,11,0,0,2,0,59,4
18,10,Whanganui,64565,64560,4,6,0,1,1,0,51,4
18,17,Canterbury,562870,562786,55,89,0,7,11,0,567,4
18,7,Tairawhiti,48965,48962,4,4,0,0,0,0,50,4
18,2,Auckland,538840,538595,190,277,1,30,47,1,562,4
18,14,Wairarapa,44845,44844,1,1,0,0,0,0,38,4
19,7,Tairawhiti,48965,48962,4,4,0,0,0,0,60,4
