ticks,who,name,pop.0,susceptible,cum.cases,cum.infected,cum.recovered,new.cases,new.infected,new.recovered,new.tests,alert.level
17,7,Tairawhiti,48965,48961,4,5,0,0,0,0,45,4
17,12,Hutt.Valley,149270,149223,39,52,0,7,9,0,181,4
17,1,Waitemata,622350,622227,86,137,1,13,25,0,650,4
17,11,MidCentral,178240,178227,13,15,0,2,2,0,181,4
17,2,Auckland,538840,538712,100,149,0,17,26,0,567,4
17,4,Waikato,417130,417089,28,42,0,4,6,0,414,4
17,16,West.Coast,32445,32441,1,4,0,0,0,0,31,4
17,5,Lakes,110040,110037,2,3,0,0,0,0,101,4
17,9,Hawkes.Bay,165360,165356,2,4,0,0,0,0,155,4
17,14,Wairarapa,44845,44842,4,4,0,1,1,0,42,4
17,17,Canterbury,562870,562787,65,96,0,11,15,0,565,4
17,19,Southern,328230,328212,12,19,0,0,2,0,322,4
17,0,Northland,178500,178493,7,8,0,0,0,0,154,4
17,8,Taranaki,119640,119636,3,5,0,1,1,0,112,4
17,6,Bay.of.Plenty,236820,236807,8,15,0,1,1,0,231,4
17,18,South.Canterbury,60025,59976,34,55,0,10,16,0,70,4
17,15,Nelson.Marlborough,150280,150274,1,7,0,0,1,0,129,4
17,10,Whanganui,64565,64563,3,3,0,0,0,0,51,4
17,13,Capital.and.Coast,316620,316580,36,48,0,3,4,0,335,4
17,3,Counties.Manukau,557790,557678,92,129,0,11,16,0,537,4
18,9,Hawkes.Bay,165360,165356,2,4,0,0,0,0,172,4
18,15,Nelson.Marlborough,150280,150274,1,7,0,0,0,0,128,4
18,4,Waikato,417130,417082,31,49,0,3,7,0,436,4
18,6,Bay.of.Plenty,236820,236806,9,16,0,1,1,0,232,4
18,17,Canterbury,562870,562777,74,106,0,9,10,0,590,4
18,5,Lakes,110040,110037,2,3,0,0,0,0,120,4
18,14,Wairarapa,44845,44842,4,4,0,0,0,0,42,4
18,19,Southern,328230,328208,14,23,1,2,4,1,316,4
18,11,MidCentral,178240,178225,15,17,0,2,2,0,162,4
18,10,Whanganui,64565,64563,3,3,0,0,0,0,52,4
18,12,Hutt.Valley,149270,149215,44,60,0,5,8,0,149,4
18,8,Taranaki,119640,119636,3,5,0,0,0,0,131,4
18,2,Auckland,538840,538691,112,170,0,12,21,0,574,4
18,13,Capital.and.Coast,316620,316575,39,53,0,3,5,0,318,4
18,16,West.Coast,32445,32441,1,4,0,0,0,0,37,4
18,18,South.Canterbury,60025,59970,36,61,0,2,6,0,62,4
18,0,Northland,178500,178493,7,8,0,0,0,0,164,4
18,3,Counties.Manukau,557790,557656,110,151,0,18,22,0,520,4
18,1,Waitemata,622350,622207,100,157,1,14,20,0,617,4
18,7,Tairawhiti,48965,48961,4,5,0,0,0,0,37,4
19,2,Auckland,538840,538672,120,189,0,8,19,0,519,4
19,14,Wairarapa,44845,44842,4,4,0,0,0,0,31,4
19,17,Canterbury,562870,562771,77,112,0,3,6,0,585,4
19,9,Hawkes.Bay,165360,165356,2,4,0,0,0,0,159,4
