ticks,who,name,pop.0,susceptible,cum.cases,cum.infected,cum.recovered,new.cases,new.infected,new.recovered,new.tests,alert.level
14,7,Tairawhiti,48965,48962,2,3,0,0,1,0,48,4
14,5,Lakes,110040,110034,4,8,0,0,1,0,92,4
14,1,Waitemata,622350,622310,23,46,0,1,3,0,654,4
14,14,Wairarapa,44845,44794,39,60,0,7,11,0,40,4
14,11,MidCentral,178240,178232,6,9,0,0,0,0,189,4
14,19,Southern,328230,328192,28,41,0,3,7,0,353,4
14,3,Counties.Manukau,557790,557735,48,63,0,6,7,0,511,4
14,9,Hawkes.Bay,165360,165350,5,10,0,0,3,0,166,4
14,15,Nelson.Marlborough,150280,150276,3,4,0,2,2,0,131,4
14,18,South.Canterbury,60025,60015,11,12,0,2,2,0,61,4
14,16,West.Coast,32445,32440,4,6,0,1,2,0,43,4
14,8,Taranaki,119640,119629,7,11,0,1,2,0,132,4
14,4,Waikato,417130,417105,27,31,0,4,4,0,433,4
14,12,Hutt.Valley,149270,149206,56,75,0,6,10,0,157,4
14,10,Whanganui,64565,64565,0,0,0,0,0,0,74,4
14,6,Bay.of.Plenty,236820,236802,12,21,1,0,1,0,240,4
14,0,Northland,178500,178474,17,29,0,1,1,0,199,4
14,17,Canterbury,562870,562767,84,114,0,17,21,0,557,4
14,13,Capital.and.Coast,316620,316556,46,70,0,7,14,0,320,4
14,2,Auckland,538840,538719,97,141,0,16,22,0,572,4
15,15,Nelson.Marlborough,150280,150275,3,5,0,0,1,0,140,4
15,10,Whanganui,64565,64565,0,0,0,0,0,0,64,4
15,9,Hawkes.Bay,165360,165350,5,10,0,0,0,0,156,4
15,8,Taranaki,119640,119628,8,12,0,1,1,0,130,4
15,13,Capital.and.Coast,316620,316546,50,80,0,4,10,0,334,4
15,6,Bay.of.Plenty,236820,236799,14,24,1,2,3,0,207,4
15,5,Lakes,110040,110033,5,9,0,1,1,0,100,4
15,11,MidCentral,178240,178232,6,9,0,0,0,0,162,4
15,16,West.Coast,32445,32440,4,6,0,0,0,0,31,4
15,19,Southern,328230,328186,30,47,0,2,6,0,330,4
15,14,Wairarapa,44845,44788,43,66,0,4,6,0,38,4
15,18,South.Canterbury,60025,60013,12,14,0,1,2,0,60,4
15,3,Counties.Manukau,557790,557731,50,67,0,2,4,0,539,4
15,2,Auckland,538840,538703,108,157,0,11,16,0,537,4
15,4,Waikato,417130,417103,29,33,0,2,2,0,432,4
15,17,Canterbury,562870,562748,97,133,0,13,19,0,548,4
15,0,Northland,178500,178471,19,32,0,2,3,0,155,4
15,7,Tairawhiti,48965,48962,2,3,0,0,0,0,40,4
15,12,Hutt.Valley,149270,149196,60,85,0,4,10,0,160,4
15,1,Waitemata,622350,622308,23,48,0,0,2,0,592,4
16,18,South.Canterbury,60025,60007,15,20,0,3,6,0,58,4
16,9,Hawkes.Bay,165360,165350,5,10,0,0,0,0,164,4
16,10,Whanganui,64565,64565,0,0,0,0,0,0,74,4
16,3,Counties.Manukau,557790,557722,56,76,0,6,9,0,583,4
16,19,Southern,328230,328181,33,52,0,3,5,0,328,4
16,15,Nelson.Marlborough,150280,150275,3,5,0,0,0,0,133,4
16,0,Northland,178500,178467,19,36,0,0,4,0,165,4
16,4,Waikato,417130,417094,33,42,0,4,9,0,372,4
16,12,Hutt.Valley,149270,149190,65,91,0,5,6,0,162,4
16,16,West.Coast,32445,32440,4,6,0,0,0,0,33,4
16,2,Auckland,538840,538686,120,174,0,12,17,0,509,4
16,11,MidCentral,178240,178231,7,10,0,1,1,0,165,4
16,6,Bay.of.Plenty,236820,236796,16,27,1,2,3,0,253,4
16,13,Capital.and.Coast,316620,316531,58,95,0,8,15,0,334,4
16,1,Waitemata,622350,622303,24,53,0,1,5,0,614,4
16,5,Lakes,110040,110033,5,9,0,0,0,0,99,4
16,8,Taranaki,119640,119626,8,14,0,0,2,0,110,4
16,14,Wairarapa,44845,44781,46,73,0,3,7,0,54,4
