ticks,who,name,pop.0,susceptible,cum.cases,cum.infected,cum.recovered,new.cases,new.infected,new.recovered,new.tests,alert.level
20,8,Taranaki,119640,119587,37,59,0,4,11,0,121,4
20,6,Bay.of.Plenty,236820,236761,44,65,0,9,10,0,225,4
20,4,Waikato,417130,417028,75,114,0,10,16,0,431,4
20,10,Whanganui,64565,64533,21,34,0,7,7,0,77,4
20,18,South.Canterbury,60025,59982,30,50,0,6,7,0,57,4
20,0,Northland,178500,178493,3,7,0,0,0,0,177,4
20,14,Wairarapa,44845,44845,0,0,0,0,0,0,51,4
20,3,Counties.Manukau,557790,557636,98,174,0,19,28,0,547,4
20,12,Hutt.Valley,149270,149181,76,107,0,10,17,0,141,4
20,11,MidCentral,178240,178181,47,65,0,6,7,0,170,4
20,1,Waitemata,622350,622212,105,161,2,14,22,0,629,4
20,7,Tairawhiti,48965,48955,7,11,0,1,1,0,42,4
20,17,Canterbury,562870,562775,70,107,1,8,12,0,586,4
20,13,Capital.and.Coast,316620,316488,106,154,1,15,26,0,341,4
20,5,Lakes,110040,110033,8,9,0,2,3,0,109,4
20,19,Southern,328230,328160,47,77,1,6,8,0,339,4
20,16,West.Coast,32445,32445,0,0,0,0,0,0,25,4
20,2,Auckland,538840,538536,239,369,1,32,48,0,562,4
20,9,Hawkes.Bay,165360,165340,20,24,0,4,4,0,167,4
20,15,Nelson.Marlborough,150280,150260,19,23,0,2,2,0,133,4
21,12,Hutt.Valley,149270,149161,86,127,0,10,20,0,146,4
21,8,Taranaki,119640,119578,43,68,0,6,9,0,124,4
21,9,Hawkes.Bay,165360,165337,22,27,0,2,3,0,159,4
21,4,Waikato,417130,417003,92,139,0,17,25,0,454,4
21,17,Canterbury,562870,562757,81,125,2,11,18,1,566,4
21,5,Lakes,110040,110031,9,11,0,1,2,0,110,4
21,16,West.Coast,32445,32445,0,0,0,0,0,0,25,4
21,18,South.Canterbury,60025,59975,34,57,0,4,7,0,63,4
21,1,Waitemata,622350,622181,126,192,2,21,31,0,623,4
21,19,Southern,328230,328146,57,91,1,10,14,0,373,4
21,6,Bay.of.Plenty,236820,236752,49,74,0,5,9,0,279,4
21,15,Nelson.Marlborough,150280,150255,22,28,0,3,5,0,175,4
21,2,Auckland,538840,538488,268,417,1,29,48,0,595,4
21,13,Capital.and.Coast,316620,316466,123,176,1,17,22,0,299,4
21,3,Counties.Manukau,557790,557612,112,198,0,14,24,0,559,4
21,11,MidCentral,178240,178169,54,77,0,7,12,0,194,4
21,0,Northland,178500,178493,3,7,0,0,0,0,185,4
21,7,Tairawhiti,48965,48955,7,11,0,0,0,0,44,4
21,14,Wairarapa,44845,44845,0,0,0,0,0,0,40,4
21,10,Whanganui,64565,64529,25,38,0,4,4,0,62,4
22,11,MidCentral,178240,178162,60,84,0,6,7,0,167,4
22,19,Southern,328230,328133,68,104,1,11,13,0,330,4
22,2,Auckland,538840,538419,312,486,1,44,69,0,527,4
22,4,Waikato,417130,416988,103,154,1,11,15,1,435,4
22,13,Capital.and.Coast,316620,316444,140,198,1,17,22,0,351,4
22,8,Taranaki,119640,119570,46,76,0,3,8,0,146,4
22,10,Whanganui,64565,64524,28,43,0,3,5,0,52,4
22,18,South.Canterbury,60025,59970,36,62,0,2,5,0,64,4
22,9,Hawkes.Bay,165360,165333,25,31,0,3,4,0,170,4
22,14,Wairarapa,44845,44845,0,0,0,0,0,0,39,4
22,0,Northland,178500,178493,3,7,0,0,0,0,183,4
22,3,Counties.Manukau,557790,557586,126,224,0,14,26,0,538,4
22,12,Hutt.Valley,149270,149145,96,143,0,10,16,0,160,4
22,16,West.Coast,32445,32445,0,0,0,0,0,0,37,4
22,17,Canterbury,562870,562730,97,152,2,16,27,0,600,4
22,1,Waitemata,622350,622159,139,214,3,13,22,1,627,4
22,6,Bay.of.Plenty,236820,236744,54,82,0,5,8,0,232,4
22,7,Tairawhiti,48965,48954,8,12,0,1,1,0,47,4
22,15,Nelson.Marlborough,150280,150254,23,29,0,1,1,0,153,4
22,5,Lakes,110040,110030,9,12,0,0,1,0,87,4
23,0,Northland,178500,178493,3,7,0,0,0,0,178,4
23,5,Lakes,110040,110030,9,12,0,0,0,0,95,4
23,14,Wairarapa,44845,44845,0,0,0,0,0,0,47,4
23,6,Bay.of.Plenty,236820,236733,61,93,0,7,11,0,231,4
23,13,Capital.and.Coast,316620,316420,150,222,1,10,24,0,305,4
23,9,Hawkes.Bay,165360,165332,25,32,0,0,1,0,174,4
23,1,Waitemata,622350,622128,159,245,3,20,31,0,624,4
23,16,West.Coast,32445,32445,0,0,0,0,0,0,27,4
