ticks,who,name,pop.0,susceptible,cum.cases,cum.infected,cum.recovered,new.cases,new.infected,new.recovered,new.tests,alert.level
0,4,0,162891,162856,24,35,0,2,3,0,147,4
0,15,0,280758,280713,35,45,0,1,2,0,259,4
0,6,0,962889,962681,126,208,6,6,11,6,904,4
0,10,0,135685,135657,21,28,0,1,1,0,133,4
0,13,0,536216,536103,66,113,1,2,7,1,551,4
0,0,0,148216,148183,23,33,0,4,5,0,146,4
0,7,0,69250,69229,11,21,0,0,0,0,70,4
0,12,0,174073,174042,21,31,3,0,1,3,176,4
0,16,0,376570,376503,42,67,1,0,3,1,374,4
0,1,0,50529,50521,5,8,0,0,0,0,52,4
0,3,0,166086,166053,23,33,0,1,2,0,167,4
0,8,0,117751,117724,21,27,1,1,1,1,120,4
0,17,0,276806,276743,38,63,0,2,4,0,276,4
0,9,0,185865,185825,25,40,1,1,1,1,205,4
0,11,0,277084,277018,49,66,1,5,7,1,273,4
0,5,0,239559,239512,38,47,0,0,0,0,266,4
0,2,0,385071,384981,60,90,0,2,3,0,396,4
0,19,0,247957,247902,34,55,1,4,4,1,265,4
0,14,0,103609,103584,18,25,0,1,1,0,91,4
0,18,0,103135,103114,11,21,0,0,0,0,88,4
1,5,0,239559,239506,40,53,0,2,6,0,266,4
1,11,0,277084,277012,51,72,1,2,6,0,312,4
1,1,0,50529,50518,8,11,0,3,3,0,55,4
1,13,0,536216,536099,70,117,1,4,4,0,540,4
1,2,0,385071,384975,66,96,0,6,6,0,391,4
1,18,0,103135,103111,12,24,1,1,3,1,84,4
1,14,0,103609,103584,18,25,0,0,0,0,100,4
1,0,0,148216,148182,23,34,1,0,1,1,164,4
1,3,0,166086,166053,23,33,0,0,0,0,161,4
1,9,0,185865,185823,26,42,1,1,2,0,175,4
1,6,0,962889,962658,143,231,7,17,23,1,975,4
1,10,0,135685,135656,21,29,0,0,1,0,122,4
1,12,0,174073,174042,21,31,3,0,0,0,208,4
1,8,0,117751,117722,22,29,2,1,2,1,114,4
1,15,0,280758,280710,37,48,0,2,3,0,299,4
1,17,0,276806,276741,39,65,0,1,2,0,274,4
1,19,0,247957,247901,34,56,2,0,1,1,270,4
1,4,0,162891,162854,25,37,0,1,2,0,161,4
1,16,0,376570,376497,45,73,1,3,6,0,367,4
1,7,0,69250,69228,12,22,0,1,1,0,58,4
2,10,0,135685,135653,24,32,0,3,3,0,135,4
2,3,0,166086,166051,24,35,1,1,2,1,171,4
2,6,0,962889,962647,150,242,8,7,11,1,975,4
