ticks,who,name,pop.0,susceptible,cum.cases,cum.infected,cum.recovered,new.cases,new.infected,new.recovered,new.tests,alert.level
19,6,0,249346,249320,18,30,1,1,1,0,235,4
19,7,0,744566,744377,155,216,0,22,32,0,751,4
19,5,0,168252,168244,5,8,1,1,1,0,176,4
19,19,0,229510,229499,9,13,0,1,2,0,240,4
19,17,0,152744,152657,61,104,0,11,20,0,141,4
19,12,0,229249,229245,6,6,0,1,1,0,221,4
19,11,0,30075,30074,0,1,0,0,0,0,25,4
19,15,0,193341,193318,19,25,1,4,5,0,191,4
19,16,0,174272,174260,8,13,0,3,3,0,165,4
19,4,0,169992,169974,14,22,1,0,1,0,203,4
19,1,0,405243,405173,47,81,1,5,8,0,426,4
19,3,0,466011,465978,22,36,0,3,4,0,503,4
19,8,0,383761,383537,187,255,1,19,34,0,395,4
19,18,0,386374,386319,51,66,0,8,10,0,347,4
19,13,0,73116,73085,22,34,0,4,5,0,76,4
19,9,0,120721,120629,73,106,0,14,16,0,116,4
19,10,0,182775,182749,19,32,0,2,4,0,176,4
19,0,0,68190,68186,3,5,0,1,1,0,61,4
19,2,0,275225,275063,142,189,0,18,26,0,263,4
19,14,0,297235,297167,59,83,0,3,10,0,302,4
20,5,0,168252,168244,5,8,1,0,0,0,171,4
20,17,0,152744,152639,71,122,0,10,18,0,151,4
20,14,0,297235,297153,68,97,0,9,14,0,286,4
20,3,0,466011,465970,29,44,0,7,8,0,479,4
20,13,0,73116,73083,23,36,0,1,2,0,66,4
20,9,0,120721,120612,86,123,0,13,17,0,131,4
20,8,0,383761,383490,219,302,1,32,47,0,419,4
20,16,0,174272,174260,8,13,0,0,0,0,166,4
20,11,0,30075,30074,0,1,0,0,0,0,33,4
20,10,0,182775,182737,24,44,0,5,12,0,197,4
20,12,0,229249,229244,7,7,0,1,1,0,213,4
20,0,0,68190,68183,5,8,0,2,3,0,68,4
20,4,0,169992,169972,14,24,1,0,2,0,184,4
20,19,0,229510,229498,10,14,0,1,1,0,208,4
20,15,0,193341,193314,22,29,1,3,4,0,219,4
20,1,0,405243,405169,51,85,1,4,4,0,440,4
20,7,0,744566,744354,166,239,0,11,23,0,781,4
20,18,0,386374,386310,58,75,0,7,9,0,400,4
20,6,0,249346,249311,25,39,1,7,9,0,230,4
20,2,0,275225,275037,157,215,0,15,26,0,258,4
21,6,0,249346,249305,30,45,1,5,6,0,278,4
21,9,0,120721,120587,103,148,0,17,25,0,104,4
21,5,0,168252,168244,5,8,1,0,0,0,154,4
21,2,0,275225,275014,173,238,0,16,23,0,294,4
21,4,0,169992,169971,14,25,1,0,1,0,167,4
21,16,0,174272,174256,12,17,0,4,4,0,170,4
21,8,0,383761,383450,242,342,1,23,40,0,383,4
21,11,0,30075,30074,0,1,0,0,0,0,21,4
21,14,0,297235,297143,73,107,0,5,10,0,302,4
21,7,0,744566,744322,190,271,0,24,32,0,739,4
21,13,0,73116,73077,28,42,0,5,6,0,58,4
21,17,0,152744,152622,84,139,0,13,17,0,144,4
21,0,0,68190,68182,6,9,0,1,1,0,79,4
21,18,0,386374,386291,73,94,0,15,19,0,394,4
21,15,0,193341,193311,23,32,1,1,3,0,211,4
21,10,0,182775,182726,34,55,0,10,11,0,162,4
21,1,0,405243,405163,55,91,1,4,6,0,382,4
21,19,0,229510,229492,12,20,0,2,6,0,229,4
21,12,0,229249,229244,7,7,0,0,0,0,199,4
21,3,0,466011,465960,36,54,0,7,10,0,470,4
22,9,0,120721,120568,117,167,0,14,19,0,126,4
22,8,0,383761,383408,273,384,1,31,42,0,410,4
22,2,0,275225,274990,192,262,0,19,24,0,288,4
22,16,0,174272,174253,15,20,0,3,3,0,158,4
22,1,0,405243,405154,60,100,1,5,9,0,403,4
22,10,0,182775,182719,40,62,0,6,7,0,183,4
22,19,0,229510,229489,15,23,0,3,3,0,246,4
22,15,0,193341,193305,28,38,1,5,6,0,202,4
22,13,0,73116,73072,31,47,0,3,5,0,81,4
22,3,0,466011,465953,39,61,0,3,7,0,484,4
22,6,0,249346,249293,40,57,1,10,12,0,232,4
22,12,0,229249,229243,8,8,0,1,1,0,235,4
22,17,0,152744,152608,93,153,0,9,14,0,150,4
22,11,0,30075,30074,0,1,0,0,0,0,29,4
22,18,0,386374,386275,83,110,0,10,16,0,380,4
22,0,0,68190,68181,7,10,0,1,1,0,73,4
22,7,0,744566,744282,213,311,0,23,40,0,765,4
22,5,0,168252,168244,5,8,1,0,0,0,166,4
22,14,0,297235,297130,77,120,0,4,13,0,279,4
22,4,0,169992,169970,14,26,1,0,1,0,197,4
23,10,0,182775,182712,46,69,0,6,7,0,200,4
23,4,0,169992,169970,14,26,1,0,0,0,163,4
23,2,0,275225,274966,211,286,0,19,24,0,299,4
23,9,0,120721,120550,128,185,1,11,18,1,120,4
23,7,0,744566,744251,232,342,1,19,31,1,711,4
23,17,0,152744,152589,109,172,0,16,19,0,151,4
23,8,0,383761,383374,296,418,1,23,34,0,381,4
23,15,0,193341,193303,29,40,2,1,2,1,217,4
23,11,0,30075,30074,0,1,1,0,0,1,32,4
23,18,0,386374,386264,92,121,0,9,11,0,409,4
23,16,0,174272,174251,15,22,0,0,2,0,177,4
23,14,0,297235,297119,84,131,0,7,11,0,270,4
23,12,0,229249,229242,9,9,0,1,1,0,228,4
23,19,0,229510,229488,15,24,0,0,1,0,233,4
23,13,0,73116,73068,34,51,0,3,4,0,87,4
23,5,0,168252,168244,5,8,1,0,0,0,172,4
23,1,0,405243,405141,71,113,2,11,13,1,431,4
23,0,0,68190,68181,7,10,0,0,0,0,62,4
23,6,0,249346,249290,42,60,1,2,3,0,256,4
23,3,0,466011,465950,39,64,0,0,3,0,470,4
24,17,0,152744,152573,123,188,1,14,16,1,144,4
24,0,0,68190,68181,7,10,0,0,0,0,75,4
24,13,0,73116,73063,37,56,0,3,5,0,84,4
24,3,0,466011,465944,42,70,0,3,6,0,481,4
24,2,0,275225,274942,229,310,0,18,24,0,283,4
24,10,0,182775,182708,48,73,0,2,4,0,184,4
24,18,0,386374,386248,102,137,0,10,16,0,395,4
24,11,0,30075,30074,0,1,1,0,0,0,31,4
24,14,0,297235,297109,92,141,1,8,10,1,284,4
24,8,0,383761,383340,325,452,1,29,34,0,378,4
24,9,0,120721,120540,137,195,1,9,10,0,116,4
24,15,0,193341,193299,32,44,2,3,4,0,183,4
24,12,0,229249,229241,10,10,0,1,1,0,244,4
24,7,0,744566,744229,246,364,1,14,22,0,739,4
24,19,0,229510,229487,15,25,0,0,1,0,231,4
24,6,0,249346,249285,46,65,1,4,5,0,233,4
24,16,0,174272,174251,15,22,0,0,0,0,163,4
24,4,0,169992,169969,15,27,1,1,1,0,172,4
24,1,0,405243,405125,80,129,2,9,16,0,401,4
24,5,0,168252,168244,5,8,1,0,0,0,193,4
25,3,0,466011,465937,47,77,0,5,7,0,481,4
25,11,0,30075,30074,0,1,1,0,0,0,33,4
25,10,0,182775,182705,50,76,0,2,3,0,191,4
25,9,0,120721,120525,147,210,1,10,15,0,130,4
25,19,0,229510,229485,15,27,0,0,2,0,227,4
25,6,0,249346,249282,47,68,1,1,3,0,250,4
25,14,0,297235,297096,100,154,1,8,13,0,291,4
25,5,0,168252,168244,5,8,1,0,0,0,171,4
25,18,0,386374,386236,111,149,0,9,12,0,399,4
25,16,0,174272,174250,15,23,0,0,1,0,172,4
25,7,0,744566,744214,255,379,1,9,15,0,755,4
25,13,0,73116,73061,37,58,0,0,2,0,61,4
25,15,0,193341,193297,33,46,2,1,2,0,210,4
25,1,0,405243,405118,83,136,2,3,7,0,412,4
25,17,0,152744,152554,136,207,1,13,19,0,163,4
25,2,0,275225,274923,239,329,0,10,19,0,288,4
25,8,0,383761,383323,336,469,1,11,17,0,384,4
25,4,0,169992,169969,15,27,1,0,0,0,192,4
25,0,0,68190,68178,9,13,0,2,3,0,60,4
25,12,0,229249,229241,10,10,0,0,0,0,257,4
26,2,0,275225,274902,254,350,0,15,21,0,273,4
