ticks,who,name,pop.0,susceptible,cum.cases,cum.infected,cum.recovered,new.cases,new.infected,new.recovered,new.tests,alert.level
17,8,0,304341,304240,75,115,0,12,17,0,320,4
17,19,0,165559,165523,32,39,0,6,7,0,165,4
17,10,0,229017,228983,36,42,0,7,9,0,231,4
17,0,0,486331,486230,69,112,0,15,18,0,474,4
17,17,0,214607,214584,16,25,0,5,6,0,206,4
17,1,0,332373,332264,85,130,0,8,19,0,357,4
17,18,0,495259,495154,85,124,2,7,13,0,512,4
17,2,0,314333,314291,28,45,0,4,8,0,339,4
17,12,0,22701,22690,10,13,0,1,1,0,12,4
17,7,0,270190,270070,86,134,0,13,25,0,278,4
17,16,0,214451,214440,8,13,0,2,3,0,195,4
17,15,0,132163,132156,4,7,0,0,1,0,134,4
17,11,0,242094,241914,133,209,0,23,33,0,266,4
17,3,0,197530,197422,76,121,0,12,21,0,221,4
17,5,0,197116,197110,3,7,0,1,1,0,190,4
17,9,0,265222,265170,38,59,0,8,12,0,249,4
17,14,0,457650,457521,105,151,0,11,24,0,443,4
17,6,0,118872,118836,25,44,0,3,5,0,107,4
17,13,0,103733,103724,3,10,0,0,0,0,114,4
17,4,0,236456,236364,76,109,0,8,12,0,255,4
18,11,0,242094,241885,148,238,0,15,29,0,241,4
18,14,0,457650,457507,116,165,1,11,14,1,428,4
18,10,0,229017,228975,40,50,0,4,8,0,226,4
18,17,0,214607,214581,19,28,0,3,3,0,207,4
18,2,0,314333,314286,30,50,0,2,5,0,315,4
18,13,0,103733,103724,3,10,1,0,0,1,114,4
18,3,0,197530,197404,89,139,0,13,18,0,192,4
18,0,0,486331,486212,80,130,0,11,18,0,472,4
18,7,0,270190,270050,96,154,0,10,20,0,276,4
18,8,0,304341,304223,83,132,0,8,17,0,302,4
18,6,0,118872,118829,31,51,0,6,7,0,115,4
18,9,0,265222,265163,43,66,0,5,7,0,267,4
18,5,0,197116,197110,3,7,0,0,0,0,221,4
18,4,0,236456,236349,86,124,0,10,15,0,232,4
18,1,0,332373,332249,94,145,0,9,15,0,337,4
18,12,0,22701,22688,10,15,0,0,2,0,21,4
18,15,0,132163,132156,4,7,0,0,0,0,132,4
18,16,0,214451,214436,11,17,0,3,4,0,218,4
18,19,0,165559,165514,39,48,0,7,9,0,173,4
18,18,0,495259,495133,99,145,2,14,21,0,533,4
19,6,0,118872,118827,33,53,0,2,2,0,129,4
19,11,0,242094,241852,172,271,0,24,33,0,253,4
19,2,0,314333,314282,34,54,0,4,4,0,321,4
19,15,0,132163,132156,4,7,0,0,0,0,136,4
19,14,0,457650,457485,131,187,1,15,22,0,422,4
19,16,0,214451,214432,14,21,0,3,4,0,234,4
19,3,0,197530,197391,99,152,0,10,13,0,207,4
19,8,0,304341,304199,103,156,0,20,24,0,308,4
19,4,0,236456,236335,94,138,0,8,14,0,221,4
19,13,0,103733,103723,3,11,1,0,1,0,85,4
19,17,0,214607,214580,20,29,0,1,1,0,197,4
19,1,0,332373,332218,119,176,0,25,31,0,373,4
19,10,0,229017,228968,45,57,1,5,7,1,234,4
19,9,0,265222,265157,47,72,0,4,6,0,262,4
19,19,0,165559,165507,45,55,0,6,7,0,168,4
19,18,0,495259,495113,115,165,2,16,20,0,485,4
19,5,0,197116,197110,3,7,0,0,0,0,207,4
19,12,0,22701,22686,11,17,0,1,2,0,22,4
19,0,0,486331,486198,92,144,0,12,14,0,484,4
19,7,0,270190,270027,108,177,0,12,23,0,297,4
20,17,0,214607,214576,24,33,0,4,4,0,222,4
20,1,0,332373,332196,138,198,0,19,22,0,325,4
20,3,0,197530,197373,114,170,0,15,18,0,196,4
20,8,0,304341,304172,121,183,0,18,27,0,298,4
20,4,0,236456,236321,104,152,0,10,14,0,246,4
20,5,0,197116,197110,3,7,0,0,0,0,210,4
20,15,0,132163,132154,5,9,0,1,2,0,112,4
20,10,0,229017,228961,50,64,1,5,7,0,247,4
20,16,0,214451,214430,15,23,0,1,2,0,212,4
20,2,0,314333,314278,37,58,0,3,4,0,307,4
20,9,0,265222,265154,49,75,0,2,3,0,256,4
20,18,0,495259,495089,132,189,2,17,24,0,504,4
20,11,0,242094,241814,198,309,0,26,38,0,225,4
20,13,0,103733,103722,3,12,1,0,1,0,94,4
20,12,0,22701,22686,11,17,0,0,0,0,20,4
20,7,0,270190,270000,120,204,0,12,27,0,284,4
20,0,0,486331,486186,100,156,0,8,12,0,509,4
20,6,0,118872,118825,35,55,0,2,2,0,131,4
20,19,0,165559,165499,49,63,0,4,8,0,187,4
20,14,0,457650,457463,146,209,2,15,22,1,456,4
21,15,0,132163,132154,5,9,0,0,0,0,127,3
21,9,0,265222,265147,55,82,1,6,7,1,271,4
21,12,0,22701,22685,11,18,0,0,1,0,28,4
21,14,0,457650,457442,159,230,3,13,21,1,462,4
21,11,0,242094,241780,219,343,0,21,34,0,250,4
21,17,0,214607,214573,26,36,0,2,3,0,240,4
21,19,0,165559,165492,54,70,0,5,7,0,151,4
21,2,0,314333,314273,41,63,0,4,5,0,306,4
21,8,0,304341,304151,133,204,1,12,21,1,322,4
21,0,0,486331,486170,113,172,0,13,16,0,520,4
21,10,0,229017,228955,54,70,1,4,6,0,244,4
21,18,0,495259,495062,143,216,2,11,27,0,497,4
21,4,0,236456,236302,115,171,0,11,19,0,236,4
21,6,0,118872,118821,38,59,0,3,4,0,127,4
21,1,0,332373,332171,154,223,0,16,25,0,342,4
21,7,0,270190,269984,129,220,0,9,16,0,287,4
21,16,0,214451,214426,16,27,0,1,4,0,182,3
21,5,0,197116,197109,3,8,0,0,1,0,188,3
21,13,0,103733,103720,5,14,1,2,2,0,106,4
21,3,0,197530,197352,127,191,0,13,21,0,203,4
22,4,0,236456,236280,125,193,0,10,22,0,219,4
22,12,0,22701,22684,11,19,0,0,1,0,30,4
22,1,0,332373,332151,169,243,1,15,20,1,367,4
22,6,0,118872,118820,38,60,0,0,1,0,145,4
22,15,0,132163,132153,6,10,0,1,1,0,128,3
22,18,0,495259,495046,154,232,2,11,16,0,463,4
22,11,0,242094,241748,241,375,0,22,32,0,284,4
22,2,0,314333,314263,50,73,1,9,10,1,310,4
22,9,0,265222,265139,63,90,1,8,8,0,290,4
22,17,0,214607,214570,28,39,0,2,3,0,239,4
22,0,0,486331,486148,128,194,1,15,22,1,492,4
22,8,0,304341,304130,150,225,1,17,21,0,309,4
22,3,0,197530,197337,134,206,0,7,15,0,206,4
22,13,0,103733,103720,5,14,1,0,0,0,95,4
22,19,0,165559,165483,60,79,0,6,9,0,158,4
22,5,0,197116,197109,3,8,0,0,0,0,185,3
22,7,0,270190,269968,140,236,0,11,16,0,262,4
22,14,0,457650,457429,169,243,3,10,13,0,481,4
22,10,0,229017,228946,62,79,1,8,9,0,217,4
22,16,0,214451,214422,18,31,0,2,4,0,222,3
23,4,0,236456,236274,128,199,0,3,6,0,227,4
23,7,0,270190,269958,150,246,0,10,10,0,286,4
23,13,0,103733,103720,5,14,1,0,0,0,107,4
23,6,0,118872,118817,40,63,1,2,3,1,127,4
23,17,0,214607,214568,30,41,0,2,2,0,197,4
23,9,0,265222,265134,66,95,1,3,5,0,263,4
23,19,0,165559,165475,64,87,0,4,8,0,167,4
23,0,0,486331,486135,135,207,1,7,13,0,484,4
23,3,0,197530,197329,140,214,0,6,8,0,207,4
23,5,0,197116,197109,3,8,0,0,0,0,202,3
23,14,0,457650,457416,177,256,3,8,13,0,455,4
23,1,0,332373,332133,184,261,1,15,18,0,312,4
23,16,0,214451,214419,19,34,0,1,3,0,214,3
23,15,0,132163,132153,6,10,0,0,0,0,129,3
23,12,0,22701,22683,12,20,0,1,1,0,21,4
23,18,0,495259,495033,163,245,2,9,13,0,494,4
23,10,0,229017,228942,66,83,1,4,4,0,238,4
23,2,0,314333,314259,54,77,1,4,4,0,311,4
23,8,0,304341,304109,163,246,1,13,21,0,333,4
23,11,0,242094,241726,255,397,1,14,22,1,280,4
24,5,0,197116,197107,4,10,0,1,2,0,189,3
24,4,0,236456,236261,136,212,0,8,13,0,253,4
24,3,0,197530,197315,149,228,0,9,14,0,204,4
24,14,0,457650,457405,185,267,3,8,11,0,503,4
24,10,0,229017,228940,67,85,1,1,2,0,231,4
24,18,0,495259,495022,171,256,2,8,11,0,480,4
24,13,0,103733,103718,7,16,1,2,2,0,103,4
24,0,0,486331,486130,139,212,1,4,5,0,488,4
24,6,0,118872,118812,44,68,1,4,5,0,122,4
24,7,0,270190,269949,158,255,0,8,9,0,306,4
24,17,0,214607,214566,31,43,0,1,2,0,262,4
24,19,0,165559,165469,69,93,0,5,6,0,180,4
24,11,0,242094,241705,266,418,1,11,21,0,239,4
24,15,0,132163,132152,7,11,0,1,1,0,135,3
24,8,0,304341,304089,176,266,1,13,20,0,297,4
24,9,0,265222,265128,70,101,1,4,6,0,271,4
24,12,0,22701,22683,12,20,0,0,0,0,27,4
24,16,0,214451,214415,23,38,0,4,4,0,215,3
24,2,0,314333,314255,56,81,1,2,4,0,297,4
24,1,0,332373,332117,196,277,1,12,16,0,316,4
25,19,0,165559,165462,76,100,0,7,7,0,175,4
25,15,0,132163,132152,7,11,0,0,0,0,109,3
25,9,0,265222,265124,72,105,1,2,4,0,283,4
25,17,0,214607,214564,33,45,0,2,2,0,212,4
25,5,0,197116,197106,5,11,0,1,1,0,200,3
25,8,0,304341,304072,189,283,1,13,17,0,290,4
25,1,0,332373,332098,210,296,1,14,19,0,347,4
25,10,0,229017,228938,69,87,1,2,2,0,232,4
25,13,0,103733,103718,7,16,2,0,0,1,117,4
25,7,0,270190,269939,164,265,0,6,10,0,253,4
25,4,0,236456,236250,143,223,0,7,11,0,233,4
25,16,0,214451,214410,26,43,0,3,5,0,201,3
25,3,0,197530,197300,158,243,0,9,15,0,201,4
25,14,0,457650,457401,188,271,3,3,4,0,458,4
25,6,0,118872,118810,46,70,1,2,2,0,124,4
25,11,0,242094,241677,278,446,1,12,28,0,259,4
25,0,0,486331,486121,146,221,1,7,9,0,484,4
25,18,0,495259,495004,184,274,3,13,18,1,509,4
25,12,0,22701,22682,13,21,0,1,1,0,20,4
25,2,0,314333,314247,62,89,1,6,8,0,306,4
26,14,0,457650,457388,198,284,3,10,13,0,494,4
26,12,0,22701,22682,13,21,0,0,0,0,25,4
26,13,0,103733,103718,7,16,2,0,0,0,123,4
26,6,0,118872,118807,47,73,1,1,3,0,120,4
26,10,0,229017,228934,70,91,1,1,4,0,226,4
26,8,0,304341,304055,202,300,1,13,17,0,291,4
26,2,0,314333,314241,64,95,1,2,6,0,332,4
26,16,0,214451,214409,27,44,0,1,1,0,213,3
26,5,0,197116,197105,6,12,1,1,1,1,181,3
26,19,0,165559,165457,80,105,0,4,5,0,153,4
26,0,0,486331,486110,154,232,2,8,11,1,487,4
26,18,0,495259,494989,190,289,3,6,15,0,490,4
