ticks,who,name,pop.0,susceptible,cum.cases,cum.infected,cum.recovered,new.cases,new.infected,new.recovered,new.tests,alert.level
15,0,Northland,178500,178472,22,31,0,1,4,0,176,4
15,17,Canterbury,562870,562810,52,78,0,6,9,0,569,4
15,9,Hawkes.Bay,165360,165352,10,11,0,1,1,0,181,4
15,8,Taranaki,119640,119640,0,0,0,0,0,0,110,4
15,6,Bay.of.Plenty,236820,236816,3,5,0,0,0,0,241,4
15,7,Tairawhiti,48965,48958,5,7,0,0,0,0,55,4
15,2,Auckland,538840,538733,86,126,0,12,20,0,528,4
15,19,Southern,328230,328171,43,67,0,4,8,0,320,4
15,15,Nelson.Marlborough,150280,150242,28,45,0,3,4,0,160,4
15,16,West.Coast,32445,32436,9,9,0,2,2,0,34,4
15,13,Capital.and.Coast,316620,316582,31,41,0,8,11,0,323,4
15,18,South.Canterbury,60025,60013,7,14,0,0,1,0,50,4
15,3,Counties.Manukau,557790,557752,33,46,1,5,5,0,552,4
15,11,MidCentral,178240,178229,8,11,0,1,1,0,176,4
15,10,Whanganui,64565,64564,0,1,0,0,0,0,64,4
15,14,Wairarapa,44845,44843,2,2,0,0,0,0,52,4
15,1,Waitemata,622350,622275,56,84,0,4,7,0,622,4
15,4,Waikato,417130,417100,22,34,0,2,5,0,410,4
15,12,Hutt.Valley,149270,149263,7,8,0,0,0,0,160,4
15,5,Lakes,110040,110003,32,44,0,1,3,0,112,4
16,7,Tairawhiti,48965,48956,5,9,0,0,2,0,53,4
16,18,South.Canterbury,60025,60009,9,18,0,2,4,0,57,4
16,5,Lakes,110040,109998,36,49,0,4,5,0,111,4
16,14,Wairarapa,44845,44843,2,2,0,0,0,0,43,4
16,9,Hawkes.Bay,165360,165351,11,12,0,1,1,0,171,4
16,17,Canterbury,562870,562799,60,89,0,8,11,0,529,4
16,13,Capital.and.Coast,316620,316576,33,47,0,2,6,0,312,4
16,0,Northland,178500,178470,23,33,0,1,2,0,172,4
16,1,Waitemata,622350,622263,62,96,0,6,12,0,617,4
16,10,Whanganui,64565,64564,0,1,0,0,0,0,70,4
16,11,MidCentral,178240,178227,8,13,0,0,2,0,181,4
16,12,Hutt.Valley,149270,149258,11,13,0,4,5,0,139,4
16,16,West.Coast,32445,32436,9,9,0,0,0,0,37,4
16,19,Southern,328230,328160,52,78,0,9,11,0,326,4
16,15,Nelson.Marlborough,150280,150239,30,48,0,2,3,0,161,4
16,4,Waikato,417130,417098,23,36,0,1,2,0,417,4
16,2,Auckland,538840,538715,95,144,0,9,18,0,529,4
16,8,Taranaki,119640,119640,0,0,0,0,0,0,116,4
16,6,Bay.of.Plenty,236820,236816,3,5,0,0,0,0,211,4
16,3,Counties.Manukau,557790,557751,34,47,1,1,1,0,570,4
17,1,Waitemata,622350,622255,68,104,0,6,8,0,657,4
17,7,Tairawhiti,48965,48954,6,11,0,1,2,0,51,4
17,14,Wairarapa,44845,44843,2,2,0,0,0,0,33,4
17,17,Canterbury,562870,562789,66,99,0,6,10,0,539,4
17,6,Bay.of.Plenty,236820,236815,4,6,0,1,1,0,238,4
17,0,Northland,178500,178466,26,37,0,3,4,0,184,4
17,8,Taranaki,119640,119640,0,0,0,0,0,0,111,4
17,11,MidCentral,178240,178225,9,15,0,1,2,0,171,4
17,12,Hutt.Valley,149270,149253,15,18,0,4,5,0,142,4
17,13,Capital.and.Coast,316620,316573,36,50,0,3,3,0,280,4
17,16,West.Coast,32445,32432,13,13,0,4,4,0,38,4
17,15,Nelson.Marlborough,150280,150234,34,53,0,4,5,0,161,4
17,2,Auckland,538840,538691,110,168,0,15,24,0,518,4
17,18,South.Canterbury,60025,60006,11,21,0,2,3,0,77,4
17,10,Whanganui,64565,64563,1,2,0,1,1,0,68,4
17,9,Hawkes.Bay,165360,165348,14,15,0,3,3,0,169,4
17,3,Counties.Manukau,557790,557747,36,51,1,2,4,0,502,4
17,5,Lakes,110040,109991,42,56,0,6,7,0,118,4
17,4,Waikato,417130,417093,26,41,0,3,5,0,412,4
17,19,Southern,328230,328148,60,90,0,8,12,0,318,4
18,0,Northland,178500,178465,27,38,0,1,1,0,197,4
18,6,Bay.of.Plenty,236820,236815,4,6,0,0,0,0,252,4
18,16,West.Coast,32445,32432,13,13,0,0,0,0,34,4
18,5,Lakes,110040,109989,43,58,0,1,2,0,113,4
18,15,Nelson.Marlborough,150280,150230,36,57,0,2,4,0,147,4
18,7,Tairawhiti,48965,48952,6,13,0,0,2,0,44,4
18,3,Counties.Manukau,557790,557745,37,53,1,1,2,0,556,4
18,18,South.Canterbury,60025,60005,12,22,0,1,1,0,59,4
18,19,Southern,328230,328139,66,99,0,6,9,0,356,4
18,10,Whanganui,64565,64563,1,2,0,0,0,0,65,4
18,11,MidCentral,178240,178224,9,16,0,0,1,0,174,4
18,12,Hutt.Valley,149270,149251,17,20,0,2,2,0,141,4
18,9,Hawkes.Bay,165360,165348,14,15,0,0,0,0,171,4
18,4,Waikato,417130,417089,28,45,0,2,4,0,434,4
18,1,Waitemata,622350,622241,78,118,0,10,14,0,593,4
18,8,Taranaki,119640,119640,0,0,0,0,0,0,116,4
18,2,Auckland,538840,538679,118,180,0,8,12,0,534,4
18,13,Capital.and.Coast,316620,316565,42,58,0,6,8,0,346,4
18,17,Canterbury,562870,562771,80,117,0,14,18,0,574,4
18,14,Wairarapa,44845,44843,2,2,0,0,0,0,45,4
19,3,Counties.Manukau,557790,557739,41,59,1,4,6,0,551,4
19,1,Waitemata,622350,622234,83,125,0,5,7,0,617,4
19,18,South.Canterbury,60025,60004,13,23,0,1,1,0,76,4
19,16,West.Coast,32445,32432,13,13,0,0,0,0,29,4
19,0,Northland,178500,178462,29,41,0,2,3,0,178,4
19,17,Canterbury,562870,562764,84,124,0,4,7,0,648,4
19,6,Bay.of.Plenty,236820,236814,5,7,1,1,1,1,252,4
19,11,MidCentral,178240,178221,11,19,0,2,3,0,187,4
19,14,Wairarapa,44845,44843,2,2,0,0,0,0,48,4
19,12,Hutt.Valley,149270,149247,20,24,0,3,4,0,151,4
19,9,Hawkes.Bay,165360,165347,15,16,0,1,1,0,158,4
19,8,Taranaki,119640,119640,0,0,0,0,0,0,120,4
19,13,Capital.and.Coast,316620,316562,43,61,0,1,3,0,313,4
19,10,Whanganui,64565,64563,1,2,0,0,0,0,74,4
19,7,Tairawhiti,48965,48952,6,13,0,0,0,0,54,4
19,5,Lakes,110040,109982,48,65,0,5,7,0,128,4
19,2,Auckland,538840,538664,130,195,0,12,15,0,485,4
19,19,Southern,328230,328135,67,103,0,1,4,0,354,4
19,4,Waikato,417130,417086,30,48,0,2,3,0,431,4
19,15,Nelson.Marlborough,150280,150230,36,57,0,0,0,0,139,4
20,1,Waitemata,622350,622225,90,134,0,7,9,0,645,4
20,3,Counties.Manukau,557790,557736,44,62,1,3,3,0,562,4
20,10,Whanganui,64565,64562,1,3,0,0,1,0,80,4
20,9,Hawkes.Bay,165360,165347,15,16,0,0,0,0,176,4
20,2,Auckland,538840,538649,137,210,0,7,15,0,559,4
20,4,Waikato,417130,417078,33,56,0,3,8,0,397,4
20,19,Southern,328230,328130,69,108,0,2,5,0,319,4
20,6,Bay.of.Plenty,236820,236814,5,7,1,0,0,0,206,4
20,0,Northland,178500,178459,32,44,0,3,3,0,159,4
20,15,Nelson.Marlborough,150280,150225,40,62,0,4,5,0,142,4
20,17,Canterbury,562870,562756,90,132,0,6,8,0,537,4
20,13,Capital.and.Coast,316620,316560,44,63,0,1,2,0,341,4
20,7,Tairawhiti,48965,48951,6,14,0,0,1,0,50,4
20,16,West.Coast,32445,32430,13,15,0,0,2,0,35,4
20,11,MidCentral,178240,178221,11,19,0,0,0,0,181,4
20,14,Wairarapa,44845,44843,2,2,0,0,0,0,51,4
