ticks,who,name,pop.0,susceptible,cum.cases,cum.infected,cum.recovered,new.cases,new.infected,new.recovered,new.tests,alert.level
16,4,Waikato,417130,417110,12,24,0,2,4,0,365,4
16,2,Auckland,538840,538682,143,188,0,22,31,0,547,4
16,14,Wairarapa,44845,44840,2,6,0,0,0,0,42,4
16,19,Southern,328230,328218,7,13,0,1,1,0,292,4
16,5,Lakes,110040,110032,2,9,0,0,1,0,133,4
16,12,Hutt.Valley,149270,149241,31,36,0,2,4,0,144,4
16,1,Waitemata,622350,622258,59,103,0,11,19,0,626,4
16,11,MidCentral,178240,178236,2,5,0,0,0,0,169,4
16,17,Canterbury,562870,562831,24,45,0,1,2,0,578,4
16,10,Whanganui,64565,64565,0,0,0,0,0,0,71,4
16,9,Hawkes.Bay,165360,165342,15,22,0,2,3,0,160,4
16,3,Counties.Manukau,557790,557719,53,81,0,4,4,0,576,4
16,0,Northland,178500,178479,13,24,0,2,5,0,183,4
16,6,Bay.of.Plenty,236820,236807,10,17,0,0,0,0,238,4
16,7,Tairawhiti,48965,48961,1,5,0,0,0,0,54,4
16,18,South.Canterbury,60025,60008,15,21,0,1,2,0,55,4
16,13,Capital.and.Coast,316620,316568,40,61,0,9,10,0,310,4
16,16,West.Coast,32445,32445,0,0,0,0,0,0,29,4
16,15,Nelson.Marlborough,150280,150242,31,42,0,4,6,0,146,4
16,8,Taranaki,119640,119611,23,34,0,3,6,0,122,4
17,11,MidCentral,178240,178235,2,6,0,0,1,0,158,4
17,13,Capital.and.Coast,316620,316561,45,68,0,5,7,0,299,4
17,9,Hawkes.Bay,165360,165340,16,24,0,1,2,0,181,4
17,1,Waitemata,622350,622242,68,119,0,9,16,0,626,4
17,18,South.Canterbury,60025,60006,17,23,0,2,2,0,63,4
17,8,Taranaki,119640,119608,25,37,0,2,3,0,125,4
17,2,Auckland,538840,538657,157,213,0,14,25,0,553,4
17,7,Tairawhiti,48965,48961,1,5,0,0,0,0,49,4
17,6,Bay.of.Plenty,236820,236805,11,19,0,1,2,0,234,4
17,14,Wairarapa,44845,44838,3,8,0,1,2,0,46,4
17,12,Hutt.Valley,149270,149235,37,42,1,6,6,1,132,4
17,3,Counties.Manukau,557790,557710,61,90,0,8,9,0,542,4
17,0,Northland,178500,178474,16,29,0,3,5,0,163,4
17,5,Lakes,110040,110030,4,11,0,2,2,0,109,4
17,16,West.Coast,32445,32445,0,0,0,0,0,0,27,4
17,10,Whanganui,64565,64565,0,0,0,0,0,0,69,4
17,4,Waikato,417130,417106,15,28,0,3,4,0,422,4
17,17,Canterbury,562870,562823,28,53,0,4,8,0,563,4
17,15,Nelson.Marlborough,150280,150238,34,46,0,3,4,0,153,4
17,19,Southern,328230,328216,9,15,0,2,2,0,325,4
18,15,Nelson.Marlborough,150280,150227,42,57,0,8,11,0,141,4
18,12,Hutt.Valley,149270,149227,41,50,1,4,8,0,150,4
18,19,Southern,328230,328215,10,16,0,1,1,0,340,4
18,5,Lakes,110040,110028,5,13,0,1,2,0,117,4
18,3,Counties.Manukau,557790,557706,63,94,0,2,4,0,576,4
18,16,West.Coast,32445,32445,0,0,0,0,0,0,36,4
18,14,Wairarapa,44845,44837,3,9,0,0,1,0,32,4
18,7,Tairawhiti,48965,48961,1,5,0,0,0,0,40,4
18,0,Northland,178500,178472,17,31,0,1,2,0,215,4
18,13,Capital.and.Coast,316620,316553,50,76,0,5,8,0,297,4
18,17,Canterbury,562870,562816,32,60,1,4,7,1,566,4
18,2,Auckland,538840,538628,174,242,0,17,29,0,546,4
18,10,Whanganui,64565,64565,0,0,0,0,0,0,58,4
18,8,Taranaki,119640,119605,27,40,0,2,3,0,122,4
18,9,Hawkes.Bay,165360,165337,18,27,0,2,3,0,160,4
18,1,Waitemata,622350,622225,81,136,0,13,17,0,626,4
18,6,Bay.of.Plenty,236820,236804,12,20,0,1,1,0,227,4
18,18,South.Canterbury,60025,60003,18,26,0,1,3,0,44,4
18,11,MidCentral,178240,178235,2,6,0,0,0,0,178,4
18,4,Waikato,417130,417104,17,30,0,2,2,0,402,4
19,15,Nelson.Marlborough,150280,150221,46,63,0,4,6,0,148,4
19,13,Capital.and.Coast,316620,316546,55,83,0,5,7,0,338,4
19,12,Hutt.Valley,149270,149226,42,51,1,1,1,0,147,4
19,5,Lakes,110040,110025,6,16,0,1,3,0,92,4
19,9,Hawkes.Bay,165360,165336,19,28,0,1,1,0,190,4
19,1,Waitemata,622350,622208,92,153,0,11,17,0,647,4
19,11,MidCentral,178240,178235,2,6,0,0,0,0,196,4
19,19,Southern,328230,328215,10,16,0,0,0,0,307,4
19,4,Waikato,417130,417100,17,34,0,0,4,0,406,4
