ticks,who,name,pop.0,susceptible,exposed,presymptomatic,infected,recovered,dead,new.exposed,new.presymptomatic,new.infected,new.recovered,new.dead,new.tests,alert.level
55,16,West.Coast,32445,32445,0,0,0,0,0,0,0,0,0,0,32,4
55,3,Counties.Manukau,557787,557465,80,63,84,95,3,10,15,14,5,1,608,4
55,13,Capital.and.Coast,316620,316464,27,29,27,73,0,6,7,7,6,0,364,4
55,11,MidCentral,178240,178162,21,7,19,31,0,5,1,1,2,0,190,4
55,14,Wairarapa,44845,44840,3,1,0,1,0,0,0,0,0,0,51,4
55,0,Northland,178500,178422,14,17,19,28,0,1,8,2,2,0,203,4
55,12,Hutt.Valley,149270,149239,12,5,6,8,0,3,1,2,0,0,132,4
55,8,Taranaki,119640,119569,18,11,12,30,0,2,1,2,1,0,137,4
55,15,Nelson.Marlborough,150279,150042,54,37,56,90,1,12,6,13,8,0,226,4
55,7,Tairawhiti,48965,48893,22,11,21,18,0,4,4,3,3,0,76,4
55,2,Auckland,538840,538451,81,69,99,140,0,13,23,11,6,0,622,4
55,17,Canterbury,562870,562332,119,100,122,197,0,26,21,15,13,0,711,4
55,5,Lakes,110040,109994,10,5,15,16,0,3,1,1,0,0,132,4
55,10,Whanganui,64565,64535,6,4,5,15,0,3,0,0,1,0,77,4
55,4,Waikato,417127,416874,55,43,63,92,3,14,14,12,5,0,452,4
55,6,Bay.of.Plenty,236820,236681,33,32,35,39,0,9,10,2,4,0,276,4
55,19,Southern,328228,327979,63,42,48,96,2,10,5,4,9,0,336,4
55,1,Waitemata,622350,621945,75,81,90,159,0,11,16,9,12,0,666,4
55,9,Hawkes.Bay,165359,165174,36,38,45,66,1,11,15,7,4,0,209,4
55,18,South.Canterbury,60025,59960,10,10,21,24,0,0,3,4,3,0,70,4
56,11,MidCentral,178240,178161,19,10,18,32,0,1,3,0,1,0,206,4
56,12,Hutt.Valley,149270,149238,12,4,8,8,0,1,1,2,0,0,157,4
56,10,Whanganui,64565,64535,6,2,7,15,0,0,0,2,0,0,77,4
56,19,Southern,328228,327975,48,56,48,101,2,4,19,5,5,0,382,4
56,16,West.Coast,32445,32445,0,0,0,0,0,0,0,0,0,0,36,4
56,9,Hawkes.Bay,165359,165165,36,38,54,66,1,9,9,9,0,0,212,4
56,8,Taranaki,119640,119567,14,16,11,32,0,2,6,1,2,0,122,4
56,3,Counties.Manukau,557787,557449,78,71,89,100,3,16,18,10,5,0,619,4
56,1,Waitemata,622350,621929,71,84,100,166,0,16,20,17,7,0,719,4
56,18,South.Canterbury,60025,59956,12,10,19,28,0,4,2,2,4,0,67,4
56,7,Tairawhiti,48965,48888,22,14,19,22,0,5,5,2,4,0,75,4
56,0,Northland,178500,178415,15,19,23,28,0,7,6,4,0,0,191,4
56,2,Auckland,538840,538439,80,69,102,150,0,12,13,13,10,0,603,4
56,15,Nelson.Marlborough,150279,150027,61,38,62,91,1,15,8,7,1,0,233,4
56,17,Canterbury,562870,562309,117,107,124,213,0,23,25,18,16,0,680,4
56,4,Waikato,417127,416861,58,47,64,97,3,13,10,6,5,0,482,4
56,5,Lakes,110040,109991,8,8,16,17,0,3,5,2,1,0,113,4
56,14,Wairarapa,44845,44840,2,1,1,1,0,0,1,1,0,0,39,4
56,13,Capital.and.Coast,316620,316459,28,23,34,76,0,5,4,10,3,0,328,4
56,6,Bay.of.Plenty,236820,236674,32,31,39,44,0,7,8,9,5,0,281,4
57,14,Wairarapa,44845,44840,1,2,1,1,0,0,1,0,0,0,46,4
57,7,Tairawhiti,48965,48887,21,16,17,24,0,1,2,0,2,0,76,4
57,8,Taranaki,119640,119566,14,11,16,33,0,1,1,6,1,0,139,4
57,17,Canterbury,562870,562282,128,103,136,221,0,27,16,20,8,0,678,4
57,16,West.Coast,32445,32445,0,0,0,0,0,0,0,0,0,0,32,4
57,10,Whanganui,64565,64534,6,2,7,16,0,1,1,1,1,0,75,4
57,6,Bay.of.Plenty,236820,236664,37,31,40,48,0,10,5,5,4,0,264,4
57,12,Hutt.Valley,149270,149235,13,5,7,10,0,3,2,1,2,0,159,4
57,19,Southern,328228,327961,56,52,52,107,2,14,6,10,6,0,389,4
57,5,Lakes,110040,109989,9,8,16,18,0,2,1,1,1,0,129,4
57,9,Hawkes.Bay,165359,165151,43,32,63,70,1,14,7,13,4,0,203,4
57,15,Nelson.Marlborough,150279,150020,60,39,63,97,1,7,8,7,6,0,226,4
57,0,Northland,178500,178411,18,15,27,29,0,4,1,5,1,0,175,4
57,3,Counties.Manukau,557787,557432,79,77,91,108,3,17,16,10,8,0,610,4
57,13,Capital.and.Coast,316620,316455,27,22,38,78,0,4,5,6,2,0,323,4
57,11,MidCentral,178240,178158,19,12,19,32,0,3,3,1,0,0,200,4
57,4,Waikato,417127,416854,49,53,70,101,3,7,16,10,4,0,453,4
57,1,Waitemata,622350,621912,72,83,108,175,0,17,16,17,9,0,712,4
57,2,Auckland,538840,538413,96,64,109,158,0,26,10,15,8,0,624,4
57,18,South.Canterbury,60025,59955,9,13,19,29,0,1,4,1,1,0,89,4
58,11,MidCentral,178240,178157,14,15,20,34,0,1,6,3,2,0,197,4
58,3,Counties.Manukau,557787,557422,69,84,93,119,3,10,20,13,11,0,643,4
58,9,Hawkes.Bay,165359,165141,43,36,67,72,1,10,10,6,2,0,216,4
58,15,Nelson.Marlborough,150279,150014,54,40,65,106,1,6,12,11,9,0,180,4
58,16,West.Coast,32445,32445,0,0,0,0,0,0,0,0,0,0,30,4
58,13,Capital.and.Coast,316620,316452,26,20,40,82,0,3,4,6,4,0,353,4
58,12,Hutt.Valley,149270,149234,11,8,7,10,0,1,3,0,0,0,149,4
58,6,Bay.of.Plenty,236820,236660,36,32,38,54,0,4,5,4,6,0,248,4
58,0,Northland,178500,178406,17,19,28,30,0,5,6,2,1,0,211,4
58,4,Waikato,417127,416848,48,56,69,106,3,6,7,4,5,0,473,4
58,7,Tairawhiti,48965,48885,19,16,19,26,0,2,4,4,2,0,47,4
58,18,South.Canterbury,60025,59955,8,13,19,30,0,0,1,1,1,0,65,4
58,19,Southern,328228,327949,58,53,55,113,2,12,10,9,6,0,406,4
58,5,Lakes,110040,109988,9,7,16,20,0,1,1,2,2,0,134,4
58,17,Canterbury,562870,562264,124,104,144,234,0,18,22,21,13,0,669,4
58,1,Waitemata,622350,621905,63,81,115,186,0,7,16,18,11,0,669,4
58,2,Auckland,538840,538400,87,74,111,168,0,13,22,12,10,0,703,4
58,14,Wairarapa,44845,44840,1,2,1,1,0,0,0,0,0,0,56,4
58,10,Whanganui,64565,64534,4,4,6,17,0,0,2,0,1,0,71,4
58,8,Taranaki,119640,119565,12,14,15,34,0,1,3,0,1,0,131,4
59,11,MidCentral,178240,178154,14,16,21,35,0,3,3,2,1,0,213,4
59,0,Northland,178500,178404,15,17,32,32,0,2,4,6,2,0,243,4
59,7,Tairawhiti,48965,48885,14,17,22,27,0,0,5,4,1,0,57,4
59,15,Nelson.Marlborough,150279,150007,50,40,71,111,1,7,11,11,5,0,187,4
59,2,Auckland,538840,538389,81,72,120,178,0,11,17,19,10,0,611,4
59,5,Lakes,110040,109986,10,7,16,21,0,2,1,1,1,0,145,4
59,18,South.Canterbury,60025,59953,9,9,22,32,0,2,1,5,2,0,89,4
59,4,Waikato,417127,416844,44,58,68,113,3,4,8,6,7,0,502,4
59,1,Waitemata,622350,621883,74,71,127,195,0,22,11,21,9,0,742,4
59,19,Southern,328228,327946,53,49,62,118,2,3,8,12,5,0,414,4
59,6,Bay.of.Plenty,236820,236658,31,33,42,56,0,2,7,6,2,0,271,4
59,14,Wairarapa,44845,44840,1,0,3,1,0,0,0,2,0,0,47,4
59,17,Canterbury,562870,562250,121,99,156,244,0,14,17,22,10,0,696,4
59,3,Counties.Manukau,557787,557410,67,81,100,129,3,12,14,17,10,0,633,4
59,16,West.Coast,32445,32445,0,0,0,0,0,0,0,0,0,0,30,4
59,8,Taranaki,119640,119562,14,11,17,36,0,3,1,4,2,0,162,4
59,9,Hawkes.Bay,165359,165132,47,32,67,81,1,9,5,9,9,0,198,4
59,13,Capital.and.Coast,316620,316447,26,22,41,84,0,5,5,3,2,0,322,4
59,12,Hutt.Valley,149270,149234,7,10,9,10,0,0,4,2,0,0,156,4
59,10,Whanganui,64565,64534,3,5,6,17,0,0,1,0,0,0,74,4
60,4,Waikato,417127,416840,36,58,72,121,3,4,12,12,8,0,492,4
60,3,Counties.Manukau,557787,557405,58,73,106,145,3,5,14,22,16,0,694,4
60,5,Lakes,110040,109986,8,8,15,23,0,0,2,1,2,0,100,4
60,1,Waitemata,622350,621873,63,74,132,208,0,10,21,18,13,0,727,4
