ticks,who,name,pop.0,susceptible,exposed,presymptomatic,infected,recovered,dead,new.exposed,new.presymptomatic,new.infected,new.recovered,new.dead,new.tests,alert.level
57,16,West.Coast,32444,32415,8,4,8,9,1,1,1,2,0,0,36,4
57,7,Tairawhiti,48965,48922,12,7,9,15,0,0,0,1,0,0,54,4
57,1,Waitemata,622348,622031,82,57,79,99,2,17,13,10,9,0,720,4
57,11,MidCentral,178240,178217,3,3,5,12,0,0,2,0,0,0,182,4
57,3,Counties.Manukau,557788,557381,81,73,100,153,2,19,15,20,7,0,684,4
57,10,Whanganui,64565,64549,4,2,5,5,0,2,0,0,0,0,68,4
57,14,Wairarapa,44845,44845,0,0,0,0,0,0,0,0,0,0,57,4
57,17,Canterbury,562869,562611,50,44,53,111,1,12,10,7,5,0,599,4
57,4,Waikato,417130,416940,39,34,46,71,0,7,12,9,4,0,484,4
57,2,Auckland,538839,538362,121,86,103,167,1,31,28,14,11,0,648,4
57,9,Hawkes.Bay,165360,165215,34,33,28,50,0,7,7,2,4,0,206,4
57,5,Lakes,110040,110003,10,5,10,12,0,2,1,2,0,0,107,4
57,19,Southern,328229,327920,77,52,83,97,1,14,10,18,3,0,399,4
57,6,Bay.of.Plenty,236819,236615,55,30,50,69,1,8,8,7,8,0,276,4
57,18,South.Canterbury,60024,59970,10,6,16,22,1,2,1,4,1,0,75,4
57,13,Capital.and.Coast,316619,316294,72,50,80,123,1,19,16,8,12,0,384,4
57,8,Taranaki,119640,119439,61,36,43,61,0,19,4,4,4,0,151,4
57,12,Hutt.Valley,149269,149170,23,21,20,35,1,9,9,3,3,0,168,4
57,15,Nelson.Marlborough,150279,150153,34,24,22,46,1,5,5,2,1,0,158,4
57,0,Northland,178499,178346,33,37,35,48,1,10,7,2,5,0,214,4
58,11,MidCentral,178240,178216,3,4,5,12,0,1,1,0,0,0,192,4
58,2,Auckland,538839,538343,117,97,102,180,1,19,23,12,13,0,630,4
58,8,Taranaki,119639,119431,61,35,51,61,1,8,8,9,0,1,160,4
58,18,South.Canterbury,60024,59969,9,7,15,24,1,1,2,1,2,0,68,4
58,7,Tairawhiti,48965,48922,7,11,10,15,0,0,5,1,0,0,50,4
58,13,Capital.and.Coast,316619,316277,76,52,83,131,1,17,13,11,8,0,389,4
58,0,Northland,178499,178334,42,33,39,51,1,12,3,7,3,0,228,4
58,3,Counties.Manukau,557787,557350,95,75,106,161,3,31,17,15,8,1,649,4
58,12,Hutt.Valley,149269,149167,19,23,22,38,1,3,7,5,3,0,168,4
58,19,Southern,328229,327904,84,52,84,105,1,16,9,9,8,0,431,4
58,17,Canterbury,562869,562603,48,46,57,115,1,8,10,8,4,0,663,4
