ticks,who,name,pop.0,susceptible,exposed,presymptomatic,infected,recovered,dead,new.exposed,new.presymptomatic,new.infected,new.recovered,new.dead,new.tests,alert.level
61,41,Hastings.District,85000,84909,18,13,24,36,0,3,4,2,3,0,105,4
61,0,Porirua.City,59100,59084,6,4,3,3,0,1,0,0,0,0,49,4
61,10,Kaipara.District,24100,24096,0,1,0,3,0,0,0,0,0,0,33,4
61,62,Southland.District,32100,32098,0,0,0,2,0,0,0,0,1,0,30,4
61,29,Horowhenua.District,35000,34946,7,17,12,18,0,3,5,1,2,0,55,4
61,42,Napier.City,65000,64996,0,0,0,4,0,0,0,0,0,0,67,4
61,56,Waimate.District,8080,8080,0,0,0,0,0,0,0,0,0,0,12,4
61,16,Waipa.District,56200,56092,23,28,17,40,0,7,6,2,2,0,66,4
61,23,Ruapehu.District,12750,12722,7,4,8,9,0,1,1,1,0,0,28,4
61,9,Whangarei.District,96000,95947,7,9,22,15,0,3,5,2,2,0,125,4
61,8,Far.North.District,68500,68460,10,5,12,13,0,4,4,1,0,0,77,4
61,5,Carterton.District,9690,9688,0,0,0,2,0,0,0,0,0,0,12,4
61,46,Buller.District,9840,9840,0,0,0,0,0,0,0,0,0,0,6,4
61,4,Masterton.District,26800,26800,0,0,0,0,0,0,0,0,0,0,19,4
61,44,Marlborough.District,49200,49173,7,5,5,10,0,0,0,1,0,0,50,4
61,21,Stratford.District,9860,9832,6,6,5,11,0,3,0,1,2,0,13,4
61,64,Invercargill.City,56200,56176,11,2,8,3,0,2,1,1,0,0,73,4
61,22,South.Taranaki.District,28600,28599,0,1,0,0,0,0,0,0,0,0,23,4
61,2,Lower.Hutt.City,108700,108673,6,11,3,7,0,1,3,0,0,0,102,4
61,55,Mackenzie.District,5140,5140,0,0,0,0,0,0,0,0,0,0,7,4
61,49,Hurunui.District,12950,12910,8,12,10,10,0,0,2,0,1,0,19,4
61,36,Whakatane.District,37100,37094,1,0,3,2,0,0,0,1,0,0,39,4
61,57,Waitaki.District,23200,23194,3,2,1,0,0,0,0,0,0,0,24,4
61,32,Taupo.District,39300,39283,4,4,4,5,0,0,2,0,0,0,56,4
61,65,Auckland,1642794,1641892,199,161,193,349,6,48,34,26,23,2,1855,4
61,45,Kaikoura.District,4110,4109,0,0,0,1,0,0,0,0,0,0,4,4
61,60,Dunedin.City,131699,131365,77,65,78,114,1,15,15,8,9,0,191,4
61,38,Ōpōtiki.District,9720,9720,0,0,0,0,0,0,0,0,0,0,9,4
61,35,Rotorua.District,75100,75072,8,2,9,9,0,1,0,3,0,0,73,4
61,47,Grey.District,13750,13747,0,0,0,3,0,0,0,0,0,0,7,4
61,3,Wellington.City,210400,210262,31,24,36,47,0,7,7,3,2,0,244,4
61,12,Hauraki.District,21000,20965,8,9,8,10,0,1,3,1,0,0,33,4
61,63,Gore.District,12800,12800,0,0,0,0,0,0,0,0,0,0,11,4
61,25,Rangitikei.District,15750,15747,1,0,1,1,0,1,0,0,0,0,12,4
61,37,Kawerau.District,7490,7490,0,0,0,0,0,0,0,0,0,0,3,4
61,61,Clutha.District,18350,18327,5,3,5,10,0,1,1,0,0,0,34,4
61,51,Christchurch.City,385499,385114,88,69,91,137,1,19,14,10,8,0,466,4
61,24,Whanganui.District,47300,47232,20,14,19,15,0,6,2,3,0,0,71,4
