ticks,who,name,pop.0,susceptible,exposed,presymptomatic,infected,recovered,dead,new.exposed,new.presymptomatic,new.infected,new.recovered,new.dead,new.tests,alert.level
54,0,Northland,178500,178490,3,1,1,5,0,1,1,0,1,0,183,4
54,5,Lakes,110040,109924,31,15,32,38,0,7,5,4,3,0,138,4
54,13,Capital.and.Coast,316618,316540,15,18,15,30,2,0,6,1,3,0,314,4
54,12,Hutt.Valley,149270,149164,24,18,22,42,0,1,4,2,4,0,179,4
54,15,Nelson.Marlborough,150280,150200,21,14,21,24,0,3,5,2,2,0,170,4
54,19,Southern,328229,327974,62,50,59,84,1,15,14,12,6,0,389,4
54,9,Hawkes.Bay,165360,165189,38,36,35,62,0,7,11,8,5,0,189,4
54,17,Canterbury,562867,562406,111,82,104,164,3,22,15,19,14,0,625,4
54,7,Tairawhiti,48965,48952,4,3,2,4,0,1,1,0,0,0,52,4
54,8,Taranaki,119640,119459,53,27,51,50,0,10,7,5,2,0,166,4
54,10,Whanganui,64565,64497,16,11,11,30,0,3,3,2,3,0,76,4
54,14,Wairarapa,44845,44843,1,0,1,0,0,0,0,0,0,0,35,4
54,4,Waikato,417128,416851,76,58,59,84,2,16,12,6,6,0,446,4
54,1,Waitemata,622349,621867,114,83,101,184,1,24,19,11,15,1,716,4
54,6,Bay.of.Plenty,236820,236725,19,20,22,34,0,6,6,1,3,0,275,4
54,16,West.Coast,32445,32427,0,7,5,6,0,0,5,1,0,0,40,4
54,2,Auckland,538840,538428,82,75,108,147,0,26,19,15,8,0,598,4
54,11,MidCentral,178240,178168,15,14,14,29,0,3,2,3,2,0,162,4
54,18,South.Canterbury,60025,59990,6,11,5,13,0,0,2,0,1,0,74,4
54,3,Counties.Manukau,557789,557410,80,73,84,142,1,15,20,8,4,0,625,4
55,8,Taranaki,119640,119447,59,26,57,51,0,12,6,7,1,0,199,4
55,9,Hawkes.Bay,165360,165186,35,40,35,64,0,3,6,2,2,0,191,4
55,3,Counties.Manukau,557789,557388,79,85,82,155,1,22,23,11,13,0,637,4
55,0,Northland,178500,178490,3,1,1,5,0,0,0,0,0,0,179,4
55,7,Tairawhiti,48965,48952,3,4,2,4,0,0,1,0,0,0,49,4
55,5,Lakes,110040,109916,30,23,27,44,0,8,9,1,6,0,121,4
55,17,Canterbury,562867,562380,118,84,111,174,3,26,19,17,10,0,627,4
55,2,Auckland,538840,538414,84,67,119,156,0,14,12,20,9,0,636,4
