ticks,who,name,pop.0,susceptible,exposed,presymptomatic,infected,recovered,dead,new.exposed,new.presymptomatic,new.infected,new.recovered,new.dead,new.tests,alert.level
53,18,South.Canterbury,60025,59991,8,9,6,11,0,3,2,0,1,0,71,4
53,11,MidCentral,178239,178126,32,21,25,35,1,8,8,5,1,0,200,4
53,1,Waitemata,622349,622009,72,84,68,116,1,15,16,8,5,0,672,4
53,17,Canterbury,562869,562527,76,69,78,119,1,15,20,13,10,0,621,4
53,8,Taranaki,119640,119606,6,5,10,13,0,1,2,0,1,0,108,4
53,2,Auckland,538840,538340,110,105,132,153,0,35,23,21,8,0,658,4
53,19,Southern,328230,328047,43,26,44,70,0,11,8,8,4,0,332,4
53,6,Bay.of.Plenty,236818,236669,41,23,35,50,2,9,7,11,4,0,271,4
53,9,Hawkes.Bay,165360,165299,13,12,11,25,0,2,6,1,1,0,185,4
53,10,Whanganui,64565,64488,15,15,23,24,0,4,3,4,0,0,74,4
53,5,Lakes,110040,110028,1,2,3,6,0,0,0,1,0,0,118,4
53,0,Northland,178499,178415,21,14,19,30,1,5,3,3,1,0,183,4
53,13,Capital.and.Coast,316620,316455,41,27,33,64,0,12,6,3,0,0,343,4
53,4,Waikato,417126,416749,84,65,96,132,4,26,15,18,9,0,518,4
53,14,Wairarapa,44845,44839,1,2,2,1,0,0,0,0,0,0,44,4
53,12,Hutt.Valley,149270,149197,14,7,20,32,0,2,0,3,1,0,121,4
53,15,Nelson.Marlborough,150280,150257,5,5,4,9,0,0,0,2,0,0,156,4
53,16,West.Coast,32445,32438,1,3,3,0,0,1,1,0,0,0,33,4
53,3,Counties.Manukau,557786,557050,177,147,209,203,4,34,46,32,15,0,755,4
53,7,Tairawhiti,48965,48965,0,0,0,0,0,0,0,0,0,0,44,4
54,14,Wairarapa,44845,44838,2,1,3,1,0,1,0,1,0,0,40,4
54,19,Southern,328230,328037,46,24,48,75,0,10,7,9,5,0,399,4
54,11,MidCentral,178239,178122,30,22,30,35,1,4,6,5,0,0,205,4
54,17,Canterbury,562869,562508,86,64,79,132,1,19,9,14,13,0,646,4
54,13,Capital.and.Coast,316619,316448,38,32,35,66,1,7,10,5,2,1,347,4
54,7,Tairawhiti,48965,48965,0,0,0,0,0,0,0,0,0,0,54,4
54,9,Hawkes.Bay,165360,165297,13,9,16,25,0,2,2,5,0,0,186,4
54,10,Whanganui,64564,64484,15,15,25,25,1,4,4,4,1,1,86,4
54,4,Waikato,417126,416735,82,67,102,140,4,14,16,14,8,0,537,4
54,3,Counties.Manukau,557786,557016,174,155,213,228,4,34,37,29,25,0,739,4
54,16,West.Coast,32445,32437,2,2,4,0,0,1,0,1,0,0,35,4
54,15,Nelson.Marlborough,150280,150256,4,6,5,9,0,1,2,1,0,0,136,4
54,2,Auckland,538840,538317,107,109,144,163,0,23,26,22,10,0,711,4
54,6,Bay.of.Plenty,236818,236663,39,24,39,53,2,6,8,7,3,0,272,4
54,8,Taranaki,119640,119605,7,4,11,13,0,1,0,1,0,0,143,4
54,0,Northland,178499,178411,20,16,20,32,1,4,5,3,2,0,183,4
54,18,South.Canterbury,60025,59990,7,11,5,12,0,1,2,0,1,0,68,4
54,1,Waitemata,622349,621997,71,77,86,118,1,12,13,20,2,0,730,4
54,12,Hutt.Valley,149270,149189,20,7,20,34,0,8,2,2,2,0,145,4
54,5,Lakes,110040,110028,0,3,3,6,0,0,1,0,0,0,104,4
55,7,Tairawhiti,48965,48965,0,0,0,0,0,0,0,0,0,0,45,4
55,16,West.Coast,32445,32437,2,2,3,1,0,0,0,0,1,0,34,4
55,14,Wairarapa,44845,44836,4,1,3,1,0,2,0,0,0,0,42,4
55,11,MidCentral,178239,178118,24,28,30,39,1,4,10,4,4,0,212,4
55,13,Capital.and.Coast,316619,316444,38,28,40,69,1,4,4,8,3,0,356,4
55,12,Hutt.Valley,149270,149187,16,10,20,37,0,2,6,3,3,0,176,4
55,18,South.Canterbury,60025,59987,9,10,7,12,0,3,1,2,0,0,58,4
55,6,Bay.of.Plenty,236818,236652,44,25,38,59,2,11,6,5,6,0,282,4
55,3,Counties.Manukau,557786,556974,171,170,225,246,4,42,45,30,18,0,693,4
55,4,Waikato,417125,416716,85,64,109,151,5,19,16,19,11,1,497,4
55,15,Nelson.Marlborough,150280,150253,6,7,3,11,0,3,1,0,2,0,151,4
