ticks,who,name,pop.0,susceptible,exposed,presymptomatic,infected,recovered,dead,new.exposed,new.presymptomatic,new.infected,new.recovered,new.dead,new.tests,alert.level
61,10,Whanganui,64565,64555,2,1,2,5,0,2,1,1,0,0,60,4
61,9,Hawkes.Bay,165360,165298,10,12,11,29,0,1,1,4,3,0,172,4
61,5,Lakes,110039,109971,14,7,19,28,1,5,2,5,3,0,132,4
61,1,Waitemata,622349,621897,98,74,114,166,1,26,21,19,10,0,674,4
61,11,MidCentral,178240,177989,60,52,65,74,0,9,16,13,6,0,244,4
61,19,Southern,328230,328045,49,26,49,61,0,9,10,7,3,0,364,4
61,13,Capital.and.Coast,316620,316441,41,32,44,62,0,14,6,4,2,0,367,4
61,7,Tairawhiti,48965,48780,44,32,54,55,0,9,9,13,7,0,95,4
61,14,Wairarapa,44845,44843,1,0,1,0,0,0,0,0,0,0,37,4
61,12,Hutt.Valley,149270,149144,24,18,34,50,0,5,5,6,5,0,183,4
61,2,Auckland,538838,538485,80,61,86,126,2,22,13,13,5,0,609,4
61,4,Waikato,417129,416818,83,45,76,107,1,11,16,9,5,0,444,4
61,3,Counties.Manukau,557790,557567,45,43,46,89,0,13,16,10,10,0,617,4
61,17,Canterbury,562869,562452,83,74,95,165,1,12,12,17,8,0,625,4
61,0,Northland,178499,178418,22,19,15,25,1,4,5,1,2,0,225,4
61,15,Nelson.Marlborough,150280,150181,18,16,20,45,0,3,2,6,3,0,155,4
61,16,West.Coast,32445,32394,7,10,12,22,0,1,3,4,1,0,39,4
61,18,South.Canterbury,60025,60002,4,4,4,11,0,1,1,1,0,0,66,4
61,8,Taranaki,119640,119539,30,17,20,34,0,7,1,6,1,0,148,4
61,6,Bay.of.Plenty,236819,236653,47,32,42,45,1,12,6,9,8,0,292,4
62,10,Whanganui,64565,64555,1,2,2,5,0,0,1,0,0,0,44,4
62,9,Hawkes.Bay,165360,165298,6,15,9,32,0,0,4,1,3,0,154,4
62,6,Bay.of.Plenty,236819,236641,49,37,43,49,1,12,10,5,4,0,268,4
62,7,Tairawhiti,48965,48770,47,30,61,57,0,10,7,9,2,0,124,4
62,11,MidCentral,178240,177977,64,51,69,79,0,12,8,9,5,0,230,4
62,1,Waitemata,622349,621878,94,80,124,173,1,19,23,17,7,0,699,4
62,13,Capital.and.Coast,316620,316428,45,33,47,67,0,13,9,8,5,0,374,4
62,16,West.Coast,32445,32392,8,11,12,22,0,2,1,0,0,0,43,4
62,19,Southern,328230,328030,57,26,48,69,0,15,7,7,8,0,372,4
62,15,Nelson.Marlborough,150280,150176,18,18,23,45,0,5,5,3,0,0,181,4
62,0,Northland,178498,178413,26,18,13,28,2,5,1,2,3,1,183,4
62,18,South.Canterbury,60025,60002,3,4,4,12,0,0,1,1,1,0,54,4
62,12,Hutt.Valley,149270,149139,26,17,34,54,0,5,3,4,4,0,162,4
62,8,Taranaki,119640,119533,26,23,22,36,0,6,10,4,2,0,148,4
62,4,Waikato,417129,416805,85,49,77,113,1,13,11,7,6,0,494,4
62,14,Wairarapa,44845,44843,0,1,1,0,0,0,1,0,0,0,51,4
62,3,Counties.Manukau,557790,557557,47,46,46,94,0,10,8,5,5,0,605,4
62,2,Auckland,538838,538470,81,57,93,137,2,15,14,18,11,0,605,4
62,17,Canterbury,562869,562433,87,72,107,170,1,19,15,17,5,0,643,4
62,5,Lakes,110039,109969,11,10,19,30,1,2,5,2,2,0,137,4
63,4,Waikato,417129,416790,86,55,76,122,1,15,14,8,9,0,530,4
63,11,MidCentral,178240,177972,57,56,68,87,0,5,12,7,8,0,245,4
63,19,Southern,328230,328018,58,28,53,73,0,12,11,9,4,0,409,4
63,16,West.Coast,32445,32389,9,11,12,24,0,3,2,2,2,0,53,4
