ticks,who,name,pop.0,susceptible,exposed,presymptomatic,infected,recovered,dead,new.exposed,new.presymptomatic,new.infected,new.recovered,new.dead,new.tests,alert.level
58,8,Far.North.District,68498,68438,13,12,13,22,2,1,4,1,1,0,83,4
58,62,Southland.District,32100,32099,0,1,0,0,0,0,0,0,0,0,27,4
58,43,Nelson.City,52900,52896,1,0,0,3,0,0,0,0,0,0,53,4
58,6,South.Wairarapa.District,11100,11094,1,1,1,3,0,0,0,0,0,0,11,4
58,52,Selwyn.District,65600,65586,1,0,2,11,0,0,0,1,0,0,58,4
58,53,Ashburton.District,34800,34793,2,1,2,2,0,0,1,0,1,0,42,4
58,61,Clutha.District,18350,18348,0,1,0,1,0,0,1,0,0,0,16,4
58,38,Ōpōtiki.District,9720,9718,0,0,0,2,0,0,0,0,0,0,13,4
58,29,Horowhenua.District,35000,34931,16,22,11,20,0,3,2,1,1,0,40,4
58,55,Mackenzie.District,5140,5133,0,3,0,4,0,0,0,0,0,0,3,4
58,27,Palmerston.North.City,88300,88289,3,1,0,7,0,0,0,0,0,0,73,4
58,23,Ruapehu.District,12750,12750,0,0,0,0,0,0,0,0,0,0,12,4
58,44,Marlborough.District,49200,49198,0,0,1,1,0,0,0,0,0,0,46,4
58,14,Matamata-Piako.District,36000,35991,1,3,3,2,0,0,0,1,0,0,30,4
58,25,Rangitikei.District,15750,15750,0,0,0,0,0,0,0,0,0,0,16,4
58,64,Invercargill.City,56200,56172,9,3,8,8,0,1,0,1,1,0,63,4
58,1,Upper.Hutt.City,46000,45950,14,9,11,16,0,4,2,3,1,0,51,4
58,19,Central.Hawke's.Bay.District,14850,14850,0,0,0,0,0,0,0,0,0,0,14,4
58,60,Dunedin.City,131700,131629,11,16,17,27,0,2,5,2,0,0,163,4
58,58,Central.Otago.District,23100,23100,0,0,0,0,0,0,0,0,0,0,26,4
58,49,Hurunui.District,12950,12945,0,3,0,2,0,0,1,0,0,0,12,4
58,35,Rotorua.District,75100,75059,17,4,12,8,0,4,2,2,0,0,90,4
58,17,Ōtorohanga.District,10500,10496,0,1,1,2,0,0,0,1,0,0,12,4
58,37,Kawerau.District,7490,7475,1,1,3,10,0,0,0,1,0,0,13,4
58,11,Thames-Coromandel.District,31499,31412,20,19,14,34,1,6,4,2,3,0,35,4
58,45,Kaikoura.District,4110,4110,0,0,0,0,0,0,0,0,0,0,16,4
58,42,Napier.City,65000,64890,31,25,23,31,0,8,8,1,0,0,78,4
58,63,Gore.District,12800,12781,4,3,6,6,0,1,2,0,0,0,15,4
58,50,Waimakariri.District,62800,62783,3,3,4,7,0,2,2,1,0,0,63,4
58,20,New.Plymouth.District,84400,84383,5,2,4,6,0,0,1,0,3,0,98,4
58,13,Waikato.District,79900,79847,15,5,16,17,0,4,0,3,0,0,113,4
58,48,Westland.District,8960,8959,0,0,0,1,0,0,0,0,0,0,6,4
58,5,Carterton.District,9690,9689,1,0,0,0,0,0,0,0,0,0,6,4
58,12,Hauraki.District,21000,20972,10,6,6,6,0,2,2,0,1,0,32,4
58,51,Christchurch.City,385500,385401,21,16,23,39,0,4,5,1,4,0,386,4
58,34,Tauranga.City,144700,144653,13,12,9,13,0,2,1,1,0,0,167,4
58,18,South.Waikato.District,25100,25084,8,3,2,3,0,0,1,0,0,0,28,4
58,31,Waitomo.District,9490,9490,0,0,0,0,0,0,0,0,0,0,7,4
58,41,Hastings.District,85000,84921,20,8,21,30,0,5,2,1,2,0,102,4
58,33,Western.Bay.of.Plenty.District,53900,53898,1,1,0,0,0,0,1,0,0,0,55,4
58,59,Queenstown-Lakes.District,41700,41695,1,0,1,3,0,0,0,0,0,0,44,4
58,65,Auckland,1642792,1641416,319,250,334,473,8,69,62,43,27,0,2016,4
58,3,Wellington.City,210400,210188,50,33,52,77,0,10,13,10,6,0,265,4
58,54,Timaru.District,47900,47750,39,20,36,55,0,12,2,6,2,0,79,4
58,56,Waimate.District,8080,8080,0,0,0,0,0,0,0,0,0,0,14,4
58,26,Manawatu.District,31700,31699,0,0,0,1,0,0,0,0,0,0,29,4
58,21,Stratford.District,9860,9860,0,0,0,0,0,0,0,0,0,0,9,4
58,9,Whangarei.District,96000,95955,9,8,12,16,0,0,2,1,2,0,113,4
58,10,Kaipara.District,24100,24096,2,0,0,2,0,1,0,0,1,0,25,4
58,30,Kapiti.Coast.District,56000,55963,7,6,9,15,0,0,1,2,0,0,66,4
58,2,Lower.Hutt.City,108700,108693,0,2,0,5,0,0,0,0,1,0,102,4
58,32,Taupo.District,39300,39200,29,19,21,31,0,2,0,1,3,0,47,4
58,15,Hamilton.City,169500,169477,5,7,4,7,0,1,0,0,0,0,167,4
58,36,Whakatane.District,37100,37083,2,1,2,12,0,0,0,1,1,0,25,4
58,46,Buller.District,9840,9840,0,0,0,0,0,0,0,0,0,0,10,4
58,39,Gisborne.District,49299,49257,9,7,9,17,1,4,3,0,0,0,65,4
58,7,Tasman.District,54799,54752,9,9,14,15,1,2,3,3,1,0,54,4
58,57,Waitaki.District,23200,23185,1,2,3,9,0,0,1,2,1,0,25,4
58,47,Grey.District,13750,13749,0,0,0,1,0,0,0,0,0,0,21,4
58,22,South.Taranaki.District,28600,28591,0,2,1,6,0,0,1,0,0,0,39,4
58,28,Tararua.District,18650,18635,3,5,3,4,0,1,1,0,1,0,17,4
58,40,Wairoa.District,8680,8671,3,2,2,2,0,0,1,0,0,0,8,4
58,16,Waipa.District,56200,56184,3,7,3,3,0,1,1,0,0,0,59,4
58,0,Porirua.City,59100,59096,0,0,0,4,0,0,0,0,0,0,47,4
58,24,Whanganui.District,47300,47196,27,16,29,32,0,5,6,2,2,0,67,4
