ticks,who,name,pop.0,susceptible,exposed,presymptomatic,infected,recovered,dead,new.exposed,new.presymptomatic,new.infected,new.recovered,new.dead,new.tests,alert.level
55,48,Westland.District,8960,8959,0,0,0,1,0,0,0,0,0,0,6,4
55,39,Gisborne.District,49300,49296,0,1,1,2,0,0,0,0,0,0,49,4
55,42,Napier.City,65000,64988,3,0,2,7,0,1,0,0,1,0,75,4
55,61,Clutha.District,18350,18350,0,0,0,0,0,0,0,0,0,0,28,4
55,26,Manawatu.District,31700,31648,12,12,10,18,0,4,1,1,1,0,35,4
55,30,Kapiti.Coast.District,56000,55997,1,0,1,1,0,0,0,0,0,0,47,4
55,55,Mackenzie.District,5140,5140,0,0,0,0,0,0,0,0,0,0,3,4
55,52,Selwyn.District,65600,65517,21,15,21,26,0,3,3,2,2,0,85,4
55,41,Hastings.District,85000,84963,9,7,7,14,0,1,3,1,0,0,87,4
55,44,Marlborough.District,49200,49190,5,0,3,2,0,2,0,0,0,0,46,4
55,5,Carterton.District,9690,9689,0,0,0,1,0,0,0,0,0,0,7,4
55,43,Nelson.City,52900,52857,13,6,9,15,0,4,2,1,0,0,55,4
55,31,Waitomo.District,9490,9490,0,0,0,0,0,0,0,0,0,0,9,4
55,38,Ōpōtiki.District,9720,9720,0,0,0,0,0,0,0,0,0,0,10,4
55,47,Grey.District,13750,13749,0,1,0,0,0,0,0,0,0,0,18,4
55,33,Western.Bay.of.Plenty.District,53900,53877,6,6,4,7,0,1,0,0,1,0,49,4
55,35,Rotorua.District,75100,75059,10,8,12,11,0,4,3,1,3,0,90,4
55,50,Waimakariri.District,62800,62795,1,0,1,3,0,0,0,0,0,0,76,4
55,45,Kaikoura.District,4110,4110,0,0,0,0,0,0,0,0,0,0,5,4
55,18,South.Waikato.District,25100,25091,4,1,0,4,0,0,0,0,0,0,24,4
55,59,Queenstown-Lakes.District,41700,41670,5,3,8,14,0,0,3,2,2,0,56,4
55,9,Whangarei.District,96000,95938,18,12,16,16,0,4,5,3,2,0,108,4
55,14,Matamata-Piako.District,36000,35977,9,2,5,7,0,1,0,0,2,0,33,4
55,58,Central.Otago.District,23100,23094,1,1,4,0,0,0,0,1,0,0,30,4
55,29,Horowhenua.District,35000,34970,13,2,6,9,0,2,0,1,2,0,30,4
55,37,Kawerau.District,7490,7490,0,0,0,0,0,0,0,0,0,0,9,4
55,17,Ōtorohanga.District,10500,10498,0,1,1,0,0,0,1,0,0,0,15,4
55,46,Buller.District,9840,9840,0,0,0,0,0,0,0,0,0,0,15,4
55,10,Kaipara.District,24100,24097,0,2,0,1,0,0,1,0,0,0,20,4
55,6,South.Wairarapa.District,11100,11095,0,2,0,3,0,0,0,0,0,0,9,4
55,63,Gore.District,12800,12799,0,0,0,1,0,0,0,0,0,0,17,4
55,54,Timaru.District,47899,47894,0,2,0,3,1,0,1,0,0,0,40,4
55,23,Ruapehu.District,12750,12749,0,0,0,1,0,0,0,0,0,0,17,4
55,60,Dunedin.City,131698,131543,38,27,37,53,2,8,4,14,3,0,171,4
55,51,Christchurch.City,385499,385344,33,23,42,57,1,4,6,5,4,0,415,4
55,40,Wairoa.District,8680,8673,2,0,3,2,0,0,0,1,0,0,11,4
55,57,Waitaki.District,23200,23170,8,4,8,10,0,2,2,1,1,0,27,4
55,21,Stratford.District,9860,9852,2,3,2,1,0,0,1,0,0,0,12,4
55,3,Wellington.City,210400,210368,5,9,3,15,0,0,2,0,0,0,202,4
55,4,Masterton.District,26800,26787,2,3,5,3,0,1,0,0,0,0,34,4
55,34,Tauranga.City,144700,144642,17,8,14,19,0,3,1,2,0,0,149,4
55,24,Whanganui.District,47300,47294,1,2,1,2,0,1,0,0,0,0,46,4
55,25,Rangitikei.District,15750,15750,0,0,0,0,0,0,0,0,0,0,17,4
55,62,Southland.District,32100,32099,0,0,1,0,0,0,0,1,0,0,23,4
55,7,Tasman.District,54800,54759,4,7,12,18,0,1,1,3,2,0,74,4
55,49,Hurunui.District,12950,12950,0,0,0,0,0,0,0,0,0,0,15,4
55,36,Whakatane.District,37100,37037,13,15,13,22,0,3,4,1,3,0,55,4
55,22,South.Taranaki.District,28600,28590,3,2,2,3,0,0,1,1,0,0,37,4
55,65,Auckland,1642795,1641251,372,266,376,530,5,77,60,61,33,1,2011,4
55,11,Thames-Coromandel.District,31500,31500,0,0,0,0,0,0,0,0,0,0,35,4
55,19,Central.Hawke's.Bay.District,14850,14849,0,0,0,1,0,0,0,0,0,0,16,4
55,8,Far.North.District,68499,68457,9,11,9,13,1,1,4,2,1,0,87,4
55,12,Hauraki.District,21000,21000,0,0,0,0,0,0,0,0,0,0,23,4
55,32,Taupo.District,39300,39294,1,2,0,3,0,0,0,0,0,0,28,4
55,53,Ashburton.District,34800,34768,7,6,10,9,0,3,1,1,0,0,53,4
55,64,Invercargill.City,56200,56199,0,0,0,1,0,0,0,0,0,0,69,4
55,15,Hamilton.City,169500,169433,11,15,16,25,0,3,3,1,1,0,182,4
55,20,New.Plymouth.District,84400,84344,13,8,11,24,0,6,1,1,3,0,93,4
55,56,Waimate.District,8080,8080,0,0,0,0,0,0,0,0,0,0,9,4
55,1,Upper.Hutt.City,45999,45939,11,8,15,26,1,1,3,3,0,0,59,4
55,27,Palmerston.North.City,88300,88100,62,40,42,56,0,17,14,1,6,0,113,4
55,28,Tararua.District,18650,18650,0,0,0,0,0,0,0,0,0,0,11,4
55,16,Waipa.District,56200,56195,2,1,0,2,0,0,0,0,0,0,52,4
55,13,Waikato.District,79899,79817,13,20,19,30,1,4,6,4,4,0,106,4
55,2,Lower.Hutt.City,108700,108562,31,27,31,49,0,7,8,3,0,0,136,4
55,0,Porirua.City,59100,59092,1,1,3,3,0,1,1,2,1,0,52,4
56,1,Upper.Hutt.City,45999,45935,13,9,14,28,1,4,2,1,2,0,63,4
56,14,Matamata-Piako.District,36000,35977,8,2,5,8,0,0,1,1,1,0,38,4
56,42,Napier.City,65000,64988,2,1,2,7,0,0,1,0,0,0,70,4
56,33,Western.Bay.of.Plenty.District,53900,53877,5,4,6,8,0,0,1,3,1,0,53,4
56,62,Southland.District,32100,32099,0,0,1,0,0,0,0,0,0,0,33,4
56,34,Tauranga.City,144700,144638,18,8,14,22,0,4,3,3,3,0,155,4
56,7,Tasman.District,54800,54756,6,7,13,18,0,3,1,1,0,0,63,4
56,40,Wairoa.District,8680,8673,2,0,3,2,0,0,0,0,0,0,13,4
56,12,Hauraki.District,21000,21000,0,0,0,0,0,0,0,0,0,0,22,4
56,15,Hamilton.City,169500,169430,12,12,18,28,0,3,2,5,3,0,176,4
56,51,Christchurch.City,385499,385336,33,29,41,60,1,8,8,2,3,0,421,4
56,61,Clutha.District,18350,18350,0,0,0,0,0,0,0,0,0,0,18,4
56,16,Waipa.District,56200,56195,2,1,0,2,0,0,0,0,0,0,56,4
56,5,Carterton.District,9690,9689,0,0,0,1,0,0,0,0,0,0,10,4
56,28,Tararua.District,18650,18650,0,0,0,0,0,0,0,0,0,0,20,4
56,53,Ashburton.District,34800,34767,8,6,8,11,0,1,0,0,2,0,46,4
56,52,Selwyn.District,65600,65516,18,16,21,29,0,1,4,3,3,0,84,4
56,13,Waikato.District,79899,79816,11,17,24,31,1,1,3,6,1,0,108,4
56,64,Invercargill.City,56200,56199,0,0,0,1,0,0,0,0,0,0,49,4
