ticks,who,name,pop.0,susceptible,exposed,presymptomatic,infected,recovered,dead,new.exposed,new.presymptomatic,new.infected,new.recovered,new.dead,new.tests,alert.level
57,45,Kaikoura.District,4110,4092,7,2,7,2,0,4,0,0,0,0,18,4
57,65,Auckland,1642798,1641595,278,200,275,450,2,67,51,40,19,0,1932,4
57,32,Taupo.District,39300,39298,0,1,0,1,0,0,0,0,0,0,45,4
57,58,Central.Otago.District,23100,23099,0,0,0,1,0,0,0,0,0,0,27,4
57,28,Tararua.District,18650,18633,4,4,4,5,0,1,0,0,1,0,17,4
57,46,Buller.District,9840,9840,0,0,0,0,0,0,0,0,0,0,6,4
57,48,Westland.District,8960,8960,0,0,0,0,0,0,0,0,0,0,8,4
57,19,Central.Hawke's.Bay.District,14850,14849,0,0,0,1,0,0,0,0,0,0,14,4
57,41,Hastings.District,85000,84992,1,1,3,3,0,0,0,1,0,0,79,4
57,5,Carterton.District,9690,9690,0,0,0,0,0,0,0,0,0,0,8,4
57,50,Waimakariri.District,62800,62788,3,3,4,2,0,0,0,0,1,0,67,4
57,36,Whakatane.District,37100,37026,15,11,17,31,0,5,5,2,1,0,58,4
57,33,Western.Bay.of.Plenty.District,53900,53808,19,18,25,30,0,5,3,2,1,0,73,4
57,51,Christchurch.City,385498,385219,61,57,61,100,2,12,9,7,6,0,457,4
57,6,South.Wairarapa.District,11100,11093,0,3,3,1,0,0,1,0,0,0,16,4
57,15,Hamilton.City,169500,169421,12,14,19,34,0,4,1,2,2,0,193,4
57,38,Ōpōtiki.District,9720,9695,4,6,5,10,0,0,1,0,0,0,14,4
57,62,Southland.District,32100,32099,1,0,0,0,0,0,0,0,0,0,30,4
57,10,Kaipara.District,24099,24093,0,0,3,3,1,0,0,0,0,0,36,4
57,59,Queenstown-Lakes.District,41700,41697,1,0,1,1,0,1,0,0,0,0,36,4
57,29,Horowhenua.District,35000,34993,0,2,3,2,0,0,1,0,0,0,30,4
57,53,Ashburton.District,34800,34799,0,0,0,1,0,0,0,0,0,0,35,4
57,30,Kapiti.Coast.District,56000,55998,1,0,1,0,0,1,0,0,0,0,54,4
57,26,Manawatu.District,31700,31699,0,1,0,0,0,0,0,0,0,0,23,4
57,11,Thames-Coromandel.District,31500,31492,3,1,1,3,0,1,0,0,0,0,38,4
57,3,Wellington.City,210400,210256,26,25,43,50,0,10,4,6,3,0,243,4
57,18,South.Waikato.District,25099,25093,1,0,1,4,1,1,0,0,0,0,25,4
57,13,Waikato.District,79899,79809,20,21,18,31,1,8,5,2,2,0,85,4
57,55,Mackenzie.District,5140,5140,0,0,0,0,0,0,0,0,0,0,3,4
57,35,Rotorua.District,75100,75013,18,14,25,30,0,4,2,3,3,0,89,4
57,17,Ōtorohanga.District,10500,10499,0,0,0,1,0,0,0,0,0,0,14,4
57,56,Waimate.District,8080,8037,17,2,11,13,0,1,1,2,1,0,14,4
57,24,Whanganui.District,47300,47285,6,1,4,4,0,0,0,0,0,0,55,4
57,54,Timaru.District,47900,47873,6,5,6,10,0,2,0,1,1,0,55,4
57,9,Whangarei.District,95999,95923,14,17,21,24,1,5,2,3,0,0,126,4
57,44,Marlborough.District,49200,49098,25,22,20,35,0,9,7,1,1,0,62,4
57,40,Wairoa.District,8680,8680,0,0,0,0,0,0,0,0,0,0,6,4
57,31,Waitomo.District,9490,9490,0,0,0,0,0,0,0,0,0,0,13,4
57,14,Matamata-Piako.District,36000,35888,26,20,26,40,0,9,1,1,3,0,52,4
57,63,Gore.District,12800,12787,5,4,1,3,0,0,1,0,0,0,18,4
57,61,Clutha.District,18349,18332,5,1,7,4,1,1,0,0,1,0,22,4
57,34,Tauranga.City,144700,144652,8,17,7,16,0,1,2,2,3,0,133,4
57,2,Lower.Hutt.City,108700,108690,1,2,4,3,0,1,0,2,0,0,128,4
57,49,Hurunui.District,12950,12948,0,0,0,2,0,0,0,0,0,0,13,4
57,42,Napier.City,65000,64916,17,14,19,34,0,2,3,4,3,0,73,4
57,64,Invercargill.City,56200,56140,16,12,13,19,0,2,2,0,1,0,53,4
57,39,Gisborne.District,49300,49207,12,14,22,45,0,1,3,5,3,0,59,4
57,21,Stratford.District,9860,9860,0,0,0,0,0,0,0,0,0,0,7,4
57,25,Rangitikei.District,15750,15749,1,0,0,0,0,0,0,0,0,0,20,4
57,23,Ruapehu.District,12750,12683,20,9,18,20,0,8,2,4,4,0,26,4
57,0,Porirua.City,59100,59046,9,9,11,25,0,1,1,2,1,0,47,4
57,57,Waitaki.District,23200,23187,6,2,4,1,0,2,1,0,0,0,25,4
57,7,Tasman.District,54800,54798,1,0,1,0,0,0,0,0,0,0,50,4
57,60,Dunedin.City,131700,131634,17,8,17,24,0,1,1,2,1,0,145,4
57,27,Palmerston.North.City,88300,88229,18,11,11,31,0,3,2,2,2,0,79,4
57,43,Nelson.City,52900,52879,3,6,6,6,0,0,1,1,0,0,62,4
57,52,Selwyn.District,65600,65556,16,7,6,15,0,1,1,0,0,0,68,4
57,47,Grey.District,13750,13750,0,0,0,0,0,0,0,0,0,0,10,4
57,16,Waipa.District,56200,56180,2,2,0,16,0,0,1,0,0,0,61,4
57,12,Hauraki.District,21000,21000,0,0,0,0,0,0,0,0,0,0,23,4
57,22,South.Taranaki.District,28600,28555,9,7,10,19,0,3,2,1,1,0,36,4
57,4,Masterton.District,26800,26798,0,1,0,1,0,0,0,0,0,0,25,4
57,8,Far.North.District,68500,68460,10,7,11,12,0,1,1,0,0,0,74,4
57,1,Upper.Hutt.City,46000,45999,0,0,1,0,0,0,0,0,0,0,45,4
57,37,Kawerau.District,7490,7446,13,6,10,15,0,2,1,2,0,0,13,4
57,20,New.Plymouth.District,84400,84365,6,5,13,11,0,3,0,2,1,0,89,4
58,55,Mackenzie.District,5140,5140,0,0,0,0,0,0,0,0,0,0,4,4
58,33,Western.Bay.of.Plenty.District,53900,53804,20,19,23,34,0,4,3,2,4,0,80,4
58,35,Rotorua.District,75100,75009,20,12,27,32,0,4,2,4,2,0,83,4
58,14,Matamata-Piako.District,36000,35881,26,25,27,41,0,7,7,2,1,0,68,4
58,64,Invercargill.City,56200,56137,13,14,13,23,0,3,6,4,4,0,58,4
58,28,Tararua.District,18650,18633,4,4,4,5,0,0,0,0,0,0,18,4
58,0,Porirua.City,59100,59045,7,11,12,25,0,1,3,1,0,0,62,4
58,34,Tauranga.City,144700,144652,3,20,8,17,0,0,5,2,1,0,160,4
58,26,Manawatu.District,31700,31699,0,0,1,0,0,0,0,1,0,0,43,4
58,53,Ashburton.District,34800,34799,0,0,0,1,0,0,0,0,0,0,43,4
58,12,Hauraki.District,21000,21000,0,0,0,0,0,0,0,0,0,0,24,4
58,22,South.Taranaki.District,28600,28553,9,8,9,21,0,2,2,1,2,0,44,4
58,61,Clutha.District,18349,18330,7,1,6,5,1,2,0,0,1,0,21,4
58,25,Rangitikei.District,15750,15749,0,1,0,0,0,0,1,0,0,0,19,4
58,1,Upper.Hutt.City,46000,45998,1,0,1,0,0,1,0,0,0,0,50,4
58,40,Wairoa.District,8680,8680,0,0,0,0,0,0,0,0,0,0,8,4
58,45,Kaikoura.District,4110,4089,7,5,6,3,0,3,3,0,1,0,8,4
