ticks,who,pop-0,susceptible,exposed,presymptomatic,infected,recovered,dead,tests,tests-positive,new-exposed,new-presymptomatic,new-infected,new-recovered,new-dead,alert-level
0,83,28733,28721,2,1,9,0,0,14,2,0,1,4,0,0,4
0,97,42625,42595,10,4,16,0,0,18,3,0,4,10,0,0,4
0,75,25651,25640,5,1,5,0,0,16,1,0,1,1,0,0,4
0,14,29375,29366,2,0,6,1,0,15,0,0,0,6,1,0,4
0,76,37374,37352,8,0,14,0,0,22,3,1,0,7,0,0,4
0,54,33071,33055,5,3,8,0,0,23,2,1,3,4,0,0,4
0,61,51787,51758,8,2,19,0,0,29,4,1,2,5,0,0,4
0,58,53883,53860,6,1,15,1,0,31,4,0,1,6,1,0,4
0,40,24247,24238,4,0,5,0,1,18,0,0,0,3,0,1,4
0,93,54450,54415,12,3,18,2,0,30,2,1,3,7,2,0,4
0,60,24421,24413,2,0,6,0,0,16,0,0,0,4,0,0,4
0,63,35939,35917,10,4,8,0,0,22,2,1,4,3,0,0,4
0,28,33190,33169,6,1,14,0,0,15,2,0,1,6,0,0,4
0,51,50093,50072,7,0,13,1,0,25,2,1,0,7,1,0,4
0,81,104675,104627,12,3,32,1,0,64,3,0,3,17,1,0,4
0,39,70743,70715,5,1,20,2,0,45,3,0,1,14,2,0,4
0,3,15035,15030,1,1,3,0,0,8,0,0,1,3,0,0,4
0,7,39086,39063,8,4,11,0,0,16,0,0,4,6,0,0,4
0,36,33063,33043,1,3,15,1,0,13,0,0,3,4,1,0,4
0,23,36123,36111,2,1,8,1,0,21,1,0,1,6,1,0,4
0,74,31161,31151,3,0,7,0,0,14,0,0,0,5,0,0,4
0,41,52311,52282,6,2,20,1,0,26,1,0,2,10,1,0,4
0,91,43897,43871,8,1,16,1,0,22,2,0,1,11,1,0,4
0,57,46988,46965,6,1,15,1,0,20,1,1,1,9,1,0,4
0,92,27567,27553,7,0,6,1,0,22,0,0,0,2,1,0,4
0,0,69389,69363,10,2,12,2,0,43,2,0,2,6,2,0,4
0,43,39246,39218,12,2,14,0,0,21,2,1,2,8,0,0,4
0,69,39032,39014,8,3,7,0,0,23,1,0,3,4,0,0,4
0,17,50486,50460,3,4,18,1,0,33,3,0,4,10,1,0,4
0,21,63415,63375,6,4,27,3,0,40,4,1,4,14,3,0,4
0,2,56556,56532,7,2,15,0,0,38,3,1,2,6,0,0,4
0,35,103016,102956,21,5,34,0,0,60,1,3,5,20,0,0,4
0,82,43491,43467,5,0,17,2,0,24,3,0,0,7,2,0,4
0,31,34120,34099,8,2,11,0,0,18,2,2,2,6,0,0,4
0,55,66742,66706,4,4,26,2,0,28,3,0,4,13,2,0,4
0,48,38843,38826,6,0,11,0,0,24,0,0,0,6,0,0,4
0,38,60794,60755,9,3,24,3,0,32,3,1,3,10,3,0,4
0,89,110020,109970,16,4,30,0,0,70,5,2,4,12,0,0,4
0,84,23789,23776,1,1,11,0,0,11,0,0,1,5,0,0,4
0,8,53184,53152,5,5,20,2,0,39,5,1,5,9,2,0,4
0,13,81159,81120,11,2,26,0,0,54,4,0,2,11,0,0,4
0,45,92162,92120,14,1,27,0,0,46,4,1,1,9,0,0,4
0,15,24693,24684,3,0,6,0,0,11,1,0,0,4,0,0,4
0,26,76154,76114,6,5,29,0,0,37,3,0,5,16,0,0,4
