ticks,who,pop-0,susceptible,exposed,presymptomatic,infected,recovered,dead,tests,tests-positive,new-exposed,new-presymptomatic,new-infected,new-recovered,new-dead,alert-level
0,21,107201,107150,19,3,28,1,0,64,3,0,3,16,1,0,4
0,39,75082,75038,12,5,26,1,0,32,4,1,5,11,1,0,4
0,3,95538,95499,9,3,27,0,0,53,2,1,3,15,0,0,4
0,19,90226,90177,8,4,35,2,0,50,3,1,4,21,2,0,4
0,18,87947,87902,13,3,27,2,0,50,3,3,3,10,2,0,4
0,7,217500,217390,23,8,70,9,0,141,16,1,8,37,9,0,4
0,11,49173,49153,5,1,11,3,0,36,0,0,1,7,3,0,4
0,35,147018,146932,30,9,46,1,0,75,6,5,9,25,1,0,4
0,38,96595,96558,9,6,21,1,0,45,6,0,6,7,1,0,4
0,5,133235,133177,20,3,35,0,0,70,5,2,3,22,0,0,4
0,9,92711,92661,15,1,34,0,0,63,3,1,1,19,0,0,4
0,0,138233,138162,23,7,38,3,1,76,4,2,7,26,3,1,4
0,23,73339,73299,9,4,25,2,0,45,4,0,4,11,2,0,4
0,42,174559,174464,20,4,69,2,0,103,10,4,4,36,2,0,4
0,28,112556,112498,18,6,34,0,0,81,7,2,6,14,0,0,4
0,46,238563,238438,31,11,77,6,0,125,8,1,11,41,6,0,4
0,44,33643,33629,6,0,8,0,0,16,0,0,0,6,0,0,4
0,33,153532,153451,19,11,49,2,0,84,6,3,11,24,2,0,4
0,29,57238,57201,9,0,26,2,0,27,3,1,0,15,2,0,4
0,20,124739,124659,21,4,55,0,0,73,8,3,4,30,0,0,4
0,32,73946,73919,7,4,14,2,0,44,1,0,4,6,2,0,4
0,17,71790,71748,14,4,21,3,0,41,4,1,4,8,3,0,4
0,30,93877,93831,14,2,29,1,0,54,1,1,2,17,1,0,4
0,49,121338,121258,25,2,51,2,0,67,9,5,2,22,2,0,4
0,15,61716,61688,6,2,18,2,0,37,4,0,2,12,2,0,4
0,6,59747,59715,12,2,18,0,0,27,0,0,2,12,0,0,4
0,4,43897,43875,6,1,15,0,0,26,1,0,1,7,0,0,4
0,48,98984,98932,15,4,30,3,0,58,5,1,4,17,3,0,4
0,36,165935,165850,21,9,54,1,0,72,6,2,9,28,1,0,4
0,12,136735,136665,17,2,47,4,0,75,9,0,2,24,4,0,4
0,40,134524,134459,21,3,39,2,0,60,5,1,3,23,2,0,4
0,10,139961,139904,12,4,39,2,0,70,4,2,4,20,2,0,4
0,16,90605,90560,9,2,31,3,0,57,5,3,2,14,3,0,4
0,34,41786,41767,4,1,13,1,0,21,3,0,1,3,1,0,4
0,41,75626,75584,16,4,21,1,0,45,0,1,4,14,1,0,4
0,22,66746,66702,11,3,28,2,0,44,4,0,3,18,2,0,4
0,45,70432,70402,12,3,15,0,0,39,2,1,3,8,0,0,4
0,27,78655,78623,6,1,24,1,0,50,4,0,1,11,1,0,4
0,1,23457,23442,2,1,12,0,0,8,0,0,1,7,0,0,4
0,13,83554,83503,15,2,31,3,0,54,5,2,2,18,3,0,4
0,31,112458,112391,18,4,42,3,0,69,7,1,4,27,3,0,4
0,37,90018,89978,16,3,21,0,0,46,1,1,3,12,0,0,4
0,47,38635,38620,5,1,9,0,0,19,2,0,1,5,0,0,4
0,25,95829,95787,12,2,27,1,0,52,1,0,2,22,1,0,4
0,2,162917,162824,28,10,52,3,0,83,6,1,10,22,3,0,4
0,14,55832,55805,5,1,21,0,0,25,5,1,1,8,0,0,4
0,43,133624,133561,17,5,40,1,0,77,4,0,5,23,1,0,4
0,26,127918,127856,13,4,43,2,0,64,9,0,4,24,2,0,4
0,24,57152,57127,7,3,15,0,0,29,4,1,3,6,0,0,4
0,8,93677,93629,14,6,26,2,0,62,4,1,6,17,2,0,4
1,5,133235,133175,19,3,33,5,0,145,14,2,3,3,5,0,4
1,24,57152,57126,6,2,18,0,0,68,8,1,2,3,0,0,4
1,35,147018,146931,26,5,52,4,0,156,12,1,5,9,3,0,4
1,43,133624,133559,15,4,42,4,0,159,16,2,4,5,3,0,4
1,16,90605,90558,8,3,31,5,0,110,12,2,3,2,2,0,4
1,49,121338,121256,21,6,46,9,0,140,24,2,6,2,7,0,4
1,4,43897,43874,7,0,14,2,0,44,3,1,0,1,2,0,4
1,38,96595,96557,5,5,27,1,0,115,11,1,5,6,0,0,4
1,32,73946,73919,7,0,17,3,0,76,2,0,0,4,1,0,4
1,46,238562,238434,28,7,77,16,1,263,20,4,7,11,10,1,4
1,41,75626,75583,12,5,23,3,0,96,6,1,5,4,2,0,4
1,15,61716,61688,3,3,20,2,0,71,8,0,3,2,0,0,4
1,9,92711,92659,12,5,31,4,0,113,13,2,5,1,4,0,4
1,26,127918,127855,10,4,41,8,0,144,17,1,4,4,6,0,4
1,12,136735,136662,11,9,48,5,0,154,24,3,9,2,1,0,4
1,48,98984,98928,16,3,30,7,0,126,14,4,3,4,4,0,4
1,10,139961,139900,14,2,38,7,0,139,14,4,2,4,5,0,4
1,6,59747,59712,9,6,16,4,0,71,7,3,6,2,4,0,4
1,25,95829,95786,9,4,28,2,0,93,9,1,4,2,1,0,4
1,28,112556,112493,16,7,39,1,0,151,10,5,7,6,1,0,4
1,33,153532,153448,18,4,51,11,0,172,13,3,4,11,9,0,4
1,30,93877,93831,9,5,31,1,0,101,2,0,5,2,0,0,4
1,34,41786,41766,3,2,12,3,0,41,5,1,2,1,2,0,4
1,8,93677,93629,13,1,32,2,0,104,7,0,1,6,0,0,4
1,2,162917,162817,25,10,56,9,0,172,21,7,10,10,6,0,4
1,27,78655,78621,7,1,24,2,0,102,7,2,1,1,1,0,4
1,7,217500,217388,20,5,69,18,0,262,29,2,5,8,9,0,4
1,42,174559,174460,24,0,66,9,0,188,25,4,0,4,7,0,4
1,22,66746,66701,9,3,26,7,0,78,12,1,3,3,5,0,4
1,44,33643,33629,2,4,7,1,0,32,3,0,4,0,1,0,4
1,37,90018,89975,15,4,20,4,0,102,7,3,4,3,4,0,4
1,3,95538,95499,7,2,28,2,0,119,10,0,2,3,2,0,4
1,29,57238,57198,11,1,21,7,0,62,11,3,1,0,5,0,4
1,47,38635,38620,5,0,10,0,0,43,5,0,0,1,0,0,4
1,23,73339,73298,9,1,28,3,0,92,11,1,1,4,1,0,4
1,31,112458,112389,14,6,40,9,0,128,19,2,6,4,6,0,4
1,40,134524,134454,20,6,36,8,0,126,17,5,6,3,6,0,4
