ticks,who,pop-0,susceptible,exposed,presymptomatic,infected,recovered,dead,tests,tests-positive,new-exposed,new-presymptomatic,new-infected,new-recovered,new-dead,alert-level
0,38,46694,46674,3,5,11,1,0,30,2,1,5,4,1,0,4
0,18,47353,47332,6,1,12,2,0,32,4,0,1,7,2,0,4
0,14,170611,170524,30,6,49,2,0,94,9,4,6,25,2,0,4
0,43,161996,161928,14,9,43,2,0,91,4,1,9,20,2,0,4
0,10,127855,127779,22,3,48,3,0,78,4,2,3,25,3,0,4
0,15,29758,29745,1,4,7,1,0,15,1,0,4,4,1,0,4
0,2,197551,197462,21,9,57,2,0,98,4,2,9,33,2,0,4
0,27,201581,201461,28,9,81,2,0,108,4,2,9,43,2,0,4
0,0,153697,153618,28,4,45,2,0,87,9,3,4,19,2,0,4
0,13,61560,61524,8,6,21,1,0,48,4,1,6,10,1,0,4
0,22,74863,74825,9,4,24,1,0,43,5,1,4,8,1,0,4
0,7,58126,58083,12,2,28,1,0,37,2,1,2,15,1,0,4
0,31,75615,75572,8,6,28,1,0,49,8,0,6,10,1,0,4
0,34,116874,116819,17,4,33,1,0,67,3,0,4,16,1,0,4
0,19,70772,70741,7,4,20,0,0,40,3,1,4,12,0,0,4
0,21,111978,111915,21,5,34,3,0,65,3,1,5,21,3,0,4
0,24,46128,46099,10,1,17,1,0,30,2,1,1,10,1,0,4
0,4,190306,190211,31,4,57,3,0,106,9,4,4,24,3,0,4
0,30,195024,194928,23,11,62,0,0,109,8,1,11,31,0,0,4
0,25,37647,37627,4,3,13,0,0,17,3,0,3,7,0,0,4
0,8,138287,138217,20,3,44,3,0,72,6,2,3,25,3,0,4
0,44,127434,127371,17,3,42,1,1,70,9,2,3,18,1,1,4
0,42,106010,105951,15,4,36,4,0,65,2,1,4,18,4,0,4
0,26,33459,33440,4,2,12,1,0,22,0,0,2,5,1,0,4
0,1,91361,91320,8,5,27,1,0,57,4,0,5,16,1,0,4
0,46,114264,114210,16,3,34,1,0,60,4,1,3,14,1,0,4
0,23,94411,94355,18,5,31,2,0,61,3,2,5,16,2,0,4
0,41,105044,104996,9,3,34,2,0,49,1,2,3,20,2,0,4
0,11,103314,103251,17,8,36,2,0,50,7,2,8,19,2,0,4
0,40,48594,48573,6,2,12,1,0,19,1,0,2,7,1,0,4
0,45,65853,65820,4,1,28,0,0,43,3,0,1,18,0,0,4
0,16,93331,93286,13,1,30,1,0,39,4,1,1,13,1,0,4
0,29,145132,145069,17,7,39,0,0,83,8,1,7,20,0,0,4
0,5,96723,96663,16,5,37,2,0,58,5,1,5,15,2,0,4
0,35,99555,99498,14,5,36,2,0,54,1,1,5,21,2,0,4
0,33,77860,77826,9,1,22,2,0,52,5,2,1,11,2,0,4
0,37,49853,49829,7,5,12,0,0,23,0,0,5,8,0,0,4
0,36,52124,52101,5,2,15,1,0,32,0,0,2,8,1,0,4
0,17,86529,86486,7,7,27,2,0,61,7,0,7,11,2,0,4
0,39,140570,140494,22,10,42,2,0,77,2,1,10,23,2,0,4
0,49,137088,137024,18,7,39,0,0,76,6,3,7,24,0,0,4
0,47,28249,28237,3,1,8,0,0,15,1,1,1,3,0,0,4
0,20,54931,54905,6,2,18,0,0,39,0,0,2,8,0,0,4
0,28,61937,61908,8,1,19,1,0,39,1,1,1,8,1,0,4
0,3,87270,87227,14,5,22,2,0,48,3,1,5,13,2,0,4
0,9,120183,120129,15,4,33,2,0,66,5,2,4,21,2,0,4
0,6,173626,173528,28,7,61,2,0,90,5,1,7,30,2,0,4
0,12,86914,86864,18,6,25,1,0,59,3,1,6,14,1,0,4
0,48,53165,53142,3,4,14,2,1,34,1,0,4,10,2,1,4
0,32,150940,150857,23,6,52,2,0,71,3,3,6,25,2,0,4
1,43,161996,161925,14,3,47,7,0,173,18,3,3,9,5,0,4
1,5,96723,96660,19,0,40,4,0,119,14,3,0,5,2,0,4
1,21,111978,111914,14,8,33,9,0,131,14,1,8,5,6,0,4
1,39,140570,140491,22,3,47,7,0,169,10,3,3,10,5,0,4
1,27,201581,201455,28,6,82,10,0,248,29,6,6,9,8,0,4
1,0,153697,153616,20,10,45,6,0,176,19,2,10,4,4,0,4
1,16,93331,93284,7,8,29,3,0,92,13,2,8,1,2,0,4
1,19,70772,70741,4,3,23,1,0,89,5,0,3,4,1,0,4
1,13,61560,61522,8,2,25,3,0,82,10,2,2,6,2,0,4
1,18,47353,47330,7,1,11,4,0,58,4,2,1,1,2,0,4
1,46,114264,114204,18,4,31,7,0,132,10,6,4,3,6,0,4
1,17,86529,86483,10,0,34,2,0,105,12,3,0,7,0,0,4
1,48,53165,53142,1,2,17,3,1,60,2,0,2,4,1,0,4
1,34,116874,116815,16,5,33,5,0,135,9,4,5,4,4,0,4
1,24,46128,46098,9,2,15,4,0,53,5,1,2,1,3,0,4
1,44,127434,127369,18,1,44,2,1,129,22,2,1,3,1,0,4
1,45,65853,65820,4,0,26,3,0,83,10,0,0,1,3,0,4
1,42,106010,105951,12,3,35,9,0,129,12,0,3,4,5,0,4
1,28,61937,61907,8,1,19,2,0,94,12,1,1,1,1,0,4
1,25,37647,37627,3,1,15,1,0,38,4,0,1,3,1,0,4
1,22,74863,74822,9,3,27,2,0,92,12,3,3,4,1,0,4
1,38,46694,46673,4,0,14,3,0,56,4,1,0,5,2,0,4
1,1,91361,91319,7,2,29,4,0,115,12,1,2,5,3,0,4
1,9,120183,120129,10,5,36,3,0,133,12,0,5,4,1,0,4
1,15,29758,29745,1,0,11,1,0,31,3,0,0,4,0,0,4
1,31,75615,75569,9,2,29,6,0,91,13,3,2,6,5,0,4
1,4,190306,190208,26,8,50,14,0,205,20,3,8,4,11,0,4
1,10,127855,127778,18,5,43,11,0,148,17,1,5,3,8,0,4
1,23,94411,94352,19,2,36,2,0,104,11,3,2,5,0,0,4
1,8,138287,138211,22,4,45,5,0,167,24,6,4,3,2,0,4
1,36,52124,52098,7,1,17,1,0,59,1,3,1,2,0,0,4
1,30,195024,194925,20,6,68,5,0,232,27,3,6,11,5,0,4
1,3,87270,87226,12,3,24,5,0,97,8,1,3,5,3,0,4
