ticks,who,pop-0,susceptible,exposed,presymptomatic,infected,recovered,dead,tests,tests-positive,new-exposed,new-presymptomatic,new-infected,new-recovered,new-dead,alert-level
0,14,243346,243218,44,7,73,4,0,129,14,7,7,37,4,0,4
0,6,207501,207381,31,19,68,2,0,111,8,5,19,33,2,0,4
0,3,393290,393070,55,16,140,9,0,201,17,4,16,80,9,0,4
0,7,218882,218751,37,12,78,4,0,119,15,3,12,33,4,0,4
0,5,221309,221202,28,5,70,4,0,117,10,2,5,28,4,0,4
0,12,347849,347661,49,16,115,8,0,188,16,6,16,62,8,0,4
0,0,381419,381221,54,17,122,5,0,197,13,6,17,64,5,0,4
0,18,166615,166517,21,8,65,4,0,97,9,3,8,36,4,0,4
0,1,118634,118591,10,4,26,3,0,69,3,0,4,19,3,0,4
0,8,250482,250371,33,10,61,7,0,126,12,3,10,32,7,0,4
0,15,246883,246751,38,10,79,5,0,129,5,3,10,46,5,0,4
0,11,191740,191648,23,6,62,1,0,103,8,2,6,31,1,0,4
0,2,210445,210351,26,9,53,6,0,110,5,1,9,30,6,0,4
0,13,348935,348775,34,15,107,4,0,191,14,1,15,58,4,0,4
0,17,261670,261536,31,7,92,4,0,143,15,3,7,43,4,0,4
0,16,440000,439783,47,17,149,4,0,221,15,5,17,81,4,0,4
0,4,249962,249845,25,12,74,6,0,131,11,3,12,37,6,0,4
0,10,142442,142380,17,6,39,0,0,77,7,1,6,21,0,0,4
0,9,118121,118057,18,6,38,2,0,67,7,3,6,16,2,0,4
0,19,240476,240329,40,8,94,5,0,111,10,2,8,54,5,0,4
1,2,210445,210351,22,4,55,13,0,243,20,0,4,9,7,0,4
1,18,166615,166514,19,5,71,6,0,192,26,3,5,8,2,0,4
1,0,381419,381212,48,15,129,15,0,438,39,9,15,17,10,0,4
1,5,221308,221197,26,7,70,8,1,259,27,5,7,5,4,1,4
1,7,218882,218749,29,10,83,11,0,236,36,2,10,12,7,0,4
1,10,142442,142374,19,4,41,4,0,167,17,6,4,6,4,0,4
1,11,191740,191645,21,5,66,3,0,200,23,3,5,6,2,0,4
1,3,393290,393059,53,13,137,28,0,430,47,11,13,16,19,0,4
1,19,240475,240323,39,7,95,11,1,255,33,6,7,8,6,1,4
1,4,249962,249843,20,7,79,13,0,292,32,2,7,12,7,0,4
1,17,261670,261527,31,9,85,18,0,295,35,9,9,7,14,0,4
1,1,118634,118589,9,3,27,6,0,130,10,2,3,4,3,0,4
1,15,246883,246742,42,5,81,13,0,288,24,9,5,10,8,0,4
1,16,440000,439774,42,14,150,20,0,474,53,9,14,17,16,0,4
1,14,243346,243208,42,12,73,11,0,273,33,10,12,7,7,0,4
1,13,348935,348770,32,7,112,14,0,391,48,5,7,15,10,0,4
1,9,118121,118055,13,7,40,6,0,135,14,2,7,6,4,0,4
1,8,250482,250371,25,8,68,10,0,259,30,0,8,10,3,0,4
1,6,207501,207378,24,10,83,6,0,217,19,3,10,19,4,0,4
1,12,347849,347659,39,12,121,18,0,406,48,2,12,16,10,0,4
2,14,243346,243204,37,9,81,15,0,408,49,4,9,12,4,0,4
2,2,210445,210348,19,6,57,15,0,340,30,3,6,4,2,0,4
2,12,347849,347652,33,13,121,30,0,611,68,7,13,12,12,0,4
2,16,440000,439766,44,6,150,34,0,753,95,8,6,14,14,0,4
2,5,221308,221193,24,6,72,13,1,378,44,4,6,7,5,0,4
2,9,118121,118054,11,3,45,8,0,189,24,1,3,7,2,0,4
2,7,218882,218745,26,7,85,19,0,366,54,4,7,10,8,0,4
2,6,207501,207374,20,8,81,18,0,344,40,4,8,10,12,0,4
2,4,249962,249839,19,5,78,21,0,430,47,4,5,7,8,0,4
2,15,246883,246738,37,9,77,22,0,449,48,4,9,5,9,0,4
2,18,166615,166509,17,7,67,15,0,298,46,5,7,5,9,0,4
2,17,261670,261520,31,7,86,26,0,419,51,7,7,9,8,0,4
2,1,118634,118587,8,3,29,7,0,197,14,2,3,3,1,0,4
2,13,348935,348765,28,9,106,27,0,594,76,5,9,7,13,0,4
2,19,240475,240317,40,5,90,23,1,391,58,6,5,7,12,0,4
2,11,191740,191644,16,6,67,7,0,327,42,1,6,5,4,0,4
2,0,381419,381201,42,17,125,34,0,652,71,11,17,15,19,0,4
2,10,142442,142374,14,5,41,8,0,247,23,0,5,4,4,0,4
2,8,250482,250369,21,6,67,19,0,409,40,2,6,8,9,0,4
2,3,393290,393053,51,8,139,39,0,658,80,6,8,13,11,0,4
3,18,166615,166508,15,3,64,25,0,386,60,1,3,7,10,0,4
3,1,118634,118583,8,4,28,11,0,250,21,4,4,3,4,0,4
3,0,381419,381193,41,9,136,40,0,873,105,8,9,17,6,0,4
3,13,348935,348756,28,9,99,43,0,820,100,9,9,9,16,0,4
3,8,250481,250364,21,5,64,27,1,553,58,5,5,6,8,1,4
3,16,440000,439762,37,11,141,49,0,1019,133,4,11,6,15,0,4
3,15,246883,246732,33,10,78,30,0,617,66,6,10,9,8,0,4
3,4,249962,249835,17,6,73,31,0,587,72,4,6,5,10,0,4
3,17,261670,261517,26,8,84,35,0,567,76,3,8,7,9,0,4
3,7,218882,218739,24,8,85,26,0,479,72,6,8,7,7,0,4
3,11,191740,191640,15,5,65,15,0,458,64,4,5,6,8,0,4
3,5,221307,221185,30,2,70,20,2,515,62,8,2,6,7,1,4
3,6,207501,207374,14,6,78,29,0,468,64,0,6,8,11,0,4
3,12,347849,347645,29,11,122,42,0,828,108,7,11,13,12,0,4
3,2,210445,210342,22,3,60,18,0,460,42,6,3,6,3,0,4
3,14,243346,243200,37,4,79,26,0,548,65,4,4,9,11,0,4
3,19,240475,240311,38,8,87,31,1,561,87,6,8,5,8,0,4
3,3,393289,393042,47,15,129,56,1,909,120,11,15,8,17,1,4
3,10,142442,142371,11,6,41,13,0,318,33,3,6,5,5,0,4
3,9,118121,118051,12,2,43,13,0,260,37,3,2,3,5,0,4
4,16,440000,439750,42,7,136,65,0,1268,164,12,7,11,16,0,4
4,8,250481,250362,21,2,60,36,1,695,79,2,2,5,9,0,4
4,0,381419,381182,46,6,127,58,0,1104,136,11,6,9,18,0,4
4,1,118634,118580,9,2,31,12,0,315,26,3,2,4,1,0,4
4,7,218882,218733,26,4,84,35,0,606,93,6,4,8,9,0,4
