ticks,who,pop-0,susceptible,exposed,presymptomatic,infected,recovered,dead,tests,tests-positive,new-exposed,new-presymptomatic,new-infected,new-recovered,new-dead,alert-level
0,10,93417,93367,7,3,39,1,0,36,0,0,3,17,1,0,4
0,38,73243,73203,8,2,27,3,0,44,3,0,2,15,3,0,4
0,42,114363,114291,13,8,48,3,0,67,5,1,8,23,3,0,4
0,25,70561,70525,8,2,24,2,0,38,5,1,2,12,2,0,4
0,15,120969,120896,18,13,42,0,0,68,5,2,13,18,0,0,4
0,13,84057,84018,15,3,19,2,0,46,2,0,3,12,2,0,4
0,49,144365,144280,23,8,48,6,0,68,3,1,8,27,6,0,4
0,19,86544,86488,16,5,33,2,0,56,12,2,5,13,2,0,4
0,37,112673,112612,17,2,41,1,0,55,2,0,2,20,1,0,4
0,31,49287,49263,7,3,14,0,0,19,2,0,3,6,0,0,4
0,24,105273,105227,10,4,31,1,0,64,6,0,4,16,1,0,4
0,33,57800,57769,7,3,21,0,0,28,2,0,3,13,0,0,4
0,29,116915,116848,18,3,44,2,0,68,11,6,3,24,2,0,4
0,9,130599,130531,20,4,41,3,0,77,4,1,4,23,3,0,4
0,21,162949,162878,18,4,49,0,0,74,7,3,4,26,0,0,4
0,28,104002,103953,10,7,29,3,0,56,7,1,7,14,3,0,4
0,22,138107,138042,22,5,36,2,0,77,5,2,5,17,2,0,4
0,27,39736,39713,5,3,15,0,0,26,3,1,3,5,0,0,4
0,41,92685,92640,9,4,31,1,0,50,4,1,4,12,1,0,4
0,2,88059,88011,10,4,31,3,0,53,8,1,4,12,3,0,4
0,3,43765,43744,5,1,15,0,0,24,1,2,1,6,0,0,4
0,1,167813,167743,19,6,41,4,0,86,3,3,6,21,4,0,4
0,43,150152,150078,14,7,52,1,0,80,9,0,7,31,1,0,4
0,20,113325,113263,17,3,41,1,0,64,7,2,3,19,1,0,4
0,14,98272,98229,14,2,24,3,0,40,5,2,2,14,3,0,4
0,7,85746,85704,11,4,24,3,0,43,6,0,4,13,3,0,4
0,30,179925,179825,27,8,63,2,0,101,8,1,8,37,2,0,4
0,16,43963,43935,10,2,12,4,0,23,4,3,2,5,4,0,4
0,8,67290,67262,8,4,16,0,0,33,2,0,4,7,0,0,4
0,12,111341,111294,15,6,24,2,0,43,0,2,6,14,2,0,4
0,23,78864,78830,4,2,26,2,0,41,4,0,2,15,2,0,4
0,6,64685,64650,9,4,21,1,0,31,2,1,4,13,1,0,4
0,44,135038,134974,13,3,45,3,0,95,10,3,3,19,3,0,4
0,26,48478,48456,5,1,16,0,0,22,1,1,1,11,0,0,4
0,45,98655,98609,11,3,28,4,0,43,5,0,3,18,4,0,4
0,4,159541,159479,19,5,34,4,0,91,6,2,5,14,4,0,4
0,39,36043,36025,5,1,12,0,0,27,2,1,1,7,0,0,4
0,0,154872,154785,28,4,52,3,0,77,6,2,4,29,3,0,4
0,46,161853,161752,26,3,71,1,0,89,10,1,3,35,1,0,4
0,17,150344,150247,30,11,53,3,0,82,3,3,11,32,3,0,4
0,11,73542,73509,7,3,21,2,0,32,1,2,3,15,2,0,4
0,40,113230,113183,10,3,32,2,0,57,1,1,3,22,2,0,4
0,35,74095,74066,8,1,18,2,0,36,4,1,1,8,2,0,4
0,48,70829,70788,7,4,26,4,0,49,6,1,4,9,4,0,4
0,32,48778,48748,5,2,22,1,0,38,5,1,2,7,1,0,4
0,5,73231,73183,13,3,32,0,0,43,3,1,3,16,0,0,4
0,47,159440,159357,24,8,50,1,0,80,10,0,8,27,1,0,4
0,36,82175,82124,14,2,33,2,0,49,6,1,2,15,2,0,4
0,34,100624,100580,13,4,26,1,0,47,1,2,4,16,1,0,4
0,18,68488,68462,4,6,15,1,0,41,0,0,6,10,1,0,4
1,40,113230,113182,8,3,32,5,0,116,6,1,3,3,3,0,4
1,4,159541,159479,13,6,34,9,0,167,17,0,6,5,5,0,4
1,35,74095,74066,6,2,16,5,0,70,10,0,2,1,3,0,4
1,12,111341,111293,15,1,28,4,0,109,3,1,1,6,2,0,4
1,48,70829,70788,6,1,28,6,0,104,19,0,1,4,2,0,4
1,47,159440,159355,20,6,57,2,0,161,18,2,6,8,1,0,4
1,33,57800,57769,6,1,23,1,0,65,8,0,1,3,1,0,4
1,17,150344,150245,26,6,59,8,0,165,16,2,6,11,5,0,4
1,21,162949,162874,16,6,50,3,0,153,21,4,6,4,3,0,4
1,11,73542,73507,7,2,23,3,0,73,4,2,2,3,1,0,4
1,5,73231,73182,13,1,30,5,0,87,11,1,1,3,5,0,4
1,8,67290,67260,7,3,17,3,0,71,6,2,3,4,3,0,4
1,10,93417,93366,7,1,35,8,0,96,12,1,1,3,7,0,4
1,46,161852,161748,26,4,65,9,1,188,27,4,4,3,8,1,4
1,23,78864,78830,2,2,27,3,0,91,9,0,2,2,1,0,4
1,42,114363,114288,14,2,50,9,0,135,18,3,2,8,6,0,4
1,30,179925,179825,23,4,66,7,0,203,24,0,4,8,5,0,4
1,18,68488,68462,4,0,20,2,0,79,4,0,0,6,1,0,4
1,37,112673,112608,15,6,39,5,0,118,11,4,6,2,4,0,4
1,7,85746,85702,10,3,25,6,0,97,11,2,3,4,3,0,4
1,28,104002,103952,9,2,34,5,0,108,16,1,2,7,2,0,4
1,13,84057,84018,11,4,17,7,0,106,7,0,4,3,5,0,4
1,45,98655,98606,9,5,28,7,0,97,13,3,5,3,3,0,4
1,0,154872,154780,23,10,47,12,0,144,17,5,10,4,9,0,4
1,9,130599,130528,21,2,42,6,0,151,16,3,2,4,3,0,4
1,20,113325,113262,14,4,41,4,0,137,20,1,4,3,3,0,4
1,22,138107,138041,17,6,37,6,0,147,13,1,6,5,4,0,4
1,6,64685,64650,9,0,24,2,0,72,9,0,0,4,1,0,4
1,15,120969,120893,17,4,50,5,0,129,11,3,4,13,5,0,4
1,1,167813,167739,13,10,45,6,0,179,15,4,10,6,2,0,4
1,26,48478,48454,7,0,14,3,0,49,3,2,0,1,3,0,4
1,49,144365,144275,21,7,52,10,0,133,13,5,7,8,4,0,4
1,27,39736,39712,4,2,16,2,0,50,7,1,2,3,2,0,4
1,14,98272,98229,9,5,20,9,0,105,11,0,5,2,6,0,4
1,34,100624,100579,10,4,26,5,0,110,10,1,4,4,4,0,4
1,16,43962,43934,9,2,13,4,1,50,8,1,2,2,0,1,4
1,44,135038,134972,13,2,45,6,0,164,17,2,2,3,3,0,4
1,29,116915,116843,17,6,43,6,0,141,19,5,6,3,4,0,4
1,2,88059,88009,10,2,33,5,0,104,23,2,2,4,2,0,4
1,39,36043,36024,5,1,12,1,0,46,5,1,1,1,1,0,4
1,3,43765,43743,6,0,12,4,0,49,6,1,0,1,4,0,4
1,32,48778,48748,5,0,24,1,0,57,9,0,0,2,0,0,4
1,31,49287,49260,9,1,16,1,0,46,4,3,1,3,1,0,4
1,43,150152,150074,13,5,47,13,0,156,21,4,5,7,12,0,4
1,36,82175,82122,13,3,30,7,0,106,12,2,3,2,5,0,4
1,19,86544,86486,10,8,37,3,0,94,16,2,8,5,1,0,4
1,38,73243,73200,10,1,28,4,0,99,11,3,1,2,1,0,4
1,24,105273,105226,8,3,31,5,0,124,13,1,3,4,4,0,4
1,41,92685,92638,9,2,33,3,0,96,9,2,2,4,2,0,4
1,25,70561,70522,9,2,25,3,0,72,8,3,2,2,1,0,4
2,3,43765,43743,5,1,11,5,0,73,8,0,1,0,1,0,4
2,47,159440,159351,20,4,62,3,0,259,35,4,4,6,1,0,4
2,20,113325,113262,12,2,42,7,0,197,31,0,2,4,3,0,4
2,37,112673,112606,14,3,43,7,0,181,21,2,3,6,2,0,4
2,9,130599,130527,17,5,38,12,0,224,27,1,5,2,6,0,4
2,45,98655,98606,7,2,27,13,0,163,22,0,2,5,6,0,4
2,30,179925,179820,19,9,62,15,0,319,40,5,9,4,8,0,4
2,25,70561,70518,11,2,25,5,0,118,14,4,2,2,2,0,4
2,0,154872,154777,20,6,53,16,0,228,29,3,6,10,4,0,4
2,39,36043,36024,4,1,12,2,0,60,5,0,1,1,1,0,4
2,48,70829,70786,7,1,24,11,0,151,30,2,1,1,5,0,4
2,5,73231,73181,9,5,27,9,0,133,17,1,5,1,4,0,4
2,2,88059,88007,11,1,28,12,0,154,34,2,1,2,7,0,4
2,19,86544,86486,8,2,40,8,0,138,22,0,2,8,5,0,4
2,4,159541,159477,13,2,35,14,0,255,24,2,2,6,5,0,4
2,12,111341,111292,11,5,25,8,0,167,11,1,5,1,4,0,4
2,22,138107,138038,15,5,41,8,0,231,25,3,5,6,2,0,4
2,35,74095,74065,7,0,18,5,0,108,13,1,0,2,0,0,4
2,1,167813,167736,14,2,43,18,0,273,29,3,2,10,12,0,4
2,6,64685,64646,10,3,24,2,0,116,18,4,3,0,0,0,4
2,41,92685,92637,6,4,30,8,0,144,18,1,4,2,5,0,4
2,24,105273,105221,12,1,28,11,0,194,22,5,1,3,6,0,4
2,33,57800,57765,7,3,24,1,0,98,16,4,3,1,0,0,4
2,18,68488,68461,4,1,19,3,0,116,11,1,1,0,1,0,4
2,14,98272,98228,10,0,23,11,0,177,18,1,0,5,2,0,4
2,31,49287,49257,8,4,16,2,0,78,9,3,4,1,1,0,4
2,10,93417,93363,6,4,32,12,0,144,21,3,4,1,4,0,4
2,32,48778,48745,8,0,24,1,0,86,13,3,0,0,0,0,4
2,7,85746,85702,8,2,22,12,0,151,15,0,2,3,6,0,4
2,43,150152,150072,12,3,48,17,0,257,36,2,3,5,4,0,4
2,34,100624,100576,9,4,28,7,0,153,13,3,4,4,2,0,4
2,17,150344,150240,24,7,62,11,0,259,33,5,7,6,3,0,4
2,38,73243,73198,9,3,26,7,0,145,16,2,3,1,3,0,4
2,29,116914,116841,16,3,46,8,1,206,33,2,3,6,2,1,4
2,15,120969,120892,15,3,50,9,0,195,19,1,3,4,4,0,4
2,8,67290,67258,8,1,17,6,0,110,11,2,1,3,3,0,4
2,27,39736,39712,4,0,16,4,0,76,13,0,0,2,2,0,4
2,16,43962,43934,6,3,12,7,1,79,8,0,3,2,3,0,4
2,23,78863,78827,5,0,24,7,1,144,15,3,0,2,4,1,4
2,42,114363,114284,16,2,50,11,0,218,31,4,2,2,2,0,4
2,28,104002,103951,8,2,35,6,0,158,22,1,2,2,1,0,4
2,46,161852,161743,21,10,63,15,1,303,48,5,10,4,6,0,4
2,11,73542,73506,8,0,21,7,0,119,7,1,0,2,4,0,4
