ticks,who,pop-0,susceptible,exposed,presymptomatic,infected,recovered,dead,tests,tests-positive,new-exposed,new-presymptomatic,new-infected,new-recovered,new-dead,alert-level
0,13,333306,333124,56,17,100,9,1,190,14,4,17,54,9,1,4
0,8,152916,152834,17,11,51,3,0,70,3,0,11,25,3,0,4
0,14,253529,253428,29,9,62,1,0,129,8,2,9,34,1,0,4
0,10,418053,417847,57,16,127,6,0,240,18,4,16,66,6,0,4
0,9,133636,133578,12,5,39,2,0,67,4,0,5,20,2,0,4
0,2,239822,239694,37,10,75,6,0,124,4,2,10,44,6,0,4
0,11,200654,200540,38,4,66,6,0,103,10,1,4,39,6,0,4
0,17,165807,165717,22,6,61,1,0,85,8,4,6,30,1,0,4
0,6,200482,200366,36,1,75,4,0,111,12,2,1,38,4,0,4
0,18,192464,192378,25,5,55,1,0,114,5,2,5,24,1,0,4
0,12,188005,187900,30,9,61,5,0,89,14,3,9,31,5,0,4
0,5,503668,503416,58,20,167,7,0,262,19,6,20,93,7,0,4
0,3,254491,254359,33,11,84,4,0,141,14,5,11,34,4,0,4
0,19,202085,201971,26,9,75,4,0,109,11,0,9,46,4,0,4
0,4,278017,277884,36,14,77,6,0,119,10,3,14,40,6,0,4
0,15,267556,267415,32,14,90,5,0,154,13,3,14,49,5,0,4
0,7,336809,336633,52,18,102,4,0,206,6,2,18,55,4,0,4
0,0,260640,260529,24,9,72,6,0,141,5,0,9,45,6,0,4
0,16,213168,213041,41,4,80,2,0,115,8,5,4,43,2,0,4
0,1,204891,204798,23,10,57,3,0,107,13,0,10,28,3,0,4
1,9,133636,133577,11,2,38,8,0,135,12,1,2,5,6,0,4
1,4,278015,277875,36,9,78,17,2,293,34,9,9,14,11,2,4
1,19,202084,201967,23,7,75,12,1,236,29,4,7,9,8,1,4
1,0,260640,260523,25,5,70,17,0,293,22,6,5,9,11,0,4
1,15,267556,267408,29,10,97,12,0,303,35,7,10,14,7,0,4
1,2,239822,239687,35,9,76,15,0,258,26,7,9,10,9,0,4
1,14,253529,253422,29,6,64,8,0,295,17,6,6,9,7,0,4
1,5,503668,503406,53,15,170,24,0,559,63,10,15,20,17,0,4
1,17,165806,165715,18,6,58,9,1,189,24,2,6,6,8,1,4
1,7,336809,336629,41,15,106,18,0,417,27,4,15,18,14,0,4
1,10,418053,417833,62,9,125,24,0,473,47,14,9,16,18,0,4
1,3,254491,254351,32,9,85,14,0,289,41,8,9,11,10,0,4
1,12,188005,187898,23,9,62,13,0,198,28,2,9,9,8,0,4
1,8,152916,152832,14,5,55,10,0,160,20,2,5,11,7,0,4
1,6,200482,200357,37,8,67,13,0,230,27,9,8,1,9,0,4
1,18,192464,192375,23,5,57,4,0,202,18,3,5,5,3,0,4
1,13,333306,333117,51,12,111,15,1,389,40,7,12,17,6,0,4
1,16,213168,213037,41,4,76,10,0,242,29,4,4,4,8,0,4
1,1,204891,204793,22,6,63,7,0,219,31,5,6,10,4,0,4
1,11,200654,200535,34,9,57,19,0,217,27,5,9,4,13,0,4
2,9,133636,133573,11,4,33,15,0,217,22,4,4,2,7,0,4
2,1,204891,204789,21,5,62,14,0,337,46,4,5,6,7,0,4
2,17,165806,165711,18,4,57,16,1,293,43,4,4,6,7,0,4
2,4,278014,277869,28,14,79,24,3,462,58,6,14,9,7,1,4
2,19,202084,201959,28,3,66,28,1,352,43,8,3,7,16,0,4
2,3,254491,254348,28,7,85,23,0,423,64,3,7,9,9,0,4
2,5,503668,503400,45,14,171,38,0,868,104,6,14,15,14,0,4
2,7,336809,336624,38,8,106,33,0,593,50,5,8,15,15,0,4
2,18,192464,192372,21,5,55,11,0,306,28,3,5,5,7,0,4
2,13,333306,333109,43,16,111,27,1,602,69,8,16,12,12,0,4
2,8,152916,152827,12,7,56,14,0,253,32,5,7,5,4,0,4
2,12,188005,187892,24,5,69,15,0,326,48,6,5,9,2,0,4
2,10,418053,417823,59,13,121,37,0,740,78,10,13,9,13,0,4
2,16,213168,213031,36,11,73,17,0,362,45,6,11,4,7,0,4
2,15,267556,267403,27,7,97,22,0,454,56,5,7,10,10,0,4
2,2,239822,239681,34,7,76,24,0,392,45,6,7,9,9,0,4
2,11,200654,200534,26,9,63,22,0,340,52,1,9,9,3,0,4
2,6,200482,200351,31,12,63,25,0,339,43,6,12,8,12,0,4
2,0,260640,260515,25,8,70,22,0,446,46,8,8,5,5,0,4
2,14,253528,253417,31,3,58,19,1,450,37,5,3,6,11,1,4
3,13,333306,333104,36,12,116,38,1,826,102,5,12,16,11,0,4
3,2,239822,239677,29,9,71,36,0,528,64,4,9,7,12,0,4
3,10,418053,417814,47,21,118,53,0,971,114,9,21,13,16,0,4
3,3,254491,254343,25,8,88,27,0,560,90,5,8,7,4,0,4
3,5,503668,503390,45,10,160,63,0,1151,136,10,10,14,25,0,4
3,14,253528,253414,24,10,52,28,1,593,51,3,10,3,9,0,4
3,4,278014,277864,28,5,86,31,3,638,74,5,5,14,7,0,4
3,7,336809,336619,36,7,99,48,0,764,70,5,7,8,15,0,4
3,15,267556,267401,22,7,89,37,0,622,85,2,7,7,15,0,4
3,11,200654,200532,25,3,66,28,0,466,66,2,3,9,6,0,4
3,8,152916,152823,11,5,59,18,0,341,44,4,5,7,4,0,4
3,19,202084,201958,25,4,64,33,1,484,66,1,4,3,5,0,4
3,16,213168,213026,36,5,72,29,0,493,60,5,5,11,12,0,4
3,18,192464,192366,22,5,53,18,0,431,40,6,5,5,7,0,4
3,1,204891,204785,18,7,63,18,0,451,64,4,7,5,4,0,4
3,9,133636,133571,11,2,32,20,0,297,31,2,2,4,5,0,4
3,6,200482,200350,27,5,72,28,0,462,62,1,5,12,3,0,4
3,12,188005,187886,26,4,72,17,0,444,67,6,4,5,2,0,4
3,0,260640,260513,18,9,75,25,0,607,70,2,9,8,3,0,4
3,17,165806,165705,21,3,53,24,1,389,57,6,3,4,8,0,4
4,4,278014,277856,30,6,84,38,3,785,93,8,6,5,7,0,4
4,12,188005,187880,24,8,70,23,0,542,85,6,8,4,6,0,4
4,6,200482,200344,26,7,66,39,0,585,77,6,7,5,11,0,4
4,19,202084,201955,20,8,60,41,1,585,76,3,8,4,8,0,4
4,1,204891,204782,19,2,61,27,0,553,72,3,2,7,9,0,4
