ticks,who,pop-0,susceptible,exposed,presymptomatic,infected,recovered,dead,tests,tests-positive,new-exposed,new-presymptomatic,new-infected,new-recovered,new-dead,alert-level
0,41,58390,58360,8,3,17,2,0,31,4,1,3,7,2,0,4
0,44,149900,149835,16,2,42,5,0,81,7,1,2,21,5,0,4
0,31,128571,128512,14,5,39,1,0,81,5,2,5,22,1,0,4
0,0,153224,153158,16,4,45,1,0,66,6,2,4,23,1,0,4
0,38,47515,47488,12,3,12,0,0,27,0,0,3,8,0,0,4
0,17,62111,62076,8,1,23,3,0,44,4,0,1,14,3,0,4
0,40,126339,126280,22,4,29,4,0,64,5,1,4,15,4,0,4
0,20,18813,18800,3,0,10,0,0,12,1,1,0,2,0,0,4
0,3,117960,117894,20,14,31,1,0,61,2,1,14,15,1,0,4
0,42,88845,88803,19,4,17,2,0,37,0,1,4,14,2,0,4
0,30,66043,66012,6,4,21,0,0,32,1,0,4,11,0,0,4
0,21,156112,156041,19,4,46,2,0,74,6,2,4,26,2,0,4
0,4,74602,74564,9,2,27,0,0,43,3,1,2,10,0,0,4
0,8,60889,60857,7,3,21,1,0,37,2,1,3,13,1,0,4
0,23,107443,107369,17,7,50,0,0,63,5,0,7,30,0,0,4
0,25,88821,88769,14,3,35,0,0,65,6,1,3,14,0,0,4
0,39,57833,57796,10,0,27,0,0,35,4,3,0,10,0,0,4
0,33,59126,59092,12,2,20,0,0,35,4,1,2,8,0,0,4
0,10,49216,49184,7,2,23,0,0,36,3,0,2,12,0,0,4
0,27,86072,86039,11,4,14,4,0,42,2,0,4,11,4,0,4
0,46,70431,70407,6,2,15,1,0,43,1,1,2,10,1,0,4
0,9,83294,83244,14,2,34,0,0,45,4,2,2,17,0,0,4
0,45,131966,131905,18,0,42,1,0,67,3,0,0,25,1,0,4
0,26,152872,152793,18,9,48,4,0,81,5,2,9,29,4,0,4
0,28,52298,52273,11,0,14,0,0,19,0,1,0,7,0,0,4
0,37,149228,149146,26,9,41,6,0,82,7,2,9,20,6,0,4
0,15,127642,127582,14,6,40,0,0,81,4,2,6,16,0,0,4
0,35,164248,164174,21,7,45,1,0,83,4,1,7,28,1,0,4
0,36,107062,107005,16,3,37,1,0,52,6,2,3,21,1,0,4
0,5,146934,146851,22,6,54,1,0,82,5,3,6,28,1,0,4
0,6,123915,123856,17,4,35,3,0,66,5,4,4,19,3,0,4
0,18,120728,120679,12,4,29,4,0,62,7,0,4,14,4,0,4
0,22,104995,104935,12,4,44,0,0,74,4,1,4,28,0,0,4
0,49,75884,75842,11,2,28,1,0,35,4,0,2,19,1,0,4
0,7,160947,160834,34,8,65,6,0,90,7,3,8,34,6,0,4
0,29,74571,74529,15,5,21,1,0,43,2,1,5,10,1,0,4
0,12,45996,45973,5,3,13,2,0,29,1,0,3,6,2,0,4
0,13,146969,146889,18,11,51,0,0,83,6,2,11,28,0,0,4
0,34,75785,75748,8,5,23,1,0,43,4,1,5,13,1,0,4
0,32,119201,119144,14,3,36,4,0,70,6,1,3,13,4,0,4
0,1,47753,47732,7,0,14,0,0,18,0,0,0,6,0,0,4
0,2,79683,79639,9,6,27,2,0,40,3,1,6,15,2,0,4
0,11,85615,85569,9,7,27,3,0,47,4,0,7,12,3,0,4
0,19,107705,107659,16,5,21,4,0,55,3,0,5,12,4,0,4
0,43,83190,83148,7,2,32,1,0,58,3,0,2,17,1,0,4
0,14,173246,173168,20,6,51,1,0,86,3,0,6,30,1,0,4
0,16,57489,57460,5,1,20,3,1,34,2,1,1,10,3,1,4
0,47,210801,210698,34,8,60,1,0,122,8,2,8,26,1,0,4
0,24,90486,90430,20,5,31,0,0,48,4,1,5,12,0,0,4
0,48,71242,71208,6,4,24,0,0,46,4,0,4,13,0,0,4
1,17,62111,62075,7,2,20,7,0,78,10,1,2,1,4,0,4
1,42,88845,88802,13,7,18,5,0,87,5,1,7,4,3,0,4
1,7,160947,160832,28,8,64,15,0,175,19,2,8,8,9,0,4
1,27,86072,86036,9,5,17,5,0,94,5,3,5,4,1,0,4
1,39,57833,57796,7,3,23,4,0,70,11,0,3,0,4,0,4
1,2,79683,79638,8,2,31,4,0,81,10,1,2,6,2,0,4
1,9,83294,83242,14,2,34,2,0,111,14,2,2,2,2,0,4
1,20,18813,18799,4,0,9,1,0,27,6,1,0,0,1,0,4
1,16,57489,57458,4,3,19,5,1,69,8,2,3,1,2,0,4
1,36,107062,107004,11,6,36,5,0,113,13,1,6,3,4,0,4
1,26,152871,152790,18,3,53,7,1,177,20,3,3,9,3,1,4
1,13,146969,146887,16,4,58,4,0,173,21,2,4,11,4,0,4
1,21,156112,156041,15,4,45,7,0,178,18,0,4,4,5,0,4
1,25,88821,88762,18,3,33,5,0,121,14,7,3,3,5,0,4
1,15,127642,127580,10,6,43,3,0,152,13,2,6,6,3,0,4
1,18,120728,120676,12,3,30,7,0,152,14,3,3,4,3,0,4
1,10,49216,49183,7,1,20,5,0,67,10,1,1,2,5,0,4
1,38,47515,47487,11,2,13,2,0,52,1,1,2,3,2,0,4
1,12,45996,45972,4,2,14,4,0,61,5,1,2,3,2,0,4
1,22,104995,104932,11,4,47,1,0,146,13,3,4,4,1,0,4
1,45,131966,131900,19,4,37,6,0,149,12,5,4,0,5,0,4
1,41,58390,58359,7,2,20,2,0,74,9,1,2,3,0,0,4
1,44,149900,149832,14,5,42,7,0,177,21,3,5,2,2,0,4
