ticks,who,pop-0,susceptible,exposed,presymptomatic,infected,recovered,dead,tests,tests-positive,new-exposed,new-presymptomatic,new-infected,new-recovered,new-dead,alert-level
0,13,225063,224946,29,17,66,5,0,132,8,0,17,31,5,0,4
0,11,336598,336432,53,10,100,3,0,191,11,2,10,44,3,0,4
0,7,272958,272822,37,6,88,5,0,137,16,5,6,43,5,0,4
0,18,253198,253069,36,9,77,7,0,142,8,6,9,44,7,0,4
0,1,140814,140745,20,5,41,3,0,67,5,2,5,22,3,0,4
0,0,298046,297884,45,9,104,4,0,158,12,8,9,49,4,0,4
0,6,182734,182644,25,4,59,2,0,106,5,1,4,26,2,0,4
0,4,214478,214375,27,12,61,3,0,108,8,2,12,28,3,0,4
0,8,217177,217070,28,12,64,3,0,120,10,0,12,34,3,0,4
0,10,242480,242347,29,11,89,4,0,110,11,2,11,38,4,0,4
0,16,309450,309269,46,12,116,7,0,142,9,7,12,59,7,0,4
0,5,134316,134253,17,6,37,3,0,75,7,2,6,18,3,0,4
0,15,234361,234244,28,12,73,4,0,121,10,3,12,38,4,0,4
0,2,270935,270803,41,11,76,4,0,141,10,2,11,41,4,0,4
0,14,163323,163237,25,7,53,1,0,90,6,5,7,31,1,0,4
0,9,535328,535042,65,38,175,8,1,309,29,6,38,100,8,1,4
0,17,182449,182354,26,8,59,2,0,100,7,4,8,33,2,0,4
0,19,252978,252860,29,13,71,5,0,141,11,8,13,32,5,0,4
0,12,251689,251543,37,13,90,6,0,150,13,3,13,47,6,0,4
0,3,281624,281490,40,9,81,4,0,147,6,3,9,45,4,0,4
1,4,214477,214374,18,10,69,6,1,232,27,1,10,12,3,1,4
1,19,252977,252856,27,6,75,13,1,274,27,4,6,13,8,1,4
1,11,336598,336429,46,10,101,12,0,395,36,3,10,10,9,0,4
1,2,270935,270798,34,12,79,12,0,295,26,5,12,11,8,0,4
1,14,163323,163232,26,4,54,7,0,168,20,5,4,7,6,0,4
1,1,140814,140745,16,4,42,7,0,159,18,0,4,5,4,0,4
1,13,225063,224946,21,8,74,14,0,283,23,0,8,17,9,0,4
1,6,182734,182640,23,6,57,8,0,198,12,4,6,4,6,0,4
1,7,272958,272818,34,7,86,13,0,291,39,4,7,6,8,0,4
1,8,217177,217065,27,6,74,5,0,244,28,5,6,12,2,0,4
1,18,253198,253064,34,7,81,12,0,284,22,5,7,9,5,0,4
1,5,134316,134252,17,1,40,6,0,162,19,1,1,6,3,0,4
1,15,234361,234241,24,7,79,10,0,269,30,3,7,12,6,0,4
1,9,535328,535026,64,17,191,30,1,634,84,16,17,38,22,0,4
1,0,298046,297879,36,14,105,12,0,350,39,5,14,9,8,0,4
1,16,309450,309262,41,12,120,15,0,344,38,7,12,12,8,0,4
1,10,242480,242340,30,6,93,11,0,272,33,7,6,11,7,0,4
1,3,281624,281482,41,7,83,11,0,317,35,8,7,9,7,0,4
1,17,182449,182352,19,9,65,4,0,210,20,2,9,8,2,0,4
1,12,251689,251534,41,5,89,20,0,292,29,9,5,13,14,0,4
2,6,182734,182636,21,6,56,15,0,304,26,4,6,6,7,0,4
2,1,140814,140744,14,3,35,18,0,244,31,1,3,4,11,0,4
2,11,336597,336421,41,13,100,22,1,575,55,8,13,10,10,1,4
2,16,309450,309255,41,7,122,25,0,536,71,7,7,12,10,0,4
2,19,252977,252849,28,6,72,22,1,407,47,7,6,6,9,0,4
2,15,234361,234238,21,6,82,14,0,397,43,3,6,7,4,0,4
2,18,253198,253058,30,10,79,21,0,426,38,6,10,7,9,0,4
2,4,214477,214369,17,6,75,10,1,345,41,5,6,10,4,0,4
2,3,281624,281480,30,13,87,14,0,491,64,2,13,7,3,0,4
2,0,298046,297875,32,8,107,24,0,529,57,4,8,14,12,0,4
2,17,182449,182346,21,4,68,10,0,315,37,6,4,9,6,0,4
2,13,225063,224946,15,6,73,23,0,436,39,0,6,8,9,0,4
2,10,242480,242338,25,7,92,18,0,401,54,2,7,6,7,0,4
2,8,217177,217061,25,6,74,11,0,377,48,4,6,6,6,0,4
2,14,163323,163227,25,6,54,11,0,254,29,5,6,4,4,0,4
2,9,535328,535014,56,20,193,45,1,914,118,12,20,17,15,0,4
2,5,134316,134251,17,1,35,12,0,241,30,1,1,1,6,0,4
2,2,270934,270797,29,6,82,20,1,460,47,1,6,12,8,1,4
2,12,251689,251527,38,10,86,28,0,444,47,7,10,5,8,0,4
2,7,272958,272812,31,9,81,25,0,443,64,6,9,7,12,0,4
3,5,134316,134249,14,5,31,17,0,314,36,2,5,1,5,0,4
3,13,225063,224941,17,3,76,26,0,597,58,5,3,6,3,0,4
3,17,182449,182341,19,7,63,19,0,424,57,5,7,4,9,0,4
3,4,214477,214367,15,4,74,17,1,479,60,2,4,6,7,0,4
3,3,281624,281473,32,5,87,27,0,653,80,7,5,13,13,0,4
3,18,253198,253053,30,5,85,25,0,588,62,5,5,10,4,0,4
3,10,242480,242335,18,10,90,27,0,537,72,3,10,7,9,0,4
3,14,163323,163223,23,6,55,16,0,347,38,4,6,6,5,0,4
3,1,140814,140739,15,4,31,25,0,315,36,5,4,3,7,0,4
3,11,336597,336413,43,6,104,31,1,776,82,8,6,13,9,0,4
3,2,270934,270792,23,11,77,31,1,613,65,5,11,6,11,0,4
3,16,309450,309247,37,12,114,40,0,717,95,8,12,7,15,0,4
3,0,298046,297867,32,8,101,38,0,697,77,8,8,8,14,0,4
3,15,234361,234231,20,8,80,22,0,547,58,7,8,6,8,0,4
3,19,252977,252842,28,7,68,32,1,539,63,7,7,6,10,0,4
3,6,182734,182633,16,8,60,17,0,393,40,3,8,6,2,0,4
3,12,251689,251522,40,3,89,35,0,584,65,5,3,10,7,0,4
3,7,272958,272810,24,9,83,32,0,601,90,2,9,9,7,0,4
3,8,217177,217057,22,7,73,18,0,499,67,4,7,6,7,0,4
3,9,535328,535004,48,18,197,61,1,1235,170,10,18,20,16,0,4
4,6,182734,182627,18,4,61,24,0,499,52,6,4,8,7,0,4
4,10,242480,242334,14,5,90,37,0,681,94,1,5,10,10,0,4
4,14,163323,163223,18,5,57,20,0,443,57,0,5,6,4,0,4
4,2,270934,270790,19,6,79,40,1,758,81,2,6,11,9,0,4
4,0,298046,297861,33,5,98,49,0,869,99,6,5,8,11,0,4
4,9,535328,534994,45,13,194,82,1,1541,219,10,13,18,21,0,4
4,17,182449,182337,17,6,64,25,0,528,72,4,6,7,6,0,4
4,12,251689,251518,37,7,90,37,0,740,81,4,7,3,2,0,4
4,7,272958,272805,22,7,86,38,0,771,116,5,7,9,6,0,4
4,13,225063,224939,18,1,70,35,0,719,70,2,1,3,9,0,4
4,4,214477,214361,15,6,69,26,1,596,78,6,6,4,9,0,4
4,8,217177,217050,23,6,71,27,0,634,85,7,6,7,9,0,4
4,1,140814,140736,15,3,32,28,0,394,44,3,3,4,3,0,4
4,3,281624,281466,33,6,85,34,0,825,107,7,6,5,7,0,4
4,15,234361,234228,20,3,81,29,0,662,78,3,3,8,7,0,4
4,11,336597,336409,35,12,104,37,1,981,112,4,12,6,6,0,4
4,18,253198,253047,30,6,81,34,0,721,81,6,6,5,9,0,4
4,19,252977,252834,30,6,69,38,1,674,79,8,6,7,6,0,4
4,5,134316,134243,15,5,33,20,0,379,45,6,5,5,3,0,4
4,16,309450,309237,37,10,117,49,0,913,127,10,10,12,9,0,4
5,9,535327,534976,58,5,190,98,2,1871,264,18,5,13,16,1,4
5,6,182734,182621,23,1,54,35,0,608,67,6,1,4,11,0,4
5,10,242480,242326,18,4,89,43,0,809,115,8,4,5,6,0,4
5,1,140814,140735,14,2,31,32,0,476,51,1,2,3,4,0,4
5,12,251689,251515,30,10,90,44,0,873,102,3,10,7,7,0,4
5,5,134316,134240,15,3,36,22,0,452,51,3,3,5,2,0,4
5,19,252977,252826,31,7,68,45,1,831,95,8,7,6,7,0,4
5,13,225063,224936,20,1,62,44,0,880,88,3,1,1,9,0,4
5,7,272958,272800,21,6,82,49,0,921,133,5,6,7,11,0,4
5,14,163323,163218,19,4,54,28,0,539,76,5,4,5,8,0,4
5,17,182449,182332,19,3,63,32,0,622,87,5,3,6,7,0,4
5,8,217177,217044,26,3,68,36,0,757,93,6,3,6,9,0,4
5,16,309450,309235,33,6,114,62,0,1115,158,2,6,10,13,0,4
5,0,298046,297851,35,8,98,54,0,1061,120,10,8,5,5,0,4
5,18,253198,253041,31,5,77,44,0,888,102,6,5,6,10,0,4
5,4,214477,214358,12,6,69,32,1,727,99,3,6,6,6,0,4
5,11,336596,336405,31,8,106,46,2,1177,137,4,8,12,9,1,4
5,2,270934,270786,18,5,73,52,1,909,98,4,5,6,12,0,4
5,15,234361,234221,21,6,76,37,0,797,94,7,6,3,8,0,4
5,3,281624,281459,30,10,83,42,0,996,137,7,10,6,8,0,4
6,11,336596,336399,29,8,103,57,2,1366,171,6,8,8,11,0,4
6,19,252977,252816,29,12,67,53,1,972,114,10,12,7,8,0,4
6,16,309450,309227,32,9,109,73,0,1307,185,8,9,6,11,0,4
6,6,182734,182617,24,3,48,42,0,708,83,4,3,1,7,0,4
6,8,217177,217042,21,7,64,43,0,873,99,2,7,3,7,0,4
6,15,234361,234218,18,6,70,49,0,935,112,3,6,6,12,0,4
6,1,140814,140733,13,3,29,36,0,562,57,2,3,2,4,0,4
6,0,298046,297842,35,9,91,69,0,1250,139,9,9,8,15,0,4
6,14,163323,163215,19,3,55,31,0,635,90,3,3,4,3,0,4
6,18,253198,253034,30,8,72,54,0,1025,118,7,8,5,10,0,4
6,5,134316,134239,16,0,34,27,0,530,58,1,0,3,5,0,4
6,7,272958,272797,14,10,75,62,0,1090,157,3,10,6,13,0,4
6,10,242480,242321,17,6,81,55,0,952,134,5,6,4,12,0,4
6,2,270934,270780,19,5,70,60,1,1064,120,6,5,5,8,0,4
6,17,182449,182325,22,4,61,37,0,723,101,7,4,3,5,0,4
6,12,251689,251513,24,8,91,53,0,1025,119,2,8,10,9,0,4
6,4,214477,214351,16,3,71,36,1,840,118,7,3,6,4,0,4
6,13,225063,224933,23,0,58,49,0,1017,100,3,0,1,5,0,4
6,9,535327,534973,47,14,180,113,2,2186,304,3,14,5,15,0,4
6,3,281624,281458,22,9,83,52,0,1181,162,1,9,10,10,0,4
7,2,270934,270776,18,5,65,70,1,1212,139,4,5,5,10,0,4
7,12,251689,251508,21,8,93,59,0,1158,136,5,8,8,6,0,4
7,10,242480,242319,15,4,77,65,0,1087,150,2,4,6,10,0,4
7,18,253198,253031,26,7,74,60,0,1176,140,3,7,8,6,0,4
7,11,336596,336392,31,5,97,71,2,1576,203,7,5,8,14,0,4
7,5,134316,134234,16,5,29,32,0,617,65,5,5,0,5,0,4
7,17,182449,182318,25,4,59,43,0,824,117,7,4,4,6,0,4
7,16,309450,309219,35,5,105,86,0,1494,216,8,5,9,13,0,4
7,7,272958,272794,14,3,80,67,0,1277,181,3,3,10,5,0,4
7,8,217177,217040,19,4,66,48,0,988,113,2,4,7,5,0,4
7,9,535327,534962,46,12,177,130,2,2492,355,11,12,14,17,0,4
7,15,234361,234214,17,5,75,50,0,1071,129,4,5,6,1,0,4
7,3,281624,281455,18,7,81,63,0,1351,181,3,7,9,11,0,4
7,4,214477,214343,20,4,68,42,1,960,132,8,4,3,6,0,4
7,1,140813,140730,12,4,31,36,1,635,65,3,4,3,0,1,4
7,0,298046,297834,31,12,91,78,0,1440,164,8,12,9,9,0,4
7,19,252977,252810,29,6,71,61,1,1124,132,6,6,12,8,0,4
7,13,225063,224928,25,3,51,56,0,1153,115,5,3,0,7,0,4
7,6,182734,182615,20,6,45,48,0,822,97,2,6,3,6,0,4
7,14,163323,163211,18,5,48,41,0,744,102,4,5,3,10,0,4
8,2,270934,270773,17,4,67,73,1,1379,159,3,4,5,3,0,4
8,12,251689,251506,18,5,87,73,0,1298,160,2,5,8,14,0,4
8,3,281624,281451,18,4,84,67,0,1522,204,4,4,7,4,0,4
8,9,535327,534949,48,11,163,156,2,2791,399,13,11,12,26,0,4
8,4,214477,214340,16,7,65,49,1,1082,151,3,7,4,7,0,4
8,18,253198,253020,32,5,77,64,0,1342,154,11,5,7,4,0,4
8,7,272958,272785,19,4,75,75,0,1450,197,9,4,3,8,0,4
8,17,182449,182316,22,5,59,47,0,915,131,2,5,4,4,0,4
8,6,182734,182611,14,10,48,51,0,927,111,4,10,6,3,0,4
8,19,252977,252806,23,10,71,67,1,1279,156,4,10,6,6,0,4
8,11,336596,336379,37,7,92,81,2,1776,223,13,7,5,10,0,4
8,10,242480,242314,17,3,74,72,0,1210,169,5,3,4,7,0,4
8,5,134316,134234,10,6,30,36,0,691,75,0,6,5,4,0,4
8,1,140813,140727,13,2,32,39,1,718,73,3,2,4,3,0,4
8,8,217177,217033,25,1,64,54,0,1120,124,7,1,4,6,0,4
8,14,163323,163205,21,3,50,44,0,839,116,6,3,5,3,0,4
8,15,234361,234208,17,6,74,56,0,1204,147,6,6,5,6,0,4
8,0,298045,297829,29,7,93,87,1,1637,184,5,7,12,9,1,4
8,16,309450,309215,29,10,98,98,0,1679,238,4,10,5,12,0,4
8,13,225063,224925,21,7,46,64,0,1278,126,3,7,3,8,0,4
9,14,163323,163205,17,4,51,46,0,919,128,0,4,3,2,0,4
9,2,270934,270771,16,3,61,83,1,1511,174,2,3,4,10,0,4
9,3,281624,281447,17,5,81,74,0,1691,234,4,5,4,7,0,4
9,11,336596,336370,35,11,88,92,2,1943,239,9,11,7,11,0,4
9,17,182449,182315,16,7,55,56,0,1034,144,1,7,5,9,0,4
9,19,252977,252802,20,7,76,72,1,1433,177,4,7,10,5,0,4
9,18,253198,253013,30,9,73,73,0,1494,178,7,9,5,9,0,4
9,0,298045,297821,30,7,90,97,1,1806,211,8,7,7,10,0,4
9,16,309450,309211,27,6,98,108,0,1847,261,4,6,10,10,0,4
9,12,251689,251497,20,7,81,84,0,1434,174,9,7,5,11,0,4
9,9,535326,534939,50,8,158,171,3,3082,433,10,8,11,15,1,4
9,10,242480,242307,20,4,67,82,0,1319,182,7,4,3,10,0,4
9,7,272958,272779,18,7,73,81,0,1581,214,6,7,4,6,0,4
9,13,225063,224923,17,6,45,72,0,1405,137,2,6,7,8,0,4
9,8,217177,217033,18,7,55,64,0,1248,144,0,7,1,10,0,4
9,6,182734,182609,10,6,50,59,0,1045,126,2,6,10,8,0,4
9,4,214477,214336,17,3,66,55,1,1212,177,4,3,7,6,0,4
9,5,134316,134234,9,1,33,39,0,772,85,0,1,6,3,0,4
9,15,234361,234206,16,3,70,66,0,1325,163,2,3,6,10,0,4
9,1,140813,140726,9,5,31,42,1,797,78,1,5,2,3,0,4
10,18,253198,253006,33,4,76,79,0,1631,195,7,4,9,6,0,4
10,15,234361,234203,14,5,69,70,0,1454,175,3,5,3,4,0,4
10,19,252977,252798,18,6,77,78,1,1584,198,4,6,7,6,0,4
10,14,163323,163201,16,5,46,55,0,1002,140,4,5,4,9,0,4
10,5,134316,134234,7,2,30,43,0,860,97,0,2,1,4,0,4
10,9,535326,534928,48,13,147,190,3,3387,474,11,13,8,19,0,4
10,12,251689,251490,21,6,81,91,0,1580,194,7,6,7,7,0,4
10,1,140813,140726,4,5,31,47,1,881,83,0,5,5,5,0,4
10,8,217177,217030,16,5,56,70,0,1376,153,3,5,7,6,0,4
10,10,242480,242304,17,6,65,88,0,1474,201,3,6,4,6,0,4
10,6,182734,182608,9,2,51,64,0,1152,136,1,2,6,5,0,4
10,4,214477,214333,17,3,64,60,1,1312,190,3,3,3,5,0,4
10,16,309450,309206,24,8,91,121,0,2021,295,5,8,6,13,0,4
10,13,225063,224918,15,7,46,77,0,1541,144,5,7,6,5,0,4
10,2,270934,270765,19,3,56,91,1,1653,194,6,3,3,8,0,4
10,17,182449,182312,15,4,52,66,0,1125,160,3,4,7,10,0,4
10,0,298045,297819,27,5,90,104,1,1980,229,2,5,7,7,0,4
10,11,336596,336364,29,12,88,103,2,2136,260,6,12,11,11,0,4
10,7,272958,272776,18,3,74,87,0,1769,238,3,3,7,6,0,4
10,3,281624,281444,17,3,80,80,0,1865,254,3,3,5,6,0,4
11,16,309450,309197,23,10,91,129,0,2191,322,9,10,8,8,0,4
11,10,242480,242303,14,4,62,97,0,1615,219,1,4,6,9,0,4
11,14,163323,163197,14,6,46,60,0,1110,149,4,6,5,5,0,4
11,1,140813,140725,5,0,32,51,1,949,85,1,0,5,4,0,4
11,5,134316,134229,11,1,30,45,0,924,102,5,1,2,2,0,4
11,19,252977,252794,17,5,78,83,1,1723,218,4,5,6,5,0,4
11,12,251689,251486,15,10,79,99,0,1699,217,4,10,6,8,0,4
11,11,336596,336361,26,6,90,113,2,2311,286,3,6,12,10,0,4
11,17,182449,182311,11,5,52,70,0,1245,178,1,5,4,4,0,4
11,18,253197,253001,29,9,72,86,1,1772,211,5,9,4,7,1,4
11,13,225063,224913,16,4,49,81,0,1655,154,5,4,7,4,0,4
11,3,281624,281440,16,5,74,89,0,2039,278,4,5,3,9,0,4
11,6,182734,182605,12,0,42,75,0,1259,150,3,0,2,11,0,4
11,2,270934,270761,19,4,51,99,1,1823,208,4,4,3,8,0,4
11,4,214477,214331,13,6,61,66,1,1453,209,2,6,3,6,0,4
11,0,298045,297817,24,5,85,114,1,2146,249,2,5,5,10,0,4
11,9,535326,534920,43,13,140,210,3,3677,512,8,13,13,20,0,4
11,7,272958,272774,16,4,68,96,0,1916,257,2,4,3,9,0,4
11,8,217177,217027,13,6,53,78,0,1486,168,3,6,5,8,0,4
11,15,234361,234199,15,3,67,77,0,1588,195,4,3,5,7,0,4
12,3,281624,281435,15,6,72,96,0,2211,298,5,6,5,7,0,4
12,11,336596,336356,26,5,83,126,2,2513,309,5,5,6,13,0,4
12,8,217177,217021,16,3,49,88,0,1625,187,6,3,6,10,0,4
12,0,298045,297805,28,8,82,122,1,2311,269,12,8,5,8,0,4
12,7,272958,272769,16,5,66,102,0,2055,270,5,5,4,6,0,4
12,1,140813,140723,6,1,29,54,1,1018,97,2,1,0,3,0,4
12,13,225063,224912,14,3,48,86,0,1777,167,1,3,4,5,0,4
12,10,242480,242301,14,2,60,103,0,1762,240,2,2,4,6,0,4
12,17,182449,182309,10,3,52,75,0,1361,194,2,3,5,5,0,4
12,12,251689,251478,19,4,87,101,0,1836,243,8,4,10,2,0,4
12,6,182734,182601,10,6,39,78,0,1355,158,4,6,0,3,0,4
12,18,253197,252998,27,5,74,93,1,1934,231,3,5,9,7,0,4
12,9,535326,534916,38,9,144,219,3,3979,548,4,9,13,9,0,4
12,19,252977,252790,18,3,76,90,1,1866,242,4,3,5,7,0,4
12,14,163323,163194,15,2,49,63,0,1188,161,3,2,6,3,0,4
12,5,134316,134224,16,0,28,48,0,1005,112,5,0,1,3,0,4
12,15,234361,234192,15,7,63,84,0,1718,209,7,7,3,7,0,4
12,16,309450,309190,23,7,88,142,0,2350,351,7,7,10,13,0,4
12,2,270934,270757,16,7,50,104,1,1977,223,4,7,4,5,0,4
12,4,214477,214325,16,3,65,68,1,1570,222,6,3,6,2,0,4
