ticks,who,pop-0,susceptible,exposed,presymptomatic,infected,recovered,dead,tests,tests-positive,new-exposed,new-presymptomatic,new-infected,new-recovered,new-dead,alert-level
0,27,49747,49717,11,4,14,1,0,29,2,0,4,7,1,0,4
0,37,50346,50314,6,3,21,2,0,33,2,0,3,11,2,0,4
0,28,46857,46822,8,0,26,1,0,23,4,1,0,13,1,0,4
0,44,47144,47114,7,1,21,1,0,25,0,1,1,12,1,0,4
0,12,53940,53903,13,5,19,0,0,33,2,1,5,11,0,0,4
0,39,49745,49714,4,5,22,0,0,23,2,1,5,13,0,0,4
0,46,44240,44213,8,1,18,0,0,19,0,1,1,11,0,0,4
0,36,75128,75085,12,5,25,1,0,39,3,2,5,14,1,0,4
0,93,13404,13395,2,0,7,0,0,5,1,0,0,5,0,0,4
0,17,37675,37659,4,0,12,0,0,21,2,0,0,8,0,0,4
0,25,37087,37062,6,2,17,0,0,26,2,1,2,10,0,0,4
0,34,92485,92445,8,0,32,0,0,46,3,1,0,17,0,0,4
0,52,33620,33602,5,2,11,0,0,15,1,2,2,8,0,0,4
0,21,41023,41000,7,0,16,0,0,26,1,1,0,9,0,0,4
0,80,78583,78543,5,7,22,6,0,35,4,0,7,13,6,0,4
0,57,28338,28325,6,2,5,0,0,10,0,0,2,2,0,0,4
0,88,36640,36618,8,1,13,0,0,23,3,3,1,5,0,0,4
0,42,34649,34626,4,2,16,1,0,16,2,2,2,5,1,0,4
0,86,43208,43194,4,1,8,1,0,19,1,0,1,5,1,0,4
0,5,32324,32312,2,0,10,0,0,18,1,0,0,3,0,0,4
0,45,37617,37604,4,2,7,0,0,18,0,0,2,7,0,0,4
0,82,38478,38460,4,3,11,0,0,26,1,0,3,6,0,0,4
0,72,60265,60229,13,5,15,3,0,34,2,2,5,7,3,0,4
0,75,54957,54939,3,1,14,0,0,29,1,0,1,9,0,0,4
0,24,55583,55558,5,2,16,2,0,34,2,3,2,8,2,0,4
0,60,39419,39396,7,1,15,0,0,18,2,1,1,11,0,0,4
0,23,47001,46982,7,1,11,0,0,25,1,1,1,6,0,0,4
0,98,27570,27549,5,1,14,1,0,15,3,0,1,9,1,0,4
0,22,41122,41104,3,3,10,2,0,22,1,0,3,4,2,0,4
0,50,55999,55969,8,1,20,1,0,30,0,0,1,16,1,0,4
0,74,60644,60618,7,1,16,2,0,34,4,0,1,9,2,0,4
0,64,55795,55772,3,4,14,2,0,27,1,0,4,11,2,0,4
0,77,61561,61532,5,2,22,0,0,31,2,0,2,9,0,0,4
0,47,73688,73639,17,1,31,0,0,37,3,3,1,20,0,0,4
0,83,62917,62890,4,1,22,0,0,33,1,2,1,11,0,0,4
0,35,62711,62674,10,3,23,1,0,35,3,0,3,16,1,0,4
0,69,35531,35511,6,1,13,0,0,23,4,2,1,3,0,0,4
0,33,27585,27574,4,1,6,0,0,15,2,0,1,2,0,0,4
0,70,119712,119662,14,4,30,2,0,74,6,2,4,13,2,0,4
0,59,132667,132594,14,4,54,1,0,87,6,0,4,30,1,0,4
0,26,35445,35429,4,2,8,2,0,20,1,0,2,3,2,0,4
0,14,16763,16755,3,0,4,1,0,11,2,0,0,2,1,0,4
0,16,76334,76305,10,1,18,0,0,40,4,0,1,8,0,0,4
0,67,40813,40788,4,2,19,0,0,22,1,0,2,11,0,0,4
0,87,67657,67616,15,2,22,2,0,44,2,2,2,11,2,0,4
0,3,66065,66039,2,4,19,1,0,41,8,0,4,10,1,0,4
0,49,55068,55036,6,5,20,1,0,31,1,1,5,11,1,0,4
0,71,40328,40309,2,4,13,0,0,18,0,1,4,6,0,0,4
0,30,78692,78650,8,2,31,1,0,37,1,1,2,19,1,0,4
0,76,37723,37716,4,1,2,0,0,15,1,0,1,1,0,0,4
0,89,44084,44076,3,0,5,0,0,25,1,0,0,2,0,0,4
0,51,57173,57139,11,1,21,1,0,25,0,4,1,12,1,0,4
0,63,80389,80341,9,2,35,2,0,57,8,0,2,15,2,0,4
0,56,22675,22663,3,0,9,0,0,15,3,0,0,3,0,0,4
0,40,45978,45948,10,4,15,1,0,23,1,0,4,10,1,0,4
0,4,48756,48730,8,3,12,3,0,26,3,0,3,5,3,0,4
0,96,9760,9755,2,0,3,0,0,1,0,1,0,2,0,0,4
0,15,43514,43490,7,0,17,0,0,25,2,2,0,8,0,0,4
0,79,77874,77828,13,5,27,1,0,40,4,2,5,14,1,0,4
0,65,39540,39517,3,0,18,2,0,23,4,1,0,7,2,0,4
0,55,64758,64728,7,1,22,0,0,39,4,0,1,9,0,0,4
0,0,42028,42005,6,2,14,1,0,25,0,0,2,10,1,0,4
0,78,67316,67275,9,3,27,2,0,36,2,2,3,19,2,0,4
0,32,17899,17890,3,1,5,0,0,8,0,0,1,2,0,0,4
0,68,68688,68652,10,3,22,1,0,40,3,1,3,15,1,0,4
0,8,45440,45418,5,2,14,1,0,21,2,0,2,8,1,0,4
0,10,56649,56626,6,2,14,1,0,28,0,1,2,9,1,0,4
0,11,58032,58009,6,1,15,1,0,44,2,0,1,7,1,0,4
0,9,100378,100323,12,4,37,2,0,64,1,0,4,22,2,0,4
0,41,37385,37365,10,0,10,0,0,16,1,1,0,4,0,0,4
0,29,55447,55418,7,2,19,1,0,28,2,0,2,9,1,0,4
0,62,19675,19664,1,2,6,2,0,11,1,0,2,3,2,0,4
0,53,65802,65768,9,2,22,1,0,33,2,0,2,12,1,0,4
0,95,58634,58603,9,4,16,2,0,35,1,1,4,8,2,0,4
0,66,49052,49019,10,3,19,1,0,32,1,2,3,12,1,0,4
0,99,13819,13813,2,0,4,0,0,6,0,0,0,3,0,0,4
0,81,62758,62713,8,4,32,1,0,25,0,2,4,20,1,0,4
0,43,30089,30076,3,1,9,0,0,13,1,0,1,2,0,0,4
0,84,66675,66640,12,2,21,0,0,51,2,1,2,10,0,0,4
0,38,50631,50601,6,0,22,2,0,27,2,1,0,13,2,0,4
0,85,60845,60807,8,7,22,1,0,41,3,0,7,12,1,0,4
0,18,39488,39468,6,2,11,1,0,21,2,0,2,7,1,0,4
0,31,18986,18978,0,0,8,0,0,13,0,0,0,7,0,0,4
0,90,41629,41614,3,3,7,2,0,21,2,0,3,3,2,0,4
0,2,72266,72227,9,6,24,0,0,36,3,0,6,11,0,0,4
0,1,53690,53670,6,1,12,1,0,32,3,0,1,5,1,0,4
0,6,83433,83392,12,5,24,0,0,39,1,2,5,12,0,0,4
0,7,56108,56078,7,2,21,0,0,26,1,0,2,11,0,0,4
0,91,74788,74749,8,3,27,1,0,39,2,1,3,16,1,0,4
0,92,24898,24889,1,0,8,0,0,14,2,0,0,3,0,0,4
0,19,21655,21648,2,1,4,0,0,8,0,0,1,3,0,0,4
0,48,25029,25022,2,0,5,0,0,12,1,0,0,3,0,0,4
0,94,63956,63921,10,1,22,2,0,42,3,1,1,10,2,0,4
0,20,61131,61094,12,2,22,1,0,44,3,3,2,11,1,0,4
0,54,24334,24320,4,1,9,0,0,10,2,0,1,4,0,0,4
0,61,25937,25929,1,0,7,0,0,14,0,0,0,7,0,0,4
0,97,49940,49917,6,3,14,0,0,37,1,0,3,7,0,0,4
0,58,41128,41119,0,0,9,0,0,24,1,0,0,5,0,0,4
0,73,34893,34875,3,1,13,1,0,18,2,0,1,6,1,0,4
0,13,33075,33061,4,0,9,1,0,10,0,0,0,4,1,0,4
1,92,24898,24889,1,0,8,0,0,30,4,0,0,0,0,0,4
1,42,34649,34626,4,0,17,2,0,47,6,0,0,2,1,0,4
1,9,100378,100322,10,3,39,4,0,136,15,1,3,4,2,0,4
1,57,28338,28325,4,2,7,0,0,28,1,0,2,2,0,0,4
1,36,75128,75084,10,3,23,8,0,84,14,1,3,5,7,0,4
1,99,13819,13813,2,0,4,0,0,12,1,0,0,0,0,0,4
1,72,60265,60226,13,3,18,5,0,66,5,3,3,5,2,0,4
1,39,49745,49713,5,0,20,7,0,50,8,1,0,5,7,0,4
1,6,83433,83390,9,5,28,1,0,83,8,2,5,5,1,0,4
1,14,16763,16755,2,1,4,1,0,17,2,0,1,0,0,0,4
1,76,37723,37716,3,1,2,1,0,34,1,0,1,1,1,0,4
1,5,32324,32312,1,1,10,0,0,36,5,0,1,0,0,0,4
1,40,45978,45948,4,6,19,1,0,55,5,0,6,4,0,0,4
1,17,37675,37659,4,0,10,2,0,53,9,0,0,0,2,0,4
1,11,58032,58007,3,5,14,3,0,79,6,2,5,1,2,0,4
1,66,49052,49018,6,5,21,2,0,65,4,1,5,3,1,0,4
1,97,49940,49917,5,1,16,1,0,62,3,0,1,3,1,0,4
1,78,67316,67274,7,3,28,4,0,69,6,1,3,3,2,0,4
1,28,46857,46819,8,3,24,3,0,56,13,3,3,0,2,0,4
1,3,66065,66037,4,0,21,3,0,82,14,2,0,4,2,0,4
1,38,50631,50601,6,0,22,2,0,54,10,0,0,0,0,0,4
1,12,53940,53901,11,4,21,3,0,61,6,2,4,5,3,0,4
1,69,35531,35511,3,3,11,3,0,38,7,0,3,1,3,0,4
1,96,9760,9755,2,0,3,0,0,12,1,0,0,0,0,0,4
1,60,39419,39396,4,3,15,1,0,41,5,0,3,1,1,0,4
1,93,13404,13395,1,1,6,1,0,11,2,0,1,0,1,0,4
1,22,41122,41104,3,0,11,4,0,41,2,0,0,3,2,0,4
1,30,78692,78647,10,1,32,2,0,76,4,3,1,2,1,0,4
1,63,80389,80340,10,0,31,8,0,104,18,1,0,2,6,0,4
1,10,56649,56625,6,1,14,3,0,53,4,1,1,2,2,0,4
1,81,62758,62712,7,2,35,2,0,67,4,1,2,4,1,0,4
1,70,119712,119660,13,3,33,3,0,128,10,2,3,4,1,0,4
1,74,60644,60615,9,1,17,2,0,74,10,3,1,1,0,0,4
1,48,25029,25022,2,0,5,0,0,28,1,0,0,0,0,0,4
1,98,27570,27549,4,1,14,2,0,29,7,0,1,1,1,0,4
1,35,62711,62671,10,3,24,3,0,67,7,3,3,3,2,0,4
