ticks,who,pop-0,susceptible,exposed,presymptomatic,infected,recovered,dead,tests,tests-positive,new-exposed,new-presymptomatic,new-infected,new-recovered,new-dead,alert-level
0,4,303026,302868,44,11,99,4,0,155,10,2,11,48,4,0,4
0,10,313413,313241,54,15,100,3,0,164,13,3,15,55,3,0,4
0,18,227304,227195,32,3,71,3,0,115,10,0,3,42,3,0,4
0,17,157018,156946,21,3,45,3,0,106,4,0,3,27,3,0,4
0,13,208516,208415,24,6,68,3,0,116,12,4,6,35,3,0,4
0,16,316247,316082,43,15,103,4,0,189,13,4,15,54,4,0,4
0,1,208940,208836,31,10,62,1,0,128,10,3,10,25,1,0,4
0,7,305992,305842,39,10,94,7,0,166,14,2,10,48,7,0,4
0,3,280205,280053,45,9,93,5,0,161,10,5,9,52,5,0,4
0,0,234772,234631,42,7,88,4,0,141,10,2,7,50,4,0,4
0,11,531112,530817,70,35,177,13,0,282,13,6,35,101,13,0,4
0,12,308463,308302,43,11,103,4,0,141,14,7,11,54,4,0,4
0,14,159503,159439,15,5,44,0,0,77,2,0,5,23,0,0,4
0,8,35259,35237,8,2,12,0,0,17,0,1,2,7,0,0,4
0,6,162437,162363,12,3,56,3,0,81,9,2,3,28,3,0,4
0,9,287585,287424,40,13,106,2,0,145,16,4,13,52,2,0,4
0,2,331930,331776,39,9,103,3,0,195,19,3,9,50,3,0,4
0,5,242053,241915,29,12,92,5,0,126,14,1,12,48,5,0,4
0,15,196036,195949,26,11,47,3,0,105,7,1,11,22,3,0,4
0,19,190187,190116,22,6,42,1,0,127,7,1,6,27,1,0,4
1,2,331930,331770,35,10,99,16,0,375,47,6,10,9,13,0,4
1,13,208516,208412,18,9,67,10,0,238,25,3,9,6,7,0,4
1,8,35259,35237,5,3,13,1,0,36,0,0,3,2,1,0,4
1,11,531112,530807,62,18,199,26,0,602,65,10,18,35,13,0,4
1,3,280204,280048,41,9,91,15,1,310,30,5,9,9,10,1,4
1,7,305992,305839,32,10,97,14,0,319,38,3,10,10,7,0,4
1,10,313413,313236,43,16,105,13,0,335,37,5,16,15,10,0,4
1,6,162437,162362,10,3,53,9,0,167,24,1,3,3,6,0,4
1,9,287585,287417,36,11,110,11,0,301,40,7,11,13,9,0,4
1,15,196036,195946,20,9,55,6,0,219,17,3,9,11,3,0,4
1,14,159503,159437,13,4,42,7,0,168,14,2,4,5,7,0,4
1,18,227304,227190,29,8,66,11,0,244,26,5,8,3,8,0,4
1,0,234772,234626,41,6,91,8,0,282,32,5,6,7,4,0,4
1,12,308461,308297,37,11,104,12,2,296,40,5,11,11,8,2,4
1,5,242053,241912,25,7,100,9,0,269,29,3,7,12,4,0,4
1,1,208940,208834,27,6,67,6,0,252,24,2,6,10,5,0,4
1,19,190187,190112,23,3,39,10,0,232,24,4,3,6,9,0,4
