ticks,who,pop-0,susceptible,exposed,presymptomatic,infected,recovered,dead,tests,tests-positive,new-exposed,new-presymptomatic,new-infected,new-recovered,new-dead,alert-level
0,46,92361,92323,10,2,25,1,0,51,3,1,2,13,1,0,4
0,9,42099,42083,5,2,9,0,0,27,2,0,2,5,0,0,4
0,12,149441,149360,16,6,58,1,0,80,4,0,6,29,1,0,4
0,42,136226,136161,18,5,40,2,0,71,7,1,5,21,2,0,4
0,48,142088,142016,15,3,52,2,0,86,3,1,3,29,2,0,4
0,34,134363,134300,14,10,38,1,0,77,5,2,10,19,1,0,4
0,10,69479,69442,13,3,21,0,0,34,0,2,3,12,0,0,4
0,13,74087,74048,4,5,27,3,0,41,2,0,5,11,3,0,4
0,27,38976,38951,6,3,15,1,0,27,4,0,3,8,1,0,4
0,45,68997,68962,8,5,20,2,0,45,3,1,5,7,2,0,4
0,32,78881,78847,9,0,24,1,0,28,3,0,0,15,1,0,4
0,4,93126,93080,6,4,35,1,0,53,3,0,4,18,1,0,4
0,49,25588,25580,2,2,4,0,0,13,0,0,2,3,0,0,4
0,1,73901,73870,11,2,17,1,0,37,3,2,2,7,1,0,4
0,26,81977,81943,16,3,14,1,0,47,3,0,3,6,1,0,4
0,44,111832,111778,11,4,38,1,0,57,4,0,4,22,1,0,4
0,21,81455,81416,8,3,27,1,0,43,4,0,3,18,1,0,4
0,29,171992,171888,34,6,60,4,0,88,7,3,6,33,4,0,4
0,24,106205,106156,11,2,32,4,0,69,8,2,2,13,4,0,4
0,15,142005,141936,33,4,30,2,0,69,4,3,4,17,2,0,4
0,11,259594,259454,44,9,81,6,0,150,9,2,9,47,6,0,4
0,17,146667,146581,23,4,57,2,0,73,7,3,4,33,2,0,4
0,20,24105,24098,3,0,3,1,0,12,0,0,0,3,1,0,4
0,18,222346,222242,34,15,52,3,0,142,7,4,15,22,3,0,4
0,7,67598,67573,7,3,14,1,0,26,1,0,3,8,1,0,4
0,28,24679,24661,1,2,13,2,0,11,2,0,2,8,2,0,4
0,37,82358,82302,11,9,33,3,0,51,3,3,9,21,3,0,4
0,0,113932,113864,20,10,36,2,0,65,2,0,10,25,2,0,4
0,38,70570,70540,6,4,19,1,0,40,1,2,4,14,1,0,4
0,6,80324,80288,12,3,20,1,0,37,4,0,3,12,1,0,4
0,31,104926,104868,18,5,35,0,0,54,5,5,5,14,0,0,4
0,14,93047,93007,10,2,28,0,0,47,0,2,2,16,0,0,4
0,23,134963,134899,27,3,33,1,0,66,4,0,3,19,1,0,4
0,30,57176,57143,6,7,18,2,0,30,2,0,7,10,2,0,4
0,16,90370,90321,17,4,28,0,0,41,4,1,4,12,0,0,4
