ticks,who,pop-0,susceptible,exposed,presymptomatic,infected,recovered,dead,tests,tests-positive,new-exposed,new-presymptomatic,new-infected,new-recovered,new-dead,alert-level
0,14,207121,207015,28,6,69,3,0,117,5,4,6,34,3,0,4
0,19,142937,142872,15,6,42,2,0,77,6,2,6,23,2,0,4
0,17,630958,630658,87,19,189,5,0,341,21,10,19,99,5,0,4
0,10,486721,486450,78,27,151,15,0,263,22,6,27,70,15,0,4
0,7,363950,363763,61,18,101,7,0,181,17,4,18,46,7,0,4
0,4,198614,198513,29,7,62,3,0,106,7,3,7,37,3,0,4
0,18,140226,140153,20,8,42,3,0,81,5,1,8,22,3,0,4
0,2,333147,332970,48,9,115,5,0,163,15,5,9,74,5,0,4
0,8,174829,174734,28,5,59,3,0,97,10,1,5,34,3,0,4
0,15,323915,323755,38,9,111,2,0,189,18,4,9,60,2,0,4
0,1,250371,250247,31,7,81,5,0,142,11,2,7,42,5,0,4
0,13,198722,198632,17,4,66,3,0,119,10,0,4,38,3,0,4
0,6,152620,152535,25,5,50,5,1,103,12,5,5,25,5,1,4
0,16,304380,304219,44,19,93,5,0,169,19,3,19,49,5,0,4
0,0,265220,265065,44,14,95,2,0,145,8,2,14,54,2,0,4
0,12,91844,91799,15,5,23,2,0,60,5,2,5,13,2,0,4
0,9,195861,195760,23,9,64,5,0,121,8,3,9,29,5,0,4
0,3,136846,136785,21,3,35,2,0,67,4,2,3,19,2,0,4
0,11,206344,206232,33,9,67,3,0,109,15,0,9,38,3,0,4
0,5,195372,195279,27,6,58,2,0,97,7,4,6,28,2,0,4
1,0,265220,265063,35,11,103,8,0,303,30,2,11,14,6,0,4
1,4,198614,198510,26,6,67,5,0,225,21,3,6,7,2,0,4
1,1,250371,250244,27,7,81,12,0,310,33,3,7,7,7,0,4
1,2,333146,332965,42,11,116,12,1,375,45,5,11,9,7,1,4
1,17,630958,630645,79,21,186,27,0,705,64,13,21,19,22,0,4
1,12,91844,91799,12,3,26,4,0,106,11,0,3,5,2,0,4
1,3,136846,136784,19,3,32,8,0,133,13,1,3,3,6,0,4
1,16,304380,304212,38,13,106,11,0,351,39,7,13,19,6,0,4
1,10,486721,486438,62,28,164,29,0,553,58,12,28,27,14,0,4
1,6,152620,152535,19,6,50,10,1,196,24,0,6,5,5,0,4
1,7,363950,363757,47,20,110,16,0,406,41,6,20,18,9,0,4
1,9,195861,195753,25,5,66,12,0,233,25,7,5,9,7,0,4
1,8,174829,174732,24,6,57,10,0,201,26,2,6,5,7,0,4
