ticks,who,pop-0,susceptible,exposed,presymptomatic,infected,recovered,dead,tests,tests-positive,new-exposed,new-presymptomatic,new-infected,new-recovered,new-dead,alert-level
0,19,397227,397039,62,16,103,7,0,240,17,2,16,50,7,0,4
0,17,207240,207121,35,6,72,6,0,121,8,3,6,34,6,0,4
0,15,139078,139008,12,4,51,3,0,73,4,2,4,29,3,0,4
0,4,237873,237757,27,16,70,3,0,144,7,4,16,39,3,0,4
0,8,407753,407538,59,17,133,6,0,231,17,3,17,66,6,0,4
0,11,196257,196172,21,5,57,2,0,90,8,3,5,27,2,0,4
0,2,410530,410337,59,16,110,8,0,194,13,4,16,56,8,0,4
0,16,304919,304749,41,18,107,4,0,162,9,4,18,62,4,0,4
0,13,191073,190984,27,5,54,3,0,123,9,1,5,26,3,0,4
0,6,160804,160715,27,3,56,3,0,76,8,1,3,30,3,0,4
0,9,428006,427784,60,15,138,9,0,236,21,2,15,70,9,0,4
0,5,239190,239057,38,13,76,6,0,128,10,3,13,41,6,0,4
0,7,213279,213180,24,6,65,4,0,109,3,3,6,37,4,0,4
0,3,288711,288561,38,17,89,6,0,135,7,4,17,47,6,0,4
0,1,303349,303165,58,12,106,8,0,161,19,7,12,61,8,0,4
0,0,222315,222194,32,7,82,0,0,130,9,3,7,40,0,0,4
0,14,183235,183150,22,9,53,1,0,117,8,2,9,14,1,0,4
0,12,147284,147211,22,7,44,0,0,64,8,1,7,23,0,0,4
0,18,113164,113103,16,4,38,3,0,64,7,1,4,25,3,0,4
0,10,208711,208619,24,8,59,1,0,97,8,1,8,29,1,0,4
1,19,397227,397033,51,17,106,20,0,472,47,6,17,16,13,0,4
1,8,407753,407531,54,12,136,20,0,466,47,7,12,17,14,0,4
1,13,191073,190984,22,5,54,8,0,227,20,0,5,5,5,0,4
1,14,183235,183143,26,3,58,5,0,212,23,7,3,9,4,0,4
1,1,303348,303163,43,17,107,18,1,329,50,2,17,12,10,1,4
1,11,196257,196170,16,7,60,4,0,187,21,2,7,5,2,0,4
1,0,222315,222188,32,6,83,6,0,254,34,6,6,7,6,0,4
1,17,207240,207118,30,8,73,11,0,253,29,3,8,6,5,0,4
1,9,428006,427778,51,15,137,25,0,498,61,6,15,15,16,0,4
1,10,208711,208615,24,4,60,8,0,216,20,4,4,8,7,0,4
1,4,237873,237753,27,4,81,8,0,285,20,4,4,16,5,0,4
1,6,160804,160712,23,7,53,9,0,166,28,3,7,3,6,0,4
1,16,304918,304743,34,13,107,21,1,340,36,6,13,18,17,1,4
1,15,139078,139004,14,2,51,7,0,154,13,4,2,4,4,0,4
1,18,113164,113100,14,5,37,8,0,127,15,3,5,4,5,0,4
1,3,288711,288556,29,14,99,13,0,297,37,5,14,17,7,0,4
1,5,239190,239052,34,9,77,18,0,290,30,5,9,13,12,0,4
1,7,213279,213176,23,5,69,6,0,236,14,4,5,6,2,0,4
1,12,147284,147207,19,7,42,9,0,145,18,4,7,7,9,0,4
1,2,410528,410335,48,13,110,22,2,430,43,2,13,16,14,2,4
2,18,113164,113098,13,3,39,11,0,195,23,2,3,5,3,0,4
2,7,213279,213174,22,3,68,12,0,349,29,2,3,5,6,0,4
2,13,191073,190981,16,9,54,13,0,329,34,3,9,5,5,0,4
2,10,208711,208612,22,5,63,9,0,335,35,3,5,4,1,0,4
2,16,304918,304734,32,11,105,36,1,533,65,9,11,13,15,0,4
2,6,160804,160707,25,3,53,16,0,249,39,5,3,7,7,0,4
2,12,147284,147202,21,3,47,11,0,238,28,5,3,7,2,0,4
2,2,410527,410325,43,15,112,32,3,650,68,10,15,13,10,1,4
2,15,139078,138999,13,6,46,14,0,214,21,5,6,2,7,0,4
2,9,428005,427773,37,19,138,38,1,750,95,5,19,15,13,1,4
2,8,407752,407522,46,17,135,32,1,732,87,9,17,12,12,1,4
2,5,239190,239048,31,7,84,20,0,415,43,4,7,9,2,0,4
2,11,196257,196167,16,3,64,7,0,306,39,3,3,7,3,0,4
2,19,397226,397028,48,8,117,25,1,688,71,5,8,17,5,1,4
2,0,222315,222185,25,10,87,8,0,388,47,3,10,6,2,0,4
2,1,303348,303155,36,15,112,30,1,513,72,8,15,17,12,0,4
2,17,207239,207112,27,9,78,13,1,389,49,6,9,8,2,1,4
2,3,288711,288550,26,9,105,21,0,465,54,6,9,14,8,0,4
2,14,183235,183142,24,3,56,10,0,311,37,1,3,3,5,0,4
2,4,237873,237747,26,7,80,13,0,409,33,6,7,4,5,0,4
3,0,222315,222178,25,7,91,14,0,521,67,7,7,10,6,0,4
3,19,397226,397023,43,10,112,38,1,935,98,5,10,8,13,0,4
3,3,288711,288538,31,7,102,33,0,619,75,12,7,9,12,0,4
3,6,160804,160704,20,8,50,22,0,332,53,3,8,3,6,0,4
3,18,113164,113094,12,5,36,17,0,270,37,4,5,3,6,0,4
3,12,147284,147200,18,5,47,14,0,320,35,2,5,3,3,0,4
3,4,237873,237740,28,5,82,18,0,566,53,7,5,7,5,0,4
3,16,304918,304725,31,10,102,50,1,721,92,9,10,11,14,0,4
3,9,428005,427765,33,12,146,49,1,1033,133,8,12,19,11,0,4
3,7,213279,213169,18,9,65,18,0,464,43,5,9,3,6,0,4
3,17,207239,207109,23,7,82,18,1,520,70,3,7,9,5,0,4
3,2,410527,410321,32,15,111,48,3,851,96,4,15,15,16,0,4
3,1,303348,303146,35,10,114,43,1,712,108,9,10,15,13,0,4
3,14,183235,183140,21,5,55,14,0,419,46,2,5,3,4,0,4
3,5,239189,239047,24,8,77,33,1,544,67,1,8,7,13,1,4
3,11,196257,196166,13,4,61,13,0,413,50,1,4,3,6,0,4
3,8,407752,407516,40,12,136,48,1,989,126,6,12,17,16,0,4
3,15,139078,138997,10,5,48,18,0,294,31,2,5,6,4,0,4
3,10,208711,208605,25,4,61,16,0,461,53,7,4,5,7,0,4
3,13,191073,190979,14,4,60,16,0,433,48,2,4,9,3,0,4
4,7,213279,213168,14,5,70,22,0,575,63,1,5,9,4,0,4
4,17,207239,207104,19,9,86,21,1,645,88,5,9,7,3,0,4
4,11,196256,196159,17,3,55,22,1,523,62,7,3,4,9,1,4
4,12,147284,147194,19,5,48,18,0,409,48,6,5,5,4,0,4
4,16,304918,304719,25,12,106,56,1,894,128,6,12,10,6,0,4
4,15,139078,138992,15,0,47,24,0,389,47,5,0,5,6,0,4
4,9,428004,427760,31,7,145,61,2,1286,179,5,7,12,12,1,4
4,18,113164,113091,13,2,40,18,0,335,47,3,2,5,1,0,4
4,3,288711,288533,33,3,100,42,0,778,94,5,3,7,9,0,4
4,1,303348,303137,37,7,112,55,1,883,132,9,7,10,12,0,4
4,2,410527,410310,37,6,113,61,3,1076,127,11,6,15,13,0,4
4,14,183235,183135,19,7,58,16,0,525,52,5,7,5,2,0,4
4,6,160804,160698,20,6,55,25,0,429,66,6,6,8,3,0,4
4,13,191073,190977,12,4,61,19,0,564,62,2,4,4,3,0,4
4,8,407752,407511,38,7,139,57,1,1195,157,5,7,12,9,0,4
4,19,397226,397020,38,8,116,44,1,1175,128,3,8,10,6,0,4
4,10,208711,208599,25,6,62,19,0,570,68,6,6,4,3,0,4
4,5,239189,239039,25,7,80,38,1,688,89,8,7,8,5,0,4
4,4,237873,237737,25,6,74,31,0,704,75,3,6,5,13,0,4
4,0,222315,222174,23,6,87,25,0,676,96,4,6,7,11,0,4
5,19,397225,397008,41,9,113,54,2,1400,154,12,9,8,10,1,4
5,8,407752,407503,31,15,133,70,1,1434,196,8,15,7,13,0,4
5,4,237872,237729,24,9,69,41,1,836,88,8,9,6,10,1,4
5,17,207239,207100,19,4,85,31,1,771,109,4,4,9,10,0,4
5,16,304918,304714,23,7,111,63,1,1057,155,5,7,12,7,0,4
5,0,222315,222168,22,7,85,33,0,801,112,6,7,6,8,0,4
5,14,183235,183133,15,6,58,23,0,622,70,2,6,7,7,0,4
5,5,239189,239032,25,7,78,47,1,839,113,7,7,7,9,0,4
5,10,208711,208598,24,2,64,23,0,694,87,1,2,6,4,0,4
5,15,139078,138990,13,4,43,28,0,465,60,2,4,0,4,0,4
5,1,303348,303131,40,3,108,66,1,1057,162,6,3,7,11,0,4
5,11,196256,196155,15,6,54,26,1,646,76,4,6,3,4,0,4
5,13,191073,190973,15,1,57,27,0,682,78,4,1,4,8,0,4
5,18,113164,113086,12,6,40,20,0,389,58,5,6,2,2,0,4
5,9,428003,427755,27,9,134,78,3,1548,223,5,9,7,17,1,4
5,2,410526,410304,39,4,105,74,4,1312,151,6,4,6,13,1,4
5,6,160804,160695,17,6,55,31,0,538,80,3,6,6,6,0,4
5,3,288711,288529,29,8,90,55,0,945,122,4,8,3,13,0,4
5,7,213279,213165,12,5,67,30,0,691,77,3,5,5,8,0,4
5,12,147284,147193,14,6,48,23,0,485,59,1,6,5,5,0,4
6,8,407752,407495,32,7,143,75,1,1674,228,8,7,15,5,0,4
6,13,191073,190964,19,5,53,32,0,777,88,9,5,1,5,0,4
6,17,207239,207096,19,4,83,37,1,901,125,4,4,4,6,0,4
6,9,428003,427750,21,11,129,92,3,1776,248,5,11,9,14,0,4
6,2,410526,410293,42,8,95,88,4,1559,179,11,8,4,14,0,4
6,1,303348,303122,38,11,105,72,1,1256,201,9,11,3,6,0,4
6,11,196256,196149,17,4,53,33,1,756,91,6,4,6,7,0,4
6,18,113164,113081,12,5,39,27,0,458,68,5,5,6,7,0,4
