ticks,who,pop-0,susceptible,exposed,presymptomatic,infected,recovered,dead,tests,tests-positive,new-exposed,new-presymptomatic,new-infected,new-recovered,new-dead,alert-level
0,82,17112,17101,5,0,5,1,0,12,2,0,0,2,1,0,4
0,41,23944,23934,4,2,4,0,0,8,1,0,2,2,0,0,4
0,74,64070,64037,9,5,19,0,0,40,1,0,5,10,0,0,4
0,61,95388,95345,14,3,25,1,0,49,3,0,3,12,1,0,4
0,7,36708,36681,10,1,15,1,0,18,4,0,1,6,1,0,4
0,70,123319,123252,22,4,40,1,0,69,1,2,4,26,1,0,4
0,97,69690,69657,7,2,23,1,0,41,4,1,2,12,1,0,4
0,27,30772,30761,4,0,7,0,0,16,1,0,0,4,0,0,4
0,8,26686,26673,0,2,11,0,0,16,0,0,2,6,0,0,4
0,36,85037,85004,13,3,16,1,0,57,0,2,3,6,1,0,4
0,76,29208,29195,1,0,11,1,0,8,1,0,0,6,1,0,4
0,83,39918,39892,11,4,10,1,0,17,0,0,4,4,1,0,4
0,33,28956,28940,5,1,10,0,0,15,1,2,1,5,0,0,4
0,38,36740,36725,8,1,6,0,0,20,2,0,1,2,0,0,4
0,78,98407,98361,10,6,28,2,0,52,4,1,6,12,2,0,4
0,19,34080,34068,2,1,9,0,0,21,0,0,1,4,0,0,4
0,87,32226,32206,4,3,13,0,0,16,2,0,3,9,0,0,4
0,98,48502,48462,16,3,21,0,0,27,0,1,3,14,0,0,4
0,64,12881,12876,1,2,2,0,0,8,0,0,2,2,0,0,4
0,4,90747,90709,12,3,22,1,0,52,3,0,3,13,1,0,4
0,6,40023,40007,4,3,7,2,0,27,2,0,3,4,2,0,4
0,90,102802,102754,8,0,37,3,0,55,5,0,0,21,3,0,4
0,77,25629,25616,1,3,8,1,0,12,3,0,3,5,1,0,4
0,32,46621,46601,5,3,12,0,0,24,2,1,3,4,0,0,4
0,49,17069,17062,5,0,2,0,0,3,0,0,0,2,0,0,4
0,65,27805,27788,6,4,7,0,0,16,1,1,4,4,0,0,4
0,12,52078,52057,7,1,11,2,0,30,1,0,1,7,2,0,4
0,54,58686,58656,7,0,22,1,0,31,5,0,0,12,1,0,4
0,59,16233,16229,1,1,2,0,0,12,0,0,1,0,0,0,4
0,15,38330,38304,9,2,14,1,0,18,1,0,2,11,1,0,4
0,80,68260,68232,8,3,16,1,0,51,3,1,3,9,1,0,4
0,13,21104,21097,3,0,3,1,0,15,2,0,0,1,1,0,4
0,67,31596,31583,3,1,9,0,0,21,0,0,1,4,0,0,4
0,81,64845,64812,7,3,23,0,0,33,3,1,3,11,0,0,4
0,60,61268,61234,8,2,23,1,0,33,4,0,2,9,1,0,4
0,92,55141,55112,10,2,15,2,0,25,3,0,2,5,2,0,4
0,35,47040,47020,6,1,11,2,0,28,0,0,1,6,2,0,4
0,85,100998,100944,17,5,31,1,0,48,1,2,5,21,1,0,4
0,86,44637,44614,3,3,16,1,0,20,2,1,3,11,1,0,4
0,24,60421,60394,7,2,18,0,0,28,2,0,2,7,0,0,4
0,69,75273,75237,10,2,23,1,0,42,3,1,2,14,1,0,4
0,26,16045,16033,3,1,8,0,0,10,2,0,1,4,0,0,4
0,56,35660,35642,4,2,11,1,0,14,0,1,2,6,1,0,4
0,72,64059,64025,10,2,20,2,0,28,5,1,2,8,2,0,4
0,9,55377,55354,8,3,12,0,0,26,1,1,3,7,0,0,4
0,42,33554,33542,3,0,9,0,0,22,2,0,0,3,0,0,4
0,62,41906,41879,8,2,16,1,0,30,2,0,2,9,1,0,4
0,47,60914,60885,9,2,18,0,0,29,2,0,2,7,0,0,4
0,99,107388,107335,10,4,38,1,0,52,4,3,4,20,1,0,4
0,23,28868,28857,5,0,6,0,0,11,0,0,0,3,0,0,4
0,1,59079,59047,9,2,19,2,0,46,5,1,2,11,2,0,4
0,44,55757,55732,8,1,15,1,0,30,2,0,1,7,1,0,4
0,0,40341,40323,5,2,10,1,0,31,4,1,2,5,1,0,4
0,73,80389,80344,10,5,28,2,0,46,3,2,5,18,2,0,4
0,75,51504,51484,7,2,11,0,0,35,1,0,2,7,0,0,4
0,50,50044,50022,4,1,17,0,0,24,0,1,1,11,0,0,4
0,79,62811,62781,9,2,19,0,0,40,3,2,2,8,0,0,4
