ticks,who,pop-0,susceptible,exposed,presymptomatic,infected,recovered,dead,tests,tests-positive,new-exposed,new-presymptomatic,new-infected,new-recovered,new-dead,alert-level
0,16,156538,156459,24,7,44,4,0,71,5,3,7,22,4,0,4
0,47,168815,168719,25,5,65,1,0,95,9,2,5,39,1,0,4
0,20,59212,59182,10,4,16,0,0,30,1,2,4,10,0,0,4
0,22,155018,154924,27,9,55,3,0,94,9,3,9,27,3,0,4
0,23,56718,56692,6,1,19,0,0,31,2,0,1,11,0,0,4
0,6,119979,119900,20,6,48,5,0,65,4,1,6,32,5,0,4
0,35,125143,125082,20,5,34,2,0,66,4,1,5,18,2,0,4
0,4,116715,116655,13,7,38,2,0,73,5,1,7,21,2,0,4
0,33,100461,100406,18,6,29,2,0,57,3,1,6,17,2,0,4
0,45,54861,54837,8,1,14,1,0,29,3,0,1,7,1,0,4
0,32,63530,63499,7,2,22,0,0,29,4,1,2,9,0,0,4
0,19,37736,37727,2,1,6,0,0,27,2,0,1,3,0,0,4
0,40,42317,42303,4,0,9,1,0,22,1,0,0,2,1,0,4
0,39,101414,101364,16,4,29,1,0,46,3,0,4,14,1,0,4
0,5,169939,169854,21,12,48,4,0,88,7,1,12,21,4,0,4
0,12,113940,113885,16,2,33,4,0,60,5,3,2,15,4,0,4
0,9,65508,65484,7,0,14,3,0,23,3,1,0,8,3,0,4
0,1,63509,63476,9,1,22,1,0,42,2,3,1,8,1,0,4
0,42,61623,61592,7,5,18,1,0,32,3,1,5,8,1,0,4
0,21,43085,43067,5,2,11,0,0,30,1,1,2,6,0,0,4
0,36,89513,89477,9,3,24,0,0,40,2,0,3,13,0,0,4
0,8,45991,45961,9,4,15,2,0,20,1,1,4,7,2,0,4
0,10,93307,93257,10,4,35,1,0,47,5,2,4,19,1,0,4
0,3,57357,57324,6,3,21,3,0,35,6,1,3,10,3,0,4
0,46,74505,74459,13,2,30,1,0,35,6,1,2,18,1,0,4
0,13,110323,110254,19,7,39,4,0,78,11,0,7,19,4,0,4
0,14,173089,172997,27,4,59,2,0,98,12,3,4,31,2,0,4
0,41,72108,72076,8,3,20,1,0,30,0,0,3,13,1,0,4
0,15,66791,66753,11,4,21,2,0,37,2,0,4,14,2,0,4
0,43,39116,39095,7,2,12,0,0,19,1,2,2,6,0,0,4
0,30,119344,119286,22,1,32,3,0,76,6,0,1,14,3,0,4
