ticks,who,pop-0,susceptible,exposed,presymptomatic,infected,recovered,dead,tests,tests-positive,new-exposed,new-presymptomatic,new-infected,new-recovered,new-dead,alert-level
0,13,295603,295445,45,14,96,3,0,189,12,5,14,59,3,0,4
0,16,111505,111448,12,9,34,2,0,66,4,1,9,19,2,0,4
0,5,363237,363061,52,16,103,5,0,182,10,2,16,58,5,0,4
0,0,499093,498820,79,19,167,8,0,258,23,6,19,90,8,0,4
0,8,143971,143897,19,6,48,1,0,75,8,2,6,25,1,0,4
0,2,400446,400245,58,10,128,5,0,228,21,5,10,69,5,0,4
0,19,107424,107374,13,3,34,0,0,51,7,1,3,16,0,0,4
0,1,302384,302234,29,14,102,5,0,162,14,1,14,58,5,0,4
0,10,437757,437545,62,16,120,14,0,240,12,3,16,68,14,0,4
0,15,198886,198783,25,12,63,3,1,112,7,5,12,36,3,1,4
0,14,144841,144768,20,5,46,2,0,88,5,2,5,29,2,0,4
0,17,184367,184288,17,2,56,4,0,74,5,1,2,34,4,0,4
0,18,264487,264357,39,13,77,1,0,137,7,3,13,39,1,0,4
0,12,107400,107337,19,5,36,3,0,68,10,3,5,11,3,0,4
0,4,379124,378918,55,13,131,7,0,197,15,1,13,68,7,0,4
0,3,192576,192477,30,9,58,2,0,118,9,4,9,30,2,0,4
0,6,311951,311781,53,11,101,5,0,170,17,6,11,53,5,0,4
0,7,275407,275256,37,16,93,5,0,161,13,1,16,47,5,0,4
0,9,87783,87739,10,5,27,2,0,36,4,0,5,11,2,0,4
0,11,191756,191672,15,5,61,3,0,101,10,2,5,33,3,0,4
1,2,400446,400242,43,18,125,18,0,441,49,3,18,10,13,0,4
1,14,144841,144765,19,4,47,6,0,160,17,3,4,5,4,0,4
1,13,295603,295442,28,20,100,13,0,342,40,3,20,14,10,0,4
1,7,275407,275247,39,7,93,21,0,301,39,9,7,16,16,0,4
1,4,379124,378911,53,9,131,20,0,436,53,7,9,13,13,0,4
1,15,198886,198782,19,7,68,10,1,214,19,1,7,12,7,0,4
1,16,111504,111445,10,5,39,5,1,120,10,3,5,9,3,1,4
1,8,143971,143893,17,6,53,2,0,162,19,4,6,6,1,0,4
1,12,107400,107335,18,3,36,8,0,128,17,2,3,5,5,0,4
1,9,87783,87737,11,1,27,7,0,79,12,2,1,5,5,0,4
1,19,107424,107372,9,6,37,0,0,121,16,2,6,3,0,0,4
1,17,184367,184286,14,5,56,6,0,193,20,2,5,2,2,0,4
1,10,437757,437538,53,16,121,29,0,497,42,7,16,16,15,0,4
1,6,311951,311777,47,10,104,13,0,354,39,4,10,11,8,0,4
1,3,192576,192472,30,5,63,6,0,224,27,5,5,9,4,0,4
1,1,302383,302230,25,8,104,16,1,376,41,4,8,14,11,1,4
1,11,191756,191669,15,3,61,8,0,221,31,3,3,5,5,0,4
1,18,264487,264352,39,5,83,8,0,268,20,5,5,13,7,0,4
1,5,363237,363053,47,13,111,13,0,396,36,8,13,16,8,0,4
1,0,499092,498810,67,22,164,29,1,564,69,10,22,19,21,1,4
2,18,264487,264349,33,9,82,14,0,406,43,3,9,5,6,0,4
2,6,311951,311772,40,12,98,29,0,549,60,5,12,10,16,0,4
2,14,144841,144760,17,7,47,10,0,244,34,5,7,4,4,0,4
2,16,111504,111443,11,1,43,6,1,191,20,2,1,5,1,0,4
2,5,363237,363050,41,9,110,27,0,593,55,3,9,13,14,0,4
2,11,191756,191662,20,2,57,15,0,347,49,7,2,3,7,0,4
2,0,499092,498802,56,19,171,44,1,854,112,8,19,22,15,0,4
2,4,379124,378902,46,16,130,30,0,643,88,9,16,9,10,0,4
2,17,184367,184281,16,3,57,10,0,295,34,5,3,5,4,0,4
2,1,302383,302225,26,4,104,24,1,555,62,5,4,8,8,0,4
