ticks,who,pop-0,susceptible,exposed,presymptomatic,infected,recovered,dead,tests,tests-positive,new-exposed,new-presymptomatic,new-infected,new-recovered,new-dead,alert-level
0,13,486448,486158,86,24,170,10,0,265,20,8,24,96,10,0,4
0,11,231478,231361,23,10,81,3,0,133,11,1,10,43,3,0,4
0,2,171342,171263,25,4,47,3,1,86,4,0,4,24,3,1,4
0,17,320454,320278,45,20,103,8,0,154,10,3,20,55,8,0,4
0,10,259903,259773,37,8,79,6,0,134,11,5,8,39,6,0,4
0,4,91968,91924,4,6,33,1,0,43,3,1,6,17,1,0,4
0,8,384246,384029,64,21,126,6,0,198,12,9,21,67,6,0,4
0,18,86148,86108,12,3,24,1,0,42,3,1,3,11,1,0,4
0,1,162095,162011,15,10,55,4,0,88,6,2,10,30,4,0,4
0,15,355103,354919,48,10,121,5,0,204,19,10,10,61,5,0,4
0,7,287614,287474,31,10,95,4,0,141,7,2,10,53,4,0,4
0,0,145272,145201,19,4,41,7,0,76,5,1,4,27,7,0,4
0,3,171713,171632,19,9,50,3,0,93,6,0,9,23,3,0,4
0,6,117240,117182,15,4,39,0,0,48,5,1,4,23,0,0,4
0,14,407759,407564,57,13,118,7,0,222,12,4,13,66,7,0,4
0,9,626067,625771,83,19,186,8,0,352,21,11,19,91,8,0,4
0,5,144145,144072,15,5,47,6,0,85,9,1,5,21,6,0,4
0,16,124039,123990,9,7,33,0,0,74,4,1,7,16,0,0,4
0,19,249799,249658,42,16,77,6,0,149,9,3,16,49,6,0,4
0,12,177165,177065,22,6,68,4,0,116,9,2,6,41,4,0,4
1,4,91968,91923,3,2,35,5,0,100,7,1,2,6,4,0,4
1,10,259903,259770,34,6,77,16,0,292,35,3,6,8,10,0,4
1,0,145272,145199,15,6,41,11,0,165,17,2,6,4,4,0,4
1,19,249798,249652,37,11,81,17,1,292,35,6,11,16,11,1,4
1,16,124039,123986,10,3,38,2,0,146,15,4,3,7,2,0,4
1,12,177165,177064,18,5,66,12,0,240,23,1,5,6,8,0,4
1,8,384246,384020,53,20,134,19,0,461,46,9,20,21,13,0,4
1,6,117240,117178,15,4,39,4,0,106,12,4,4,4,4,0,4
1,13,486448,486147,81,16,181,23,0,527,52,11,16,24,13,0,4
1,7,287613,287471,27,7,90,18,1,293,33,3,7,10,14,1,4
1,5,144145,144067,17,3,49,9,0,158,22,5,3,5,3,0,4
1,14,407759,407555,53,13,116,22,0,484,41,9,13,13,15,0,4
1,2,171342,171262,21,5,50,4,1,171,11,1,5,4,1,0,4
1,3,171713,171629,20,2,57,5,0,201,14,3,2,9,2,0,4
1,9,626067,625762,68,24,184,29,0,696,63,9,24,19,21,0,4
1,15,355103,354911,45,11,117,19,0,397,45,8,11,10,14,0,4
1,1,162095,162010,14,2,58,11,0,200,29,1,2,10,7,0,4
1,11,231478,231358,18,8,85,9,0,264,26,3,8,10,6,0,4
1,17,320454,320272,42,9,117,14,0,343,45,6,9,20,6,0,4
1,18,86148,86105,14,1,25,3,0,85,10,3,1,3,2,0,4
2,3,171713,171627,16,6,49,15,0,302,22,2,6,2,10,0,4
2,11,231478,231352,18,6,81,21,0,411,48,6,6,8,12,0,4
2,8,384246,384015,44,14,139,34,0,689,82,5,14,20,15,0,4
2,0,145272,145196,12,6,46,12,0,257,31,3,6,6,1,0,4
2,12,177165,177061,17,4,67,16,0,338,42,3,4,5,4,0,4
2,14,407759,407545,51,12,124,27,0,688,63,10,12,13,5,0,4
2,19,249798,249646,37,6,81,28,1,441,51,6,6,11,11,0,4
2,17,320454,320267,36,11,113,27,0,536,70,5,11,9,13,0,4
2,18,86148,86104,9,6,23,6,0,143,17,1,6,1,3,0,4
2,15,355103,354906,34,16,118,29,0,623,74,5,16,11,10,0,4
2,6,117240,117174,15,4,39,8,0,185,23,4,4,4,4,0,4
2,4,91968,91921,4,1,36,6,0,150,12,2,1,2,1,0,4
2,16,124039,123981,14,1,33,10,0,225,23,5,1,3,8,0,4
2,13,486448,486135,65,28,186,34,0,823,92,12,28,16,11,0,4
2,9,626067,625750,70,10,191,46,0,1043,111,12,10,24,17,0,4
2,5,144145,144063,17,4,47,14,0,259,35,4,4,3,5,0,4
2,1,162095,162007,13,4,54,17,0,296,48,3,4,2,6,0,4
2,10,259903,259764,32,8,70,29,0,440,51,6,8,6,13,0,4
2,7,287613,287468,25,5,82,33,1,454,58,3,5,7,15,0,4
2,2,171342,171259,23,1,48,11,1,266,30,3,1,5,7,0,4
3,15,355103,354896,38,6,121,42,0,829,111,10,6,16,13,0,4
3,19,249798,249644,32,7,77,38,1,587,72,2,7,6,10,0,4
3,1,162095,162002,18,0,50,25,0,407,62,5,0,4,8,0,4
3,8,384246,384008,39,12,141,46,0,935,114,7,12,14,12,0,4
3,16,124039,123980,8,7,26,18,0,295,28,1,7,1,8,0,4
3,7,287613,287463,18,12,80,40,1,614,76,5,12,5,7,0,4
3,5,144145,144059,16,5,42,23,0,356,49,4,5,4,9,0,4
3,9,626067,625743,60,17,181,66,0,1411,154,7,17,10,20,0,4
3,17,320453,320259,33,11,110,40,1,719,98,8,11,11,13,1,4
3,18,86148,86101,10,2,24,11,0,179,19,3,2,6,5,0,4
3,12,177165,177056,17,5,65,22,0,450,60,5,5,4,6,0,4
3,0,145272,145193,11,4,46,18,0,339,44,3,4,6,6,0,4
3,2,171342,171256,20,6,47,13,1,359,40,3,6,1,2,0,4
3,6,117240,117171,16,2,41,10,0,243,27,3,2,4,2,0,4
3,14,407759,407532,50,14,123,40,0,916,90,13,14,12,13,0,4
3,3,171713,171624,14,5,50,20,0,417,34,3,5,6,5,0,4
3,11,231478,231349,18,3,80,28,0,525,67,3,3,6,7,0,4
3,13,486445,486124,57,19,192,53,3,1104,129,11,19,28,19,3,4
3,4,91967,91919,5,1,34,8,1,209,19,2,1,1,2,1,4
3,10,259903,259756,32,8,68,39,0,586,66,8,8,8,10,0,4
4,19,249798,249638,32,6,76,46,1,759,92,6,6,7,8,0,4
4,3,171713,171623,12,3,52,23,0,511,47,1,3,5,3,0,4
4,11,231478,231343,20,4,77,34,0,681,90,6,4,3,6,0,4
4,10,259903,259753,26,9,71,44,0,747,82,3,9,8,5,0,4
4,14,407758,407524,46,12,120,56,1,1143,122,8,12,14,16,1,4
4,16,124039,123980,7,1,27,24,0,366,33,0,1,7,6,0,4
