ticks,who,pop-0,susceptible,exposed,presymptomatic,infected,recovered,dead,tests,tests-positive,new-exposed,new-presymptomatic,new-infected,new-recovered,new-dead,alert-level
0,1,195576,195453,35,11,71,6,0,91,6,4,11,40,6,0,4
0,8,349679,349498,49,22,104,6,0,184,12,5,22,59,6,0,4
0,4,99839,99796,8,0,33,2,0,42,3,0,0,19,2,0,4
0,19,314804,314653,40,13,92,6,0,166,11,0,13,50,6,0,4
0,13,214463,214352,35,9,65,2,0,107,9,2,9,35,2,0,4
0,6,121880,121799,23,6,49,3,0,60,8,2,6,22,3,0,4
0,16,404038,403834,54,13,132,5,0,235,18,8,13,68,5,0,4
0,5,202284,202179,37,5,55,8,0,100,9,4,5,26,8,0,4
0,18,180207,180112,25,7,60,3,0,93,7,2,7,30,3,0,4
0,7,235013,234875,33,17,84,4,0,130,3,4,17,51,4,0,4
0,12,164212,164135,26,4,44,3,0,84,4,3,4,23,3,0,4
0,0,328301,328130,41,15,110,5,0,204,18,6,15,56,5,0,4
0,2,553069,552800,62,21,179,7,0,301,21,10,21,93,7,0,4
0,9,409024,408821,48,15,138,2,0,244,19,7,15,74,2,0,4
0,15,181436,181327,30,8,67,4,0,104,9,6,8,35,4,0,4
0,11,201685,201585,29,8,59,4,0,107,8,2,8,27,4,0,4
0,3,178685,178603,20,8,51,3,0,98,8,2,8,24,3,0,4
0,17,231988,231866,33,9,76,4,0,112,5,4,9,48,4,0,4
0,10,185977,185895,16,5,59,2,0,100,2,2,5,34,2,0,4
0,14,247839,247709,32,14,82,2,0,138,6,4,14,47,2,0,4
1,15,181436,181324,26,7,69,10,0,207,28,3,7,8,6,0,4
1,5,202284,202178,27,11,51,17,0,229,17,1,11,5,9,0,4
1,6,121880,121793,22,7,52,6,0,136,22,6,7,6,3,0,4
1,3,178685,178600,18,5,55,7,0,204,21,3,5,8,4,0,4
1,14,247839,247706,24,11,84,14,0,286,27,3,11,14,12,0,4
1,19,314803,314648,37,8,88,22,1,336,34,5,8,13,16,1,4
1,1,195576,195448,33,7,77,11,0,211,21,5,7,11,5,0,4
1,0,328301,328127,32,12,116,14,0,389,46,3,12,15,9,0,4
1,11,201684,201581,24,9,61,9,1,218,22,4,9,8,5,1,4
1,8,349679,349489,45,13,117,15,0,377,37,9,13,22,9,0,4
1,13,214463,214345,35,7,66,10,0,243,36,7,7,9,8,0,4
1,10,185977,185889,18,4,61,5,0,202,11,6,4,5,3,0,4
1,7,235013,234870,32,6,97,8,0,268,24,5,6,17,4,0,4
1,18,180207,180103,30,4,63,7,0,198,26,9,4,7,4,0,4
1,2,553069,552789,60,13,186,21,0,623,70,11,13,21,14,0,4
1,9,409024,408805,48,16,143,12,0,451,61,16,16,15,10,0,4
1,17,231988,231863,27,9,76,13,0,256,25,3,9,9,9,0,4
1,16,404038,403824,47,17,136,14,0,463,52,10,17,13,9,0,4
1,4,99839,99792,12,0,27,8,0,108,12,4,0,0,6,0,4
1,12,164212,164130,21,10,44,7,0,166,9,5,10,4,4,0,4
2,6,121880,121790,22,3,55,10,0,217,37,3,3,7,4,0,4
2,2,553069,552778,57,14,182,38,0,940,112,11,14,13,17,0,4
2,3,178685,178597,13,8,55,12,0,310,34,3,8,5,5,0,4
2,9,409024,408788,56,9,146,25,0,693,96,17,9,16,13,0,4
2,15,181436,181322,24,4,70,16,0,309,45,2,4,7,6,0,4
2,8,349679,349484,37,13,116,29,0,582,59,5,13,13,14,0,4
2,13,214463,214343,32,5,65,18,0,363,51,2,5,7,8,0,4
2,17,231988,231859,25,6,77,21,0,391,53,4,6,9,8,0,4
2,11,201684,201580,19,6,65,14,1,319,41,1,6,9,5,0,4
2,1,195576,195442,29,10,75,20,0,341,35,6,10,7,9,0,4
2,10,185977,185886,20,1,62,8,0,318,34,3,1,4,3,0,4
2,0,328301,328118,33,8,118,24,0,586,75,9,8,12,10,0,4
2,16,404038,403815,49,7,142,25,0,709,82,9,7,17,11,0,4
2,18,180207,180103,22,8,58,16,0,292,34,0,8,4,9,0,4
2,4,99839,99791,11,2,24,11,0,157,18,1,2,0,3,0,4
2,19,314802,314646,29,10,87,30,2,501,58,2,10,8,8,1,4
2,7,235013,234861,33,8,94,17,0,398,48,9,8,6,9,0,4
2,5,202284,202171,26,8,56,23,0,347,31,7,8,11,6,0,4
2,14,247839,247703,26,1,87,22,0,432,48,3,1,11,8,0,4
2,12,164212,164127,21,3,48,13,0,260,20,3,3,10,6,0,4
3,12,164212,164125,20,3,40,24,0,365,36,2,3,3,11,0,4
3,17,231988,231851,23,10,77,27,0,531,74,8,10,6,6,0,4
3,16,404038,403807,44,13,134,40,0,935,113,8,13,7,15,0,4
3,3,178685,178594,14,2,54,21,0,417,46,3,2,8,9,0,4
3,5,202284,202166,22,9,60,27,0,482,46,5,9,8,4,0,4
3,1,195576,195435,29,7,76,29,0,449,45,7,7,10,9,0,4
3,10,185977,185885,13,8,59,12,0,422,49,1,8,1,4,0,4
3,8,349679,349472,39,10,116,42,0,801,97,12,10,13,13,0,4
3,14,247838,247694,31,4,75,34,1,579,69,9,4,1,12,1,4
