ticks,who,pop-0,susceptible,exposed,presymptomatic,infected,recovered,dead,tests,tests-positive,new-exposed,new-presymptomatic,new-infected,new-recovered,new-dead,alert-level
0,84,37926,37899,8,3,16,0,0,15,1,1,3,11,0,0,4
0,3,20686,20669,8,2,7,0,0,10,0,0,2,3,0,0,4
0,96,26309,26296,6,1,6,0,0,16,3,2,1,2,0,0,4
0,76,132141,132071,21,8,40,1,0,89,9,2,8,21,1,0,4
0,9,35984,35973,1,1,9,0,0,18,0,0,1,3,0,0,4
0,17,53372,53351,5,1,15,0,0,20,1,0,1,10,0,0,4
0,29,49890,49858,11,0,18,3,0,22,2,0,0,5,3,0,4
0,51,36597,36582,2,3,10,0,0,19,3,0,3,4,0,0,4
0,24,56481,56459,7,0,14,1,0,25,2,1,0,9,1,0,4
0,5,93517,93480,10,2,23,2,0,67,4,0,2,9,2,0,4
0,83,35280,35258,5,1,13,3,0,26,2,1,1,7,3,0,4
0,13,24481,24473,3,0,5,0,0,12,0,0,0,3,0,0,4
0,56,22799,22781,5,4,9,0,0,12,0,0,4,9,0,0,4
0,4,53152,53125,4,5,17,1,0,21,3,1,5,8,1,0,4
0,94,49090,49059,9,3,18,1,0,42,2,0,3,11,1,0,4
0,26,39785,39764,2,0,19,0,0,34,5,0,0,10,0,0,4
0,41,45633,45609,10,2,10,2,0,27,2,0,2,5,2,0,4
0,40,91820,91767,15,3,32,3,0,45,4,1,3,20,3,0,4
0,16,31212,31195,4,2,11,0,0,22,2,0,2,5,0,0,4
0,54,51458,51436,7,3,12,0,0,34,0,0,3,5,0,0,4
0,20,22071,22056,4,2,9,0,0,11,2,0,2,3,0,0,4
0,89,27379,27365,2,0,9,3,0,17,3,0,0,4,3,0,4
0,6,45337,45312,7,0,18,0,0,28,2,1,0,10,0,0,4
0,0,116694,116631,21,4,38,0,0,65,5,2,4,24,0,0,4
0,75,68707,68665,11,3,28,0,0,41,3,0,3,12,0,0,4
0,49,37167,37142,6,0,18,1,0,21,2,2,0,9,1,0,4
0,7,53266,53246,5,1,14,0,0,25,2,1,1,10,0,0,4
0,52,88160,88114,9,6,27,4,0,44,5,0,6,22,4,0,4
0,34,33937,33921,5,1,9,1,0,21,0,0,1,4,1,0,4
0,33,36729,36715,4,0,9,1,0,15,1,0,0,6,1,0,4
0,64,49317,49290,6,2,18,1,0,28,1,1,2,11,1,0,4
