ticks,who,name,pop.0,susceptible,cum.cases,cum.infected,cum.recovered,new.cases,new.infected,new.recovered,new.tests,alert.level
25,47,Grey.District,13750,13750,0,0,0,0,0,0,16,4
25,26,Manawatu.District,31700,31415,218,325,0,35,48,0,31,4
25,0,Porirua.City,59100,59032,47,75,0,5,9,0,67,4
25,32,Taupo.District,39300,39287,5,14,0,0,2,0,33,4
25,11,Thames-Coromandel.District,31500,31500,0,0,0,0,0,0,35,4
25,6,South.Wairarapa.District,11100,11060,32,49,0,5,8,0,12,4
25,51,Christchurch.City,385500,384991,382,575,4,52,86,2,402,4
25,36,Whakatane.District,37100,37092,4,9,0,0,0,0,33,4
25,3,Wellington.City,210400,210283,89,136,0,10,16,0,238,4
25,44,Marlborough.District,49200,49196,3,4,1,0,0,0,56,4
25,1,Upper.Hutt.City,46000,45994,5,6,0,2,2,0,39,4
25,41,Hastings.District,85000,84993,7,7,0,2,2,0,95,4
25,55,Mackenzie.District,5140,5140,0,0,0,0,0,0,4,4
25,38,Ōpōtiki.District,9720,9715,4,5,0,1,2,0,10,4
25,29,Horowhenua.District,35000,34957,36,51,0,3,7,0,32,4
25,30,Kapiti.Coast.District,56000,55980,10,22,0,4,5,0,54,4
25,50,Waimakariri.District,62800,62552,193,286,0,27,43,0,59,4
25,31,Waitomo.District,9490,9490,0,0,0,0,0,0,3,4
25,7,Tasman.District,54800,54791,5,9,0,0,0,0,53,4
25,39,Gisborne.District,49300,49286,9,14,0,2,2,0,53,4
25,43,Nelson.City,52900,52878,15,22,0,4,4,0,51,4
25,27,Palmerston.North.City,88300,87976,254,364,1,37,52,0,83,4
25,53,Ashburton.District,34800,34795,5,7,0,0,0,0,21,4
25,19,Central.Hawke's.Bay.District,14850,14849,1,1,1,0,0,0,19,4
25,57,Waitaki.District,23200,23200,0,0,0,0,0,0,18,4
25,48,Westland.District,8960,8960,0,0,0,0,0,0,8,4
25,33,Western.Bay.of.Plenty.District,53900,53823,59,89,0,6,14,0,74,4
25,37,Kawerau.District,7490,7490,0,0,0,0,0,0,13,4
25,24,Whanganui.District,47300,47288,9,14,0,1,1,0,55,4
25,28,Tararua.District,18650,18640,8,13,0,1,2,0,22,4
25,40,Wairoa.District,8680,8680,0,0,0,0,0,0,12,4
25,25,Rangitikei.District,15750,15748,2,2,0,0,0,0,12,4
25,21,Stratford.District,9860,9854,4,8,0,0,1,0,17,4
25,35,Rotorua.District,75100,75098,2,3,0,0,0,0,85,4
25,46,Buller.District,9840,9840,0,0,0,0,0,0,9,4
25,22,South.Taranaki.District,28600,28576,16,29,0,4,7,0,32,4
25,10,Kaipara.District,24100,24086,12,15,1,1,1,0,32,4
25,8,Far.North.District,68500,68441,47,66,1,7,12,1,66,4
25,18,South.Waikato.District,25100,25094,2,9,0,0,2,0,16,4
25,60,Dunedin.City,131700,131699,2,2,0,0,0,0,109,4
25,4,Masterton.District,26800,26759,34,50,0,6,9,0,36,4
25,54,Timaru.District,47900,47899,0,1,1,0,0,0,40,4
25,14,Matamata-Piako.District,36000,35996,7,7,0,0,0,0,34,4
25,5,Carterton.District,9690,9628,48,71,0,6,9,0,11,4
25,58,Central.Otago.District,23100,23100,0,0,0,0,0,0,28,4
25,56,Waimate.District,8080,8078,0,2,0,0,0,0,3,4
25,16,Waipa.District,56200,56139,42,68,0,8,11,0,63,4
25,15,Hamilton.City,169500,169260,184,289,0,15,32,0,168,4
25,52,Selwyn.District,65600,65451,113,182,0,10,20,0,62,4
25,23,Ruapehu.District,12750,12745,3,6,0,0,1,0,13,4
25,65,Auckland,1642800,1642212,447,671,3,57,86,0,1654,4
25,59,Queenstown-Lakes.District,41700,41700,0,0,0,0,0,0,42,4
25,12,Hauraki.District,21000,20974,16,28,0,1,2,0,23,4
25,62,Southland.District,32100,32066,21,36,0,4,7,0,38,4
25,13,Waikato.District,79900,79536,290,430,0,31,49,0,93,4
25,61,Clutha.District,18350,18350,0,0,0,0,0,0,18,4
25,49,Hurunui.District,12950,12942,8,10,0,1,1,0,16,4
25,20,New.Plymouth.District,84400,84290,85,123,0,13,19,0,85,4
25,45,Kaikoura.District,4110,4073,38,44,0,5,6,0,3,4
25,17,Ōtorohanga.District,10500,10500,0,0,0,0,0,0,17,4
25,34,Tauranga.City,144700,144658,35,49,1,7,8,0,143,4
25,64,Invercargill.City,56200,56190,3,12,0,0,1,0,52,4
25,2,Lower.Hutt.City,108700,108658,32,47,0,2,8,0,81,4
25,9,Whangarei.District,96000,95783,176,252,2,18,36,0,105,4
25,63,Gore.District,12800,12797,2,3,0,1,1,0,6,4
25,42,Napier.City,65000,64996,4,5,0,0,0,0,80,4
26,41,Hastings.District,85000,84992,8,8,0,1,1,0,96,4
26,8,Far.North.District,68500,68432,56,75,1,9,9,0,76,4
26,23,Ruapehu.District,12750,12745,3,6,0,0,0,0,14,4
26,7,Tasman.District,54800,54790,5,10,0,0,1,0,56,4
26,51,Christchurch.City,385500,384915,433,651,4,51,76,0,387,4
26,15,Hamilton.City,169500,169213,214,336,0,30,47,0,199,4
26,17,Ōtorohanga.District,10500,10500,0,0,0,0,0,0,15,4
26,40,Wairoa.District,8680,8680,0,0,0,0,0,0,11,4
26,18,South.Waikato.District,25100,25091,4,12,0,2,3,0,28,4
26,34,Tauranga.City,144700,144648,40,59,1,5,10,0,142,4
26,35,Rotorua.District,75100,75098,2,3,0,0,0,0,83,4
26,4,Masterton.District,26800,26756,36,53,0,2,3,0,24,4
26,12,Hauraki.District,21000,20968,20,34,0,4,6,0,26,4
26,52,Selwyn.District,65600,65427,125,206,0,12,24,0,75,4
26,28,Tararua.District,18650,18638,10,15,0,2,2,0,17,4
26,25,Rangitikei.District,15750,15748,2,2,0,0,0,0,17,4
26,57,Waitaki.District,23200,23200,0,0,0,0,0,0,21,4
26,62,Southland.District,32100,32062,23,40,0,2,4,0,29,4
26,60,Dunedin.City,131700,131699,2,2,0,0,0,0,148,4
26,59,Queenstown-Lakes.District,41700,41700,0,0,0,0,0,0,44,4
26,36,Whakatane.District,37100,37091,4,10,0,0,1,0,35,4
26,26,Manawatu.District,31700,31374,244,366,0,26,41,0,42,4
26,6,South.Wairarapa.District,11100,11050,41,59,0,9,10,0,11,4
26,31,Waitomo.District,9490,9490,0,0,0,0,0,0,10,4
26,63,Gore.District,12800,12797,2,3,0,0,0,0,11,4
26,20,New.Plymouth.District,84400,84263,103,150,0,18,27,0,91,4
26,14,Matamata-Piako.District,36000,35995,7,8,0,0,1,0,27,4
26,44,Marlborough.District,49200,49194,4,6,1,1,2,0,46,4
26,56,Waimate.District,8080,8078,0,2,0,0,0,0,7,4
26,10,Kaipara.District,24100,24085,12,16,1,0,1,0,23,4
26,42,Napier.City,65000,64996,4,5,0,0,0,0,55,4
26,64,Invercargill.City,56200,56186,6,16,0,3,4,0,53,4
26,3,Wellington.City,210400,210268,100,151,0,11,15,0,215,4
26,48,Westland.District,8960,8960,0,0,0,0,0,0,7,4
26,47,Grey.District,13750,13750,0,0,0,0,0,0,17,4
26,19,Central.Hawke's.Bay.District,14850,14849,1,1,1,0,0,0,18,4
26,50,Waimakariri.District,62800,62515,218,323,0,25,37,0,66,4
26,39,Gisborne.District,49300,49286,9,14,0,0,0,0,53,4
26,45,Kaikoura.District,4110,4067,41,50,0,3,6,0,7,4
26,11,Thames-Coromandel.District,31500,31500,0,0,0,0,0,0,32,4
26,21,Stratford.District,9860,9854,4,8,0,0,0,0,9,4
26,33,Western.Bay.of.Plenty.District,53900,53805,70,107,0,11,18,0,51,4
26,38,Ōpōtiki.District,9720,9712,6,8,0,2,3,0,6,4
26,58,Central.Otago.District,23100,23100,0,0,0,0,0,0,26,4
26,5,Carterton.District,9690,9616,57,83,0,9,12,0,11,4
