ticks,who,name,pop.0,susceptible,exposed,presymptomatic,infected,recovered,dead,new.exposed,new.presymptomatic,new.infected,new.recovered,new.dead,new.tests,alert.level
25,10,Whanganui,64565,64490,10,17,22,26,0,10,13,8,6,0,80,4
25,3,Counties.Manukau,557786,557254,74,92,177,189,4,74,60,56,32,1,744,4
25,0,Northland,178500,178411,15,9,32,33,0,15,6,7,5,0,224,4
25,14,Wairarapa,44845,44845,0,0,0,0,0,0,0,0,0,0,42,4
25,16,West.Coast,32445,32445,0,0,0,0,0,0,0,0,0,0,30,4
25,8,Taranaki,119639,119519,14,21,36,49,1,14,14,13,5,0,154,4
25,4,Waikato,417130,416863,31,57,78,101,0,31,43,29,13,0,482,4
25,19,Southern,328228,327794,69,64,148,153,2,69,46,47,17,0,465,4
25,18,South.Canterbury,60025,59994,3,4,9,15,0,3,4,2,1,0,63,4
25,6,Bay.of.Plenty,236820,236651,25,33,51,60,0,25,24,25,3,0,284,4
25,12,Hutt.Valley,149270,149178,10,17,32,33,0,10,14,6,2,0,181,4
25,2,Auckland,538839,538516,49,71,99,104,1,49,59,29,20,0,656,4
25,15,Nelson.Marlborough,150280,150193,9,28,29,21,0,9,20,8,5,0,188,4
25,17,Canterbury,562869,562484,49,67,126,143,1,49,43,55,28,0,696,4
25,9,Hawkes.Bay,165360,165201,24,29,58,48,0,24,18,19,5,0,194,4
25,7,Tairawhiti,48963,48832,18,25,38,50,2,18,16,10,9,1,87,4
25,1,Waitemata,622348,621920,58,86,140,144,2,58,62,51,21,1,714,4
25,5,Lakes,110040,109759,36,53,90,102,0,36,36,23,10,0,215,4
25,13,Capital.and.Coast,316620,316544,7,12,25,32,0,7,11,4,3,0,339,4
25,11,MidCentral,178240,178198,5,11,13,13,0,5,6,5,2,0,201,4
26,13,Capital.and.Coast,316620,316536,8,11,27,38,0,8,7,8,6,0,349,4
26,16,West.Coast,32445,32445,0,0,0,0,0,0,0,0,0,0,33,4
26,9,Hawkes.Bay,165360,165173,28,36,63,60,0,28,24,17,12,0,222,4
26,8,Taranaki,119639,119505,14,22,41,57,1,14,14,13,8,0,159,4
26,2,Auckland,538839,538473,43,79,120,124,1,43,49,41,20,0,659,4
26,19,Southern,328228,327745,49,92,159,183,2,49,69,41,30,0,442,4
26,10,Whanganui,64565,64482,8,16,31,28,0,8,10,11,2,0,95,4
26,6,Bay.of.Plenty,236819,236620,31,31,68,69,1,31,25,27,9,1,276,4
26,17,Canterbury,562869,562436,48,77,137,171,1,48,49,39,28,0,700,4
26,14,Wairarapa,44845,44845,0,0,0,0,0,0,0,0,0,0,40,4
26,12,Hutt.Valley,149270,149166,12,16,36,40,0,12,10,11,7,0,173,4
