ticks,who,name,pop.0,susceptible,exposed,presymptomatic,infected,recovered,dead,new.exposed,new.presymptomatic,new.infected,new.recovered,new.dead,new.tests,alert.level
26,45,Kaikoura.District,4110,4110,0,0,0,0,0,0,0,0,0,0,1,4
26,49,Hurunui.District,12950,12950,0,0,0,0,0,0,0,0,0,0,23,4
26,51,Christchurch.City,385499,385334,27,30,44,64,1,27,26,14,9,0,421,4
26,30,Kapiti.Coast.District,56000,55873,14,27,44,42,0,14,23,11,6,0,95,4
26,9,Whangarei.District,95999,95769,35,50,71,74,1,35,39,23,14,0,165,4
26,11,Thames-Coromandel.District,31500,31489,2,3,3,3,0,2,1,2,0,0,30,4
26,40,Wairoa.District,8680,8666,7,0,4,3,0,7,0,1,2,0,14,4
26,36,Whakatane.District,37100,37041,6,16,18,19,0,6,14,4,1,0,54,4
26,37,Kawerau.District,7490,7487,0,0,3,0,0,0,0,2,0,0,11,4
26,47,Grey.District,13750,13750,0,0,0,0,0,0,0,0,0,0,15,4
26,34,Tauranga.City,144700,144485,35,47,73,60,0,35,29,27,12,0,218,4
26,43,Nelson.City,52900,52897,0,2,1,0,0,0,2,1,0,0,61,4
26,25,Rangitikei.District,15750,15750,0,0,0,0,0,0,0,0,0,0,16,4
26,23,Ruapehu.District,12750,12750,0,0,0,0,0,0,0,0,0,0,13,4
26,41,Hastings.District,85000,84994,2,2,1,1,0,2,1,1,0,0,84,4
26,58,Central.Otago.District,23100,23100,0,0,0,0,0,0,0,0,0,0,26,4
26,50,Waimakariri.District,62800,62750,7,7,17,19,0,7,6,5,2,0,72,4
26,8,Far.North.District,68500,68418,7,14,20,41,0,7,8,5,3,0,76,4
26,12,Hauraki.District,20997,20775,33,36,80,73,3,33,23,23,10,1,84,4
26,57,Waitaki.District,23200,23199,0,0,0,1,0,0,0,0,0,0,15,4
26,28,Tararua.District,18650,18471,25,37,57,60,0,25,26,18,10,0,71,4
26,62,Southland.District,32100,32094,1,1,1,3,0,1,0,1,1,0,41,4
26,10,Kaipara.District,24100,24088,1,3,3,5,0,1,2,1,1,0,24,4
26,38,Ōpōtiki.District,9718,9511,24,38,65,80,2,24,27,23,13,0,79,4
26,65,Auckland,1642799,1641947,128,144,269,311,1,128,107,87,46,0,1935,4
26,52,Selwyn.District,65600,65467,10,31,45,47,0,10,21,15,3,0,105,4
26,17,Ōtorohanga.District,10500,10500,0,0,0,0,0,0,0,0,0,0,15,4
26,31,Waitomo.District,9490,9490,0,0,0,0,0,0,0,0,0,0,10,4
26,26,Manawatu.District,31700,31679,2,8,7,4,0,2,4,2,2,0,34,4
26,61,Clutha.District,18350,18350,0,0,0,0,0,0,0,0,0,0,15,4
26,60,Dunedin.City,131700,131699,0,0,1,0,0,0,0,1,0,0,124,4
26,44,Marlborough.District,49200,49175,2,5,7,11,0,2,4,2,3,0,42,4
26,24,Whanganui.District,47300,47248,11,9,17,15,0,11,6,4,2,0,53,4
26,7,Tasman.District,54800,54799,0,0,1,0,0,0,0,1,0,0,53,4
26,6,South.Wairarapa.District,11100,11100,0,0,0,0,0,0,0,0,0,0,8,4
26,59,Queenstown-Lakes.District,41700,41672,5,4,8,11,0,5,4,1,1,0,34,4
26,21,Stratford.District,9860,9840,5,1,8,6,0,5,1,5,0,0,19,4
26,53,Ashburton.District,34800,34791,3,3,2,1,0,3,2,0,0,0,40,4
26,56,Waimate.District,8079,7908,25,35,47,64,1,25,27,12,4,0,45,4
26,46,Buller.District,9840,9840,0,0,0,0,0,0,0,0,0,0,4,4
26,27,Palmerston.North.City,88300,88074,26,42,75,83,0,26,31,23,12,0,147,4
26,29,Horowhenua.District,35000,34961,7,8,11,13,0,7,7,0,2,0,46,4
26,33,Western.Bay.of.Plenty.District,53900,53886,3,2,7,2,0,3,1,2,0,0,63,4
26,4,Masterton.District,26800,26800,0,0,0,0,0,0,0,0,0,0,25,4
26,1,Upper.Hutt.City,46000,45998,1,0,1,0,0,1,0,0,0,0,47,4
26,20,New.Plymouth.District,84399,84346,13,9,18,13,1,13,7,8,2,0,96,4
26,35,Rotorua.District,75100,75044,9,12,22,13,0,9,9,8,3,0,97,4
26,14,Matamata-Piako.District,35999,35865,27,20,43,44,1,27,12,10,6,0,75,4
26,39,Gisborne.District,49300,49290,2,1,3,4,0,2,1,2,0,0,58,4
