ticks,who,name,pop.0,susceptible,exposed,presymptomatic,infected,recovered,dead,new.exposed,new.presymptomatic,new.infected,new.recovered,new.dead,new.tests,alert.level
27,3,Counties.Manukau,557789,557256,79,92,187,175,1,79,70,56,22,0,735,4
27,14,Wairarapa,44845,44802,3,10,15,15,0,3,9,7,1,0,51,4
27,8,Taranaki,119639,119610,3,8,4,14,1,3,3,2,3,0,127,4
27,11,MidCentral,178240,178162,13,10,29,26,0,13,6,9,5,0,222,4
27,19,Southern,328229,328064,21,28,55,61,1,21,20,14,10,0,395,4
27,0,Northland,178500,178497,0,0,0,3,0,0,0,0,0,0,185,4
27,17,Canterbury,562869,562189,88,128,211,253,1,88,97,69,33,0,699,4
27,5,Lakes,110039,109891,30,20,48,50,1,30,15,17,9,0,190,4
27,4,Waikato,417129,416826,53,57,88,105,1,53,34,29,15,0,469,4
27,12,Hutt.Valley,149269,149188,13,18,28,22,1,13,11,6,7,0,165,4
27,1,Waitemata,622349,622029,41,51,103,125,1,41,45,36,27,0,608,4
27,10,Whanganui,64565,64508,9,5,18,25,0,9,5,1,2,0,80,4
27,13,Capital.and.Coast,316620,316253,48,62,113,144,0,48,46,38,25,0,448,4
27,6,Bay.of.Plenty,236820,236767,7,6,24,16,0,7,4,11,4,0,269,4
27,7,Tairawhiti,48965,48956,1,1,3,4,0,1,1,0,1,0,47,4
27,15,Nelson.Marlborough,150280,150209,9,15,25,22,0,9,13,5,3,0,166,4
27,16,West.Coast,32445,32432,3,2,4,4,0,3,2,2,1,0,38,4
27,18,South.Canterbury,60025,60020,1,2,1,1,0,1,1,0,0,0,52,4
27,9,Hawkes.Bay,165360,165316,5,7,12,20,0,5,4,4,6,0,188,4
27,2,Auckland,538840,538234,93,112,192,209,0,93,80,58,38,0,722,4
28,19,Southern,328229,328037,27,28,67,70,1,27,21,21,9,0,389,4
28,10,Whanganui,64565,64499,9,11,19,27,0,9,9,3,2,0,93,4
28,4,Waikato,417129,416777,49,70,111,122,1,49,53,40,17,0,547,4
28,1,Waitemata,622349,621981,48,62,108,150,1,48,41,30,25,0,708,4
28,5,Lakes,110039,109864,27,40,43,65,1,27,30,10,15,0,131,4
28,6,Bay.of.Plenty,236820,236758,9,9,24,20,0,9,7,4,4,0,270,4
28,0,Northland,178500,178497,0,0,0,3,0,0,0,0,0,0,207,4
28,11,MidCentral,178240,178148,14,15,31,32,0,14,13,8,6,0,192,4
28,13,Capital.and.Coast,316620,316203,50,77,119,171,0,50,48,33,27,0,425,4
28,14,Wairarapa,44845,44795,7,5,22,16,0,7,3,8,1,0,60,4
28,15,Nelson.Marlborough,150280,150197,12,17,25,29,0,12,9,7,7,0,168,4
28,8,Taranaki,119639,119609,1,7,7,15,1,1,3,4,1,0,111,4
28,18,South.Canterbury,60025,60018,2,2,2,1,0,2,1,1,0,0,50,4
28,17,Canterbury,562868,562094,95,132,250,297,2,95,88,84,44,1,771,4
28,9,Hawkes.Bay,165360,165308,8,7,12,25,0,8,5,5,5,0,175,4
28,16,West.Coast,32445,32427,5,4,5,4,0,5,3,1,0,0,50,4
28,12,Hutt.Valley,149269,149173,15,17,32,32,1,15,13,14,10,0,184,4
28,7,Tairawhiti,48965,48956,0,1,3,5,0,0,1,1,1,0,49,4
28,3,Counties.Manukau,557789,557187,69,106,212,215,1,69,79,65,40,0,739,4
28,2,Auckland,538838,538135,99,132,224,248,2,99,93,73,39,2,765,4
29,4,Waikato,417128,416733,44,70,141,140,2,44,49,49,18,1,540,4
29,19,Southern,328229,328009,28,33,77,82,1,28,27,22,12,0,419,4
29,2,Auckland,538836,538050,85,138,261,302,4,85,99,93,54,2,760,4
29,8,Taranaki,119639,119605,4,3,12,15,1,4,1,5,0,0,110,4
29,14,Wairarapa,44845,44789,6,9,19,22,0,6,7,3,6,0,71,4
29,16,West.Coast,32445,32426,1,6,7,5,0,1,5,3,1,0,47,4
29,11,MidCentral,178240,178136,12,19,32,41,0,12,14,10,9,0,219,4
29,13,Capital.and.Coast,316620,316156,47,73,156,188,0,47,50,54,17,0,486,4
29,15,Nelson.Marlborough,150280,150184,13,19,28,36,0,13,12,10,7,0,190,4
29,7,Tairawhiti,48965,48955,1,1,2,6,0,1,0,0,1,0,57,4
29,3,Counties.Manukau,557787,557120,67,102,236,262,3,67,69,73,47,2,748,4
29,5,Lakes,110039,109842,22,40,62,73,1,22,27,27,8,0,174,4
29,9,Hawkes.Bay,165360,165302,6,13,13,26,0,6,8,2,1,0,167,4
29,1,Waitemata,622349,621939,42,66,130,172,1,42,48,44,22,0,766,4
29,6,Bay.of.Plenty,236820,236744,14,11,26,25,0,14,9,7,5,0,243,4
29,0,Northland,178500,178497,0,0,0,3,0,0,0,0,0,0,193,4
29,10,Whanganui,64565,64493,6,12,21,33,0,6,9,8,6,0,77,4
29,18,South.Canterbury,60025,60016,2,4,1,2,0,2,2,0,1,0,57,4
29,12,Hutt.Valley,149269,149163,10,21,38,37,1,10,15,11,5,0,197,4
29,17,Canterbury,562868,561999,95,139,302,333,2,95,95,88,36,0,799,4
30,3,Counties.Manukau,557785,557051,69,107,255,303,5,69,67,62,41,2,753,4
30,12,Hutt.Valley,149269,149149,14,19,41,46,1,14,10,12,9,0,165,4
30,15,Nelson.Marlborough,150280,150170,14,17,39,40,0,14,13,15,4,0,195,4
30,14,Wairarapa,44845,44782,7,9,18,29,0,7,6,6,7,0,57,4
30,6,Bay.of.Plenty,236820,236740,4,20,25,31,0,4,14,5,6,0,261,4
30,11,MidCentral,178240,178125,11,20,35,49,0,11,12,11,8,0,204,4
30,13,Capital.and.Coast,316620,316101,55,74,176,214,0,55,47,46,26,0,475,4
30,19,Southern,328228,327983,26,38,84,97,2,26,28,23,15,1,427,4
30,16,West.Coast,32445,32425,1,3,10,6,0,1,1,4,1,0,44,4
30,9,Hawkes.Bay,165360,165294,8,13,16,29,0,8,6,6,3,0,164,4
30,17,Canterbury,562868,561902,97,133,352,384,2,97,95,101,51,0,871,4
30,7,Tairawhiti,48965,48955,0,1,2,7,0,0,1,1,1,0,53,4
30,18,South.Canterbury,60025,60016,0,6,0,3,0,0,2,0,1,0,54,4
30,0,Northland,178500,178497,0,0,0,3,0,0,0,0,0,0,192,4
30,5,Lakes,110039,109821,21,37,76,84,1,21,22,25,11,0,169,4
30,2,Auckland,538836,537948,102,125,307,354,4,102,85,98,52,0,918,4
30,1,Waitemata,622349,621900,39,61,151,198,1,39,42,47,26,0,779,4
30,8,Taranaki,119639,119605,0,5,11,18,1,0,4,2,3,0,147,4
30,4,Waikato,417128,416685,48,73,151,171,2,48,44,41,31,0,567,4
30,10,Whanganui,64565,64484,9,11,22,39,0,9,6,7,6,0,99,4
31,4,Waikato,417127,416634,51,73,165,204,3,51,48,48,33,1,578,4
31,3,Counties.Manukau,557784,556985,66,109,278,346,6,66,69,67,43,1,825,4
31,15,Nelson.Marlborough,150280,150160,10,22,39,49,0,10,14,9,9,0,187,4
31,13,Capital.and.Coast,316620,316056,45,85,188,246,0,45,55,44,32,0,501,4
31,14,Wairarapa,44845,44778,4,11,18,34,0,4,7,5,5,0,65,4
31,18,South.Canterbury,60025,60016,0,2,4,3,0,0,0,4,0,0,63,4
31,16,West.Coast,32445,32421,4,1,13,6,0,4,1,3,0,0,43,4
31,7,Tairawhiti,48965,48955,0,0,3,7,0,0,0,1,0,0,47,4
31,6,Bay.of.Plenty,236820,236736,4,11,31,38,0,4,4,13,7,0,252,4
31,8,Taranaki,119639,119601,4,1,12,21,1,4,0,4,3,0,118,4
31,12,Hutt.Valley,149269,149136,13,23,41,56,1,13,14,10,10,0,191,4
31,9,Hawkes.Bay,165360,165287,7,12,22,32,0,7,8,9,3,0,160,4
31,11,MidCentral,178240,178111,14,17,46,52,0,14,11,14,3,0,201,4
31,17,Canterbury,562868,561795,107,151,365,450,2,107,97,79,66,0,920,4
31,0,Northland,178500,178497,0,0,0,3,0,0,0,0,0,0,221,4
31,1,Waitemata,622348,621870,30,59,161,228,2,30,39,41,30,1,821,4
31,10,Whanganui,64565,64482,2,13,25,43,0,2,9,7,4,0,76,4
31,5,Lakes,110039,109799,22,36,89,93,1,22,21,22,9,0,178,4
31,19,Southern,328228,327959,24,40,95,110,2,24,26,24,13,0,377,4
31,2,Auckland,538836,537863,85,136,344,408,4,85,102,91,54,0,832,4
32,17,Canterbury,562868,561722,73,150,401,522,2,73,107,108,72,0,885,4
32,4,Waikato,417127,416593,41,72,175,246,3,41,51,52,42,0,547,4
32,2,Auckland,538836,537792,71,129,368,476,4,71,85,92,68,0,870,4
32,8,Taranaki,119639,119600,1,5,10,23,1,1,4,0,2,0,127,4
32,13,Capital.and.Coast,316620,316010,46,73,206,285,0,46,45,57,39,0,506,4
32,16,West.Coast,32445,32418,3,4,12,8,0,3,4,1,2,0,53,4
32,1,Waitemata,622348,621840,30,49,163,266,2,30,30,40,38,0,753,4
32,12,Hutt.Valley,149269,149124,12,24,46,63,1,12,13,12,7,0,190,4
32,18,South.Canterbury,60025,60016,0,1,4,4,0,0,0,1,1,0,71,4
32,14,Wairarapa,44845,44774,4,8,18,41,0,4,4,7,7,0,64,4
32,6,Bay.of.Plenty,236819,236728,8,7,32,44,1,8,4,8,6,1,275,4
32,5,Lakes,110039,109774,25,34,98,108,1,25,22,24,15,0,226,4
32,19,Southern,328228,327941,18,39,99,131,2,18,24,25,21,0,436,4
32,7,Tairawhiti,48965,48955,0,0,2,8,0,0,0,0,1,0,54,4
32,10,Whanganui,64565,64478,4,5,29,49,0,4,2,10,6,0,90,4
32,0,Northland,178500,178497,0,0,0,3,0,0,0,0,0,0,191,4
32,9,Hawkes.Bay,165360,165280,7,10,29,34,0,7,7,9,2,0,187,4
32,15,Nelson.Marlborough,150280,150145,15,18,49,53,0,15,10,14,4,0,189,4
32,3,Counties.Manukau,557784,556917,68,99,311,389,6,68,66,76,43,0,845,4
32,11,MidCentral,178240,178101,10,19,50,60,0,10,14,12,8,0,209,4
33,14,Wairarapa,44844,44770,4,6,19,45,1,4,4,6,4,1,65,4
33,10,Whanganui,64565,64472,6,6,22,59,0,6,4,3,10,0,104,4
33,3,Counties.Manukau,557784,556868,49,95,335,437,6,49,68,72,48,0,876,4
33,17,Canterbury,562868,561661,61,117,429,600,2,61,73,106,78,0,952,4
33,13,Capital.and.Coast,316618,315983,27,76,210,322,2,27,46,43,37,2,515,4
33,16,West.Coast,32445,32416,2,5,11,11,0,2,3,2,3,0,33,4
33,9,Hawkes.Bay,165360,165276,4,9,33,38,0,4,7,8,4,0,177,4
33,4,Waikato,417127,416562,31,66,180,288,3,31,41,47,42,0,593,4
33,8,Taranaki,119639,119599,1,1,14,24,1,1,1,5,1,0,139,4
33,11,MidCentral,178240,178093,8,15,51,73,0,8,10,14,13,0,238,4
33,18,South.Canterbury,60025,60016,0,0,4,5,0,0,0,1,1,0,69,4
33,5,Lakes,110039,109764,10,42,90,133,1,10,25,17,25,0,183,4
33,12,Hutt.Valley,149269,149117,7,20,53,72,1,7,12,16,9,0,213,4
33,0,Northland,178500,178497,0,0,0,3,0,0,0,0,0,0,168,4
33,2,Auckland,538834,537716,76,108,390,544,6,76,71,92,68,2,933,4
33,1,Waitemata,622348,621812,28,49,157,302,2,28,30,30,36,0,794,4
33,7,Tairawhiti,48965,48955,0,0,2,8,0,0,0,0,0,0,58,4
33,6,Bay.of.Plenty,236819,236720,8,9,29,53,1,8,8,6,9,0,262,4
33,15,Nelson.Marlborough,150280,150136,9,23,46,66,0,9,15,10,13,0,185,4
33,19,Southern,328228,327925,16,34,102,151,2,16,18,23,20,0,426,4
34,13,Capital.and.Coast,316618,315953,30,51,217,367,2,30,27,52,45,0,467,4
34,0,Northland,178500,178497,0,0,0,3,0,0,0,0,0,0,174,4
34,6,Bay.of.Plenty,236819,236715,5,10,32,57,1,5,8,7,4,0,252,4
34,9,Hawkes.Bay,165360,165269,7,7,33,44,0,7,4,6,6,0,218,4
34,14,Wairarapa,44844,44766,4,5,19,50,1,4,4,5,5,0,72,4
34,4,Waikato,417127,416537,25,52,185,328,3,25,31,45,40,0,582,4
34,7,Tairawhiti,48965,48955,0,0,2,8,0,0,0,0,0,0,56,4
34,19,Southern,328228,327905,20,28,100,175,2,20,16,22,24,0,402,4
34,8,Taranaki,119639,119597,2,2,11,27,1,2,1,0,3,0,120,4
34,17,Canterbury,562868,561574,87,100,412,695,2,87,61,78,95,0,1007,4
34,3,Counties.Manukau,557784,556808,60,78,332,506,6,60,49,66,69,0,800,4
34,12,Hutt.Valley,149267,149101,16,15,51,84,3,16,7,12,12,2,195,4
34,18,South.Canterbury,60025,60016,0,0,4,5,0,0,0,0,0,0,54,4
34,10,Whanganui,64565,64467,5,9,22,62,0,5,6,3,3,0,64,4
34,11,MidCentral,178240,178086,7,9,57,81,0,7,8,14,8,0,235,4
34,1,Waitemata,622348,621780,32,47,161,328,2,32,28,30,26,0,808,4
34,2,Auckland,538833,537658,58,104,400,613,7,58,76,80,69,1,830,4
34,15,Nelson.Marlborough,150280,150129,7,16,53,75,0,7,9,16,9,0,179,4
34,5,Lakes,110039,109750,14,24,101,150,1,14,10,28,17,0,200,4
34,16,West.Coast,32445,32413,3,3,11,15,0,3,2,4,4,0,42,4
35,13,Capital.and.Coast,316616,315926,27,49,198,416,4,27,30,32,49,2,514,4
35,15,Nelson.Marlborough,150279,150124,5,10,55,85,1,5,7,13,10,1,188,4
35,4,Waikato,417126,416500,37,45,181,363,4,37,25,32,35,1,576,4
35,1,Waitemata,622348,621748,32,51,156,361,2,32,32,28,33,0,743,4
35,18,South.Canterbury,60025,60015,1,0,3,6,0,1,0,0,1,0,68,4
35,17,Canterbury,562867,561518,56,131,382,780,3,56,87,56,85,1,938,4
35,7,Tairawhiti,48965,48955,0,0,1,9,0,0,0,0,1,0,42,4
35,2,Auckland,538832,537599,59,84,398,692,8,59,58,78,79,1,886,4
35,9,Hawkes.Bay,165360,165268,1,9,31,51,0,1,7,5,7,0,174,4
35,19,Southern,328228,327889,16,29,106,188,2,16,20,19,13,0,441,4
35,16,West.Coast,32445,32411,2,3,12,17,0,2,3,3,2,0,45,4
35,14,Wairarapa,44844,44765,1,5,19,54,1,1,4,4,4,0,73,4
35,0,Northland,178500,178497,0,0,0,3,0,0,0,0,0,0,155,4
35,5,Lakes,110039,109727,23,23,89,177,1,23,14,15,27,0,188,4
35,12,Hutt.Valley,149267,149091,10,21,52,93,3,10,16,10,9,0,182,4
35,10,Whanganui,64565,64464,3,8,23,67,0,3,5,6,5,0,85,4
35,3,Counties.Manukau,557783,556761,47,80,314,581,7,47,60,58,75,1,830,4
35,8,Taranaki,119639,119595,2,3,9,30,1,2,2,1,3,0,111,4
35,11,MidCentral,178240,178078,8,11,53,90,0,8,7,5,9,0,209,4
35,6,Bay.of.Plenty,236819,236711,4,11,30,63,1,4,5,4,6,0,253,4
36,18,South.Canterbury,60025,60015,0,1,3,6,0,0,1,0,0,0,51,4
36,14,Wairarapa,44844,44763,2,1,22,56,1,2,1,5,2,0,70,4
36,7,Tairawhiti,48965,48955,0,0,1,9,0,0,0,0,0,0,44,4
36,3,Counties.Manukau,557782,556721,40,70,295,656,8,40,47,57,75,1,816,4
36,5,Lakes,110039,109716,11,30,84,198,1,11,23,16,21,0,178,4
36,15,Nelson.Marlborough,150279,150116,8,8,53,94,1,8,5,7,9,0,196,4
36,8,Taranaki,119639,119594,1,3,9,32,1,1,2,2,2,0,137,4
36,4,Waikato,417125,416466,34,46,176,403,5,34,37,36,40,1,586,4
36,9,Hawkes.Bay,165360,165262,6,5,29,58,0,6,1,5,7,0,182,4
36,2,Auckland,538831,537530,69,89,361,782,9,69,59,54,90,1,818,4
36,19,Southern,328228,327873,16,23,108,208,2,16,16,22,20,0,468,4
36,13,Capital.and.Coast,316615,315900,26,35,193,461,5,26,27,41,45,1,457,4
36,12,Hutt.Valley,149267,149075,16,18,54,104,3,16,10,13,11,0,208,4
36,10,Whanganui,64565,64459,5,6,26,69,0,5,3,5,2,0,92,4
36,0,Northland,178500,178497,0,0,0,3,0,0,0,0,0,0,182,4
36,1,Waitemata,622348,621721,27,47,153,400,2,27,32,36,39,0,777,4
36,11,MidCentral,178240,178069,9,11,47,104,0,9,8,8,14,0,234,4
36,16,West.Coast,32445,32411,0,5,10,19,0,0,2,0,2,0,43,4
36,17,Canterbury,562867,561456,62,98,390,861,3,62,56,89,81,0,881,4
36,6,Bay.of.Plenty,236819,236708,3,9,29,70,1,3,4,6,7,0,278,4
37,10,Whanganui,64564,64455,4,7,23,75,1,4,5,4,6,1,74,4
37,18,South.Canterbury,60025,60014,1,0,4,6,0,1,0,1,0,0,67,4
37,9,Hawkes.Bay,165360,165259,3,7,26,65,0,3,6,4,7,0,186,4
37,3,Counties.Manukau,557782,556671,50,66,274,721,8,50,40,44,65,0,756,4
37,13,Capital.and.Coast,316615,315874,26,37,177,501,5,26,26,24,40,0,453,4
37,19,Southern,328228,327854,19,27,91,237,2,19,16,12,29,0,449,4
