ticks,who,name,pop.0,susceptible,exposed,presymptomatic,infected,recovered,dead,new.exposed,new.presymptomatic,new.infected,new.recovered,new.dead,new.tests,alert.level
26,16,West.Coast,32445,32445,0,0,0,0,0,0,0,0,0,0,33,4
26,9,Hawkes.Bay,165360,165305,10,5,26,14,0,10,5,11,3,0,191,4
26,12,Hutt.Valley,149269,148970,46,61,101,91,1,46,41,31,14,0,282,4
26,17,Canterbury,562868,562547,56,65,116,84,2,56,49,27,14,1,641,4
26,5,Lakes,110040,109971,10,14,26,19,0,10,13,7,3,0,131,4
26,1,Waitemata,622349,622130,34,35,75,75,1,34,25,28,17,0,735,4
26,19,Southern,328230,328009,37,38,66,80,0,37,29,20,16,0,373,4
26,10,Whanganui,64565,64553,3,2,5,2,0,3,1,1,0,0,79,4
26,4,Waikato,417128,416915,29,38,71,75,2,29,27,19,10,0,500,4
26,8,Taranaki,119638,119561,11,14,24,28,2,11,11,8,5,0,132,4
26,11,MidCentral,178239,177865,48,58,131,137,1,48,46,36,24,0,290,4
26,3,Counties.Manukau,557789,557675,9,28,35,42,1,9,19,8,2,0,561,4
26,0,Northland,178497,178195,48,47,99,108,3,48,34,32,15,1,322,4
26,7,Tairawhiti,48965,48962,1,0,1,1,0,1,0,0,0,0,42,4
26,6,Bay.of.Plenty,236819,236713,13,18,24,51,1,13,8,9,5,0,247,4
26,15,Nelson.Marlborough,150278,150014,29,38,90,107,2,29,30,31,9,0,229,4
26,13,Capital.and.Coast,316618,316084,75,102,184,173,2,75,74,67,27,0,485,4
26,2,Auckland,538837,538464,42,72,118,141,3,42,55,46,24,1,635,4
26,14,Wairarapa,44845,44830,1,3,6,5,0,1,2,1,1,0,51,4
26,18,South.Canterbury,60025,59991,3,7,7,17,0,3,5,1,2,0,81,4
27,11,MidCentral,178239,177813,52,65,148,161,1,52,48,41,24,0,306,4
27,12,Hutt.Valley,149268,148930,40,66,125,107,2,40,46,41,16,1,274,4
27,19,Southern,328229,327986,23,50,79,91,1,23,37,25,11,1,404,4
27,0,Northland,178497,178137,58,66,99,137,3,58,48,29,29,0,273,4
27,16,West.Coast,32445,32445,0,0,0,0,0,0,0,0,0,0,35,4
27,18,South.Canterbury,60025,59984,7,4,10,20,0,7,3,6,3,0,68,4
27,4,Waikato,417127,416889,26,46,77,89,3,26,29,21,14,1,479,4
27,10,Whanganui,64565,64550,3,5,4,3,0,3,3,0,1,0,76,4
27,9,Hawkes.Bay,165360,165291,14,11,26,18,0,14,10,4,4,0,189,4
27,3,Counties.Manukau,557789,557656,19,22,41,51,1,19,9,15,9,0,624,4
27,8,Taranaki,119638,119552,9,17,28,32,2,9,11,8,4,0,147,4
27,17,Canterbury,562868,562497,50,78,139,104,2,50,56,43,20,0,701,4
27,1,Waitemata,622349,622100,30,47,83,89,1,30,34,22,14,0,693,4
27,7,Tairawhiti,48965,48962,0,1,1,1,0,0,1,0,0,0,55,4
27,13,Capital.and.Coast,316618,316008,76,109,218,207,2,76,75,68,34,0,545,4
27,15,Nelson.Marlborough,150277,149976,38,47,93,123,3,38,29,20,16,1,213,4
27,5,Lakes,110040,109960,11,14,33,22,0,11,10,10,3,0,135,4
27,14,Wairarapa,44845,44828,2,3,6,6,0,2,1,1,1,0,52,4
27,6,Bay.of.Plenty,236819,236698,15,20,32,54,1,15,13,11,3,0,233,4
27,2,Auckland,538837,538410,54,67,144,162,3,54,42,47,21,0,697,4
28,16,West.Coast,32445,32445,0,0,0,0,0,0,0,0,0,0,41,4
28,14,Wairarapa,44845,44826,2,4,3,10,0,2,2,1,4,0,51,4
28,9,Hawkes.Bay,165360,165284,7,18,29,22,0,7,14,7,4,0,184,4
28,7,Tairawhiti,48965,48962,0,1,1,1,0,0,0,0,0,0,41,4
28,4,Waikato,417127,416863,26,40,99,99,3,26,26,32,10,0,544,4
28,15,Nelson.Marlborough,150276,149929,47,52,103,145,4,47,38,33,22,1,246,4
28,5,Lakes,110040,109943,17,14,37,29,0,17,11,11,7,0,119,4
28,13,Capital.and.Coast,316618,315940,68,112,251,247,2,68,76,73,40,0,570,4
28,18,South.Canterbury,60025,59982,2,7,13,21,0,2,7,4,1,0,69,4
28,19,Southern,328229,327956,30,44,92,107,1,30,23,29,16,0,420,4
28,3,Counties.Manukau,557789,557635,21,25,49,59,1,21,19,16,8,0,574,4
28,11,MidCentral,178238,177758,55,75,150,200,2,55,52,42,39,1,298,4
28,12,Hutt.Valley,149268,148882,48,57,149,132,2,48,40,49,25,0,278,4
28,17,Canterbury,562868,562444,53,79,167,125,2,53,50,49,21,0,707,4
28,10,Whanganui,64565,64547,3,5,5,5,0,3,3,3,2,0,67,4
28,8,Taranaki,119638,119540,12,16,33,37,2,12,9,10,5,0,156,4
28,0,Northland,178497,178092,45,88,113,159,3,45,58,36,22,0,291,4
28,6,Bay.of.Plenty,236819,236686,12,21,39,61,1,12,15,14,7,0,299,4
28,1,Waitemata,622349,622067,33,48,95,106,1,33,30,29,17,0,720,4
28,2,Auckland,538837,538337,73,74,163,190,3,73,54,47,28,0,690,4
29,10,Whanganui,64565,64546,1,5,6,7,0,1,3,3,2,0,56,4
29,13,Capital.and.Coast,316618,315842,98,112,268,298,2,98,68,68,51,0,517,4
29,4,Waikato,417126,416837,26,42,105,116,4,26,26,24,17,1,474,4
29,6,Bay.of.Plenty,236819,236676,10,22,42,69,1,10,12,11,8,0,293,4
29,0,Northland,178497,178058,34,72,145,188,3,34,45,61,29,0,285,4
29,9,Hawkes.Bay,165360,165279,5,13,35,28,0,5,7,12,6,0,165,4
29,16,West.Coast,32445,32445,0,0,0,0,0,0,0,0,0,0,24,4
29,17,Canterbury,562868,562391,53,81,177,166,2,53,53,51,41,0,778,4
29,15,Nelson.Marlborough,150276,149902,27,57,119,171,4,27,47,42,26,0,260,4
29,8,Taranaki,119638,119527,13,21,32,45,2,13,12,7,8,0,153,4
