ticks,who,name,pop.0,susceptible,exposed,presymptomatic,infected,recovered,dead,new.exposed,new.presymptomatic,new.infected,new.recovered,new.dead,new.tests,alert.level
27,44,Marlborough.District,49200,49199,0,1,0,0,0,0,0,0,0,0,56,4
27,14,Matamata-Piako.District,36000,35999,0,0,0,1,0,0,0,0,0,0,42,4
27,32,Taupo.District,39300,39285,2,2,6,5,0,2,2,3,1,0,40,4
27,10,Kaipara.District,24100,24064,8,3,13,12,0,8,1,2,0,0,40,4
27,5,Carterton.District,9690,9689,1,0,0,0,0,1,0,0,0,0,11,4
27,12,Hauraki.District,21000,20977,3,6,6,8,0,3,4,3,1,0,31,4
27,3,Wellington.City,210399,210211,27,23,50,88,1,27,16,15,15,0,271,4
27,30,Kapiti.Coast.District,56000,55996,0,0,3,1,0,0,0,1,1,0,59,4
27,34,Tauranga.City,144700,144662,3,7,14,14,0,3,6,2,3,0,156,4
27,33,Western.Bay.of.Plenty.District,53900,53900,0,0,0,0,0,0,0,0,0,0,67,4
27,58,Central.Otago.District,23100,23100,0,0,0,0,0,0,0,0,0,0,19,4
27,39,Gisborne.District,49300,49293,1,2,1,3,0,1,0,0,0,0,39,4
27,43,Nelson.City,52900,52894,0,0,1,5,0,0,0,1,0,0,58,4
27,31,Waitomo.District,9490,9490,0,0,0,0,0,0,0,0,0,0,6,4
27,45,Kaikoura.District,4110,4110,0,0,0,0,0,0,0,0,0,0,2,4
27,29,Horowhenua.District,35000,34877,29,18,35,41,0,29,14,13,9,0,73,4
27,0,Porirua.City,59100,58949,15,28,54,54,0,15,19,17,6,0,109,4
27,2,Lower.Hutt.City,108699,108396,38,62,94,109,1,38,44,30,15,1,190,4
27,25,Rangitikei.District,15750,15747,0,2,0,1,0,0,1,0,0,0,11,4
27,50,Waimakariri.District,62800,62763,4,12,7,14,0,4,9,1,3,0,60,4
27,64,Invercargill.City,56199,56199,0,0,0,0,1,0,0,0,0,0,61,4
27,9,Whangarei.District,96000,95971,9,6,7,7,0,9,6,1,3,0,90,4
27,19,Central.Hawke's.Bay.District,14850,14848,0,0,1,1,0,0,0,1,0,0,14,4
27,21,Stratford.District,9860,9851,3,1,2,3,0,3,0,1,1,0,20,4
27,56,Waimate.District,8080,8080,0,0,0,0,0,0,0,0,0,0,11,4
27,18,South.Waikato.District,25100,25100,0,0,0,0,0,0,0,0,0,0,22,4
27,41,Hastings.District,85000,84881,20,18,39,42,0,20,13,13,10,0,143,4
27,46,Buller.District,9840,9840,0,0,0,0,0,0,0,0,0,0,11,4
27,27,Palmerston.North.City,88298,88164,18,29,36,51,2,18,20,10,9,1,109,4
27,23,Ruapehu.District,12750,12750,0,0,0,0,0,0,0,0,0,0,14,4
27,51,Christchurch.City,385498,385267,35,41,84,71,2,35,28,25,9,0,457,4
27,53,Ashburton.District,34800,34800,0,0,0,0,0,0,0,0,0,0,35,4
27,65,Auckland,1642795,1641720,162,187,370,356,5,162,131,103,62,1,2012,4
27,35,Rotorua.District,75100,75065,4,8,13,10,0,4,5,2,2,0,79,4
27,16,Waipa.District,56200,56182,2,5,9,2,0,2,3,4,0,0,72,4
27,28,Tararua.District,18649,18613,8,2,13,13,1,8,1,7,2,0,38,4
