ticks,who,name,pop.0,susceptible,exposed,presymptomatic,infected,recovered,dead,new.exposed,new.presymptomatic,new.infected,new.recovered,new.dead,new.tests,alert.level
26,42,Napier.City,65000,64983,2,4,5,6,0,2,3,1,0,0,68,4
26,37,Kawerau.District,7490,7489,0,0,0,1,0,0,0,0,0,0,9,4
26,25,Rangitikei.District,15750,15741,2,2,2,3,0,2,1,0,1,0,16,4
26,48,Westland.District,8960,8960,0,0,0,0,0,0,0,0,0,0,11,4
26,38,Ōpōtiki.District,9720,9720,0,0,0,0,0,0,0,0,0,0,13,4
26,40,Wairoa.District,8680,8679,0,0,1,0,0,0,0,1,0,0,12,4
26,39,Gisborne.District,49300,49273,6,4,8,9,0,6,3,2,2,0,57,4
26,50,Waimakariri.District,62800,62799,0,0,1,0,0,0,0,0,0,0,56,4
26,0,Porirua.City,59098,58968,15,31,44,40,2,15,24,12,5,0,104,4
26,4,Masterton.District,26800,26766,1,11,12,10,0,1,9,5,3,0,33,4
26,19,Central.Hawke's.Bay.District,14850,14850,0,0,0,0,0,0,0,0,0,0,15,4
26,21,Stratford.District,9860,9860,0,0,0,0,0,0,0,0,0,0,5,4
26,9,Whangarei.District,95999,95901,13,25,29,31,1,13,18,14,5,1,116,4
26,51,Christchurch.City,385500,385465,3,3,13,16,0,3,1,6,0,0,424,4
26,5,Carterton.District,9690,9686,3,0,0,1,0,3,0,0,1,0,8,4
26,41,Hastings.District,85000,84818,19,37,54,72,0,19,27,23,17,0,122,4
26,43,Nelson.City,52900,52842,6,12,19,21,0,6,10,10,5,0,54,4
26,28,Tararua.District,18650,18650,0,0,0,0,0,0,0,0,0,0,19,4
26,7,Tasman.District,54800,54797,0,0,1,2,0,0,0,0,0,0,55,4
26,52,Selwyn.District,65600,65487,15,21,40,37,0,15,17,12,5,0,106,4
26,64,Invercargill.City,56200,56150,3,11,12,24,0,3,9,4,2,0,74,4
26,54,Timaru.District,47900,47888,0,3,2,7,0,0,2,0,0,0,45,4
26,15,Hamilton.City,169500,169343,29,25,44,59,0,29,16,8,10,0,207,4
26,44,Marlborough.District,49200,49065,23,24,44,44,0,23,17,16,10,0,105,4
26,55,Mackenzie.District,5140,5140,0,0,0,0,0,0,0,0,0,0,7,4
26,49,Hurunui.District,12950,12950,0,0,0,0,0,0,0,0,0,0,14,4
26,12,Hauraki.District,20999,20956,5,9,16,13,1,5,7,7,3,0,45,4
26,32,Taupo.District,39298,39236,11,12,22,17,2,11,8,8,1,2,55,4
26,63,Gore.District,12800,12800,0,0,0,0,0,0,0,0,0,0,18,4
26,26,Manawatu.District,31700,31643,7,16,18,16,0,7,11,4,1,0,53,4
26,36,Whakatane.District,37100,37062,1,7,17,13,0,1,6,7,0,0,62,4
26,30,Kapiti.Coast.District,56000,55987,4,2,5,2,0,4,1,2,0,0,65,4
26,34,Tauranga.City,144700,144669,6,4,10,11,0,6,3,4,0,0,151,4
26,13,Waikato.District,79900,79653,40,46,87,74,0,40,32,31,17,0,149,4
26,35,Rotorua.District,75100,75092,1,2,2,3,0,1,1,1,0,0,80,4
26,65,Auckland,1642798,1641426,158,246,447,521,2,158,169,144,88,0,1975,4
26,24,Whanganui.District,47300,47277,2,3,8,10,0,2,3,1,1,0,57,4
26,22,South.Taranaki.District,28600,28599,0,0,0,1,0,0,0,0,0,0,30,4
26,60,Dunedin.City,131700,131675,4,4,8,9,0,4,2,3,0,0,149,4
26,31,Waitomo.District,9490,9488,0,0,1,1,0,0,0,1,0,0,9,4
26,59,Queenstown-Lakes.District,41700,41628,5,15,15,37,0,5,12,5,6,0,66,4
26,20,New.Plymouth.District,84400,84383,2,3,5,7,0,2,3,2,2,0,80,4
26,62,Southland.District,32100,32088,4,1,5,2,0,4,1,0,0,0,37,4
26,14,Matamata-Piako.District,36000,35997,0,0,2,1,0,0,0,2,0,0,26,4
26,23,Ruapehu.District,12750,12749,0,0,0,1,0,0,0,0,0,0,20,4
26,2,Lower.Hutt.City,108700,108686,4,3,6,1,0,4,2,2,0,0,130,4
26,8,Far.North.District,68500,68496,2,0,2,0,0,2,0,1,0,0,79,4
26,16,Waipa.District,56199,56122,15,10,28,24,1,15,7,12,2,0,77,4
26,57,Waitaki.District,23200,23200,0,0,0,0,0,0,0,0,0,0,19,4
26,1,Upper.Hutt.City,46000,46000,0,0,0,0,0,0,0,0,0,0,52,4
26,17,Ōtorohanga.District,10500,10500,0,0,0,0,0,0,0,0,0,0,8,4
26,33,Western.Bay.of.Plenty.District,53900,53900,0,0,0,0,0,0,0,0,0,0,45,4
26,29,Horowhenua.District,35000,34893,13,20,33,41,0,13,14,10,6,0,67,4
26,27,Palmerston.North.City,88300,88123,25,35,54,63,0,25,22,16,10,0,133,4
26,61,Clutha.District,18350,18350,0,0,0,0,0,0,0,0,0,0,20,4
26,11,Thames-Coromandel.District,31500,31468,6,9,9,8,0,6,4,1,2,0,36,4
26,47,Grey.District,13750,13750,0,0,0,0,0,0,0,0,0,0,10,4
26,53,Ashburton.District,34800,34798,0,0,0,2,0,0,0,0,0,0,28,4
26,45,Kaikoura.District,4110,4110,0,0,0,0,0,0,0,0,0,0,1,4
26,6,South.Wairarapa.District,11100,11098,0,0,2,0,0,0,0,1,0,0,11,4
26,3,Wellington.City,210400,210358,7,5,11,19,0,7,3,3,3,0,229,4
26,10,Kaipara.District,24100,24100,0,0,0,0,0,0,0,0,0,0,25,4
26,58,Central.Otago.District,23100,23098,0,0,0,2,0,0,0,0,0,0,23,4
26,46,Buller.District,9840,9840,0,0,0,0,0,0,0,0,0,0,8,4
26,18,South.Waikato.District,25100,25099,0,0,0,1,0,0,0,0,0,0,20,4
26,56,Waimate.District,8080,8080,0,0,0,0,0,0,0,0,0,0,10,4
27,3,Wellington.City,210400,210351,7,7,14,21,0,7,7,5,2,0,227,4
27,6,South.Wairarapa.District,11100,11097,1,0,1,1,0,1,0,0,1,0,15,4
27,21,Stratford.District,9860,9860,0,0,0,0,0,0,0,0,0,0,13,4
27,51,Christchurch.City,385500,385463,2,4,10,21,0,2,3,2,5,0,394,4
27,0,Porirua.City,59098,58949,19,25,53,52,2,19,15,21,12,0,108,4
27,24,Whanganui.District,47300,47274,3,2,10,11,0,3,2,3,1,0,62,4
27,4,Masterton.District,26800,26763,3,4,17,13,0,3,1,8,3,0,49,4
27,63,Gore.District,12800,12800,0,0,0,0,0,0,0,0,0,0,5,4
27,12,Hauraki.District,20999,20944,12,9,19,15,1,12,5,5,2,0,38,4
27,19,Central.Hawke's.Bay.District,14850,14850,0,0,0,0,0,0,0,0,0,0,15,4
27,33,Western.Bay.of.Plenty.District,53900,53900,0,0,0,0,0,0,0,0,0,0,69,4
27,46,Buller.District,9840,9840,0,0,0,0,0,0,0,0,0,0,13,4
27,29,Horowhenua.District,35000,34878,15,20,37,50,0,15,13,13,9,0,73,4
27,58,Central.Otago.District,23100,23098,0,0,0,2,0,0,0,0,0,0,12,4
27,59,Queenstown-Lakes.District,41700,41620,8,13,19,40,0,8,5,7,3,0,63,4
27,8,Far.North.District,68500,68496,0,2,2,0,0,0,2,0,0,0,67,4
27,52,Selwyn.District,65600,65468,19,25,43,45,0,19,15,11,8,0,108,4
27,14,Matamata-Piako.District,36000,35997,0,0,2,1,0,0,0,0,0,0,29,4
27,27,Palmerston.North.City,88300,88100,23,42,58,77,0,23,25,18,14,0,131,4
27,42,Napier.City,65000,64981,2,4,7,6,0,2,2,2,0,0,67,4
27,45,Kaikoura.District,4110,4110,0,0,0,0,0,0,0,0,0,0,3,4
27,38,Ōpōtiki.District,9720,9720,0,0,0,0,0,0,0,0,0,0,7,4
27,31,Waitomo.District,9490,9488,0,0,1,1,0,0,0,0,0,0,10,4
27,15,Hamilton.City,169500,169322,21,42,49,66,0,21,29,12,7,0,218,4
27,39,Gisborne.District,49300,49273,0,8,10,9,0,0,6,2,0,0,55,4
27,44,Marlborough.District,49200,49045,20,35,47,53,0,20,23,12,9,0,82,4
27,13,Waikato.District,79900,79608,45,53,99,95,0,45,40,33,21,0,152,4
27,56,Waimate.District,8080,8080,0,0,0,0,0,0,0,0,0,0,6,4
27,54,Timaru.District,47900,47886,2,2,1,9,0,2,0,1,2,0,53,4
27,25,Rangitikei.District,15750,15738,3,2,4,3,0,3,2,2,0,0,17,4
27,7,Tasman.District,54800,54797,0,0,1,2,0,0,0,0,0,0,53,4
27,50,Waimakariri.District,62800,62799,0,0,1,0,0,0,0,0,0,0,76,4
27,2,Lower.Hutt.City,108700,108683,3,5,5,4,0,3,4,2,3,0,107,4
27,20,New.Plymouth.District,84400,84381,2,2,7,8,0,2,2,3,1,0,65,4
27,57,Waitaki.District,23200,23200,0,0,0,0,0,0,0,0,0,0,28,4
27,26,Manawatu.District,31700,31625,18,14,24,19,0,18,7,9,3,0,43,4
27,5,Carterton.District,9690,9686,0,3,0,1,0,0,3,0,0,0,14,4
27,32,Taupo.District,39298,39230,6,16,23,23,2,6,11,7,6,0,66,4
27,60,Dunedin.City,131700,131670,5,6,10,9,0,5,4,2,0,0,130,4
27,48,Westland.District,8960,8960,0,0,0,0,0,0,0,0,0,0,11,4
27,28,Tararua.District,18650,18650,0,0,0,0,0,0,0,0,0,0,14,4
27,16,Waipa.District,56199,56109,13,21,24,32,1,13,15,4,8,0,82,4
27,9,Whangarei.District,95998,95894,7,22,43,32,2,7,13,16,1,1,141,4
27,62,Southland.District,32100,32086,2,4,4,4,0,2,4,1,2,0,32,4
27,10,Kaipara.District,24100,24100,0,0,0,0,0,0,0,0,0,0,18,4
27,36,Whakatane.District,37100,37052,10,3,20,15,0,10,1,5,2,0,62,4
27,64,Invercargill.City,56200,56145,5,8,17,25,0,5,3,6,1,0,61,4
27,22,South.Taranaki.District,28600,28599,0,0,0,1,0,0,0,0,0,0,26,4
27,43,Nelson.City,52900,52831,11,9,21,28,0,11,6,9,7,0,71,4
27,11,Thames-Coromandel.District,31500,31465,3,11,11,10,0,3,6,4,2,0,48,4
27,65,Auckland,1642796,1641251,175,237,528,605,4,175,158,167,84,2,2130,4
27,35,Rotorua.District,75100,75092,0,1,2,5,0,0,1,2,2,0,91,4
27,41,Hastings.District,84999,84788,30,29,70,82,1,30,19,27,10,1,129,4
27,37,Kawerau.District,7490,7489,0,0,0,1,0,0,0,0,0,0,5,4
27,49,Hurunui.District,12950,12950,0,0,0,0,0,0,0,0,0,0,8,4
27,17,Ōtorohanga.District,10500,10500,0,0,0,0,0,0,0,0,0,0,13,4
27,40,Wairoa.District,8680,8679,0,0,1,0,0,0,0,0,0,0,10,4
27,47,Grey.District,13750,13750,0,0,0,0,0,0,0,0,0,0,15,4
27,61,Clutha.District,18350,18350,0,0,0,0,0,0,0,0,0,0,17,4
27,18,South.Waikato.District,25100,25099,0,0,0,1,0,0,0,0,0,0,28,4
27,34,Tauranga.City,144700,144667,2,7,10,14,0,2,6,3,3,0,175,4
27,55,Mackenzie.District,5140,5140,0,0,0,0,0,0,0,0,0,0,4,4
27,1,Upper.Hutt.City,46000,46000,0,0,0,0,0,0,0,0,0,0,49,4
27,30,Kapiti.Coast.District,56000,55987,0,4,7,2,0,0,4,2,0,0,65,4
27,23,Ruapehu.District,12750,12749,0,0,0,1,0,0,0,0,0,0,17,4
