ticks,who,name,pop.0,susceptible,exposed,presymptomatic,infected,recovered,dead,new.exposed,new.presymptomatic,new.infected,new.recovered,new.dead,new.tests,alert.level
26,8,Taranaki,119640,119578,9,11,19,23,0,9,9,4,5,0,137,4
26,12,Hutt.Valley,149268,149018,37,43,84,86,2,37,33,27,8,1,218,4
26,17,Canterbury,562869,562637,31,36,79,86,1,31,24,25,10,0,609,4
26,7,Tairawhiti,48965,48965,0,0,0,0,0,0,0,0,0,0,52,4
26,1,Waitemata,622345,621325,148,207,319,346,5,148,145,117,60,3,942,4
26,14,Wairarapa,44845,44802,12,4,13,14,0,12,2,5,4,0,55,4
26,2,Auckland,538840,538279,95,112,172,182,0,95,80,46,35,0,691,4
26,10,Whanganui,64564,64505,10,10,18,21,1,10,5,7,3,0,86,4
26,18,South.Canterbury,60025,59879,24,23,52,47,0,24,13,17,5,0,131,4
26,19,Southern,328228,327971,22,51,75,109,2,22,38,22,13,0,370,4
26,6,Bay.of.Plenty,236820,236789,6,7,10,8,0,6,2,0,1,0,228,4
26,15,Nelson.Marlborough,150279,150088,25,35,67,64,1,25,22,20,11,0,228,4
26,0,Northland,178497,178332,25,35,55,50,3,25,26,16,8,0,224,4
26,3,Counties.Manukau,557790,557627,34,32,50,47,0,34,23,17,15,0,575,4
26,11,MidCentral,178240,178195,9,6,9,21,0,9,4,4,4,0,176,4
26,9,Hawkes.Bay,165359,165125,26,51,64,93,1,26,34,21,10,0,180,4
26,16,West.Coast,32444,32417,5,4,5,13,1,5,3,2,2,0,30,4
26,5,Lakes,110040,109995,4,7,16,18,0,4,6,8,5,0,128,4
26,13,Capital.and.Coast,316619,316342,35,54,94,94,1,35,39,31,16,0,426,4
26,4,Waikato,417130,417093,5,7,10,15,0,5,7,4,1,0,483,4
27,3,Counties.Manukau,557790,557601,26,44,62,57,0,26,34,22,10,0,628,4
27,2,Auckland,538840,538216,63,129,216,216,0,63,95,78,34,0,729,4
27,4,Waikato,417130,417089,4,6,15,16,0,4,5,6,1,0,394,4
27,18,South.Canterbury,60025,59865,14,32,61,53,0,14,24,15,6,0,125,4
27,11,MidCentral,178240,178191,4,10,14,21,0,4,9,5,0,0,163,4
27,12,Hutt.Valley,149268,148984,34,46,101,103,2,34,37,34,17,0,247,4
27,16,West.Coast,32444,32415,2,6,8,13,1,2,5,3,0,0,35,4
27,14,Wairarapa,44845,44799,3,13,15,15,0,3,12,3,1,0,57,4
27,7,Tairawhiti,48965,48965,0,0,0,0,0,0,0,0,0,0,44,4
27,13,Capital.and.Coast,316619,316294,48,55,108,114,1,48,35,34,20,0,408,4
27,9,Hawkes.Bay,165358,165086,39,41,89,103,2,39,26,36,10,1,248,4
27,17,Canterbury,562868,562604,33,38,90,103,2,33,31,29,17,1,661,4
27,10,Whanganui,64564,64500,5,14,22,23,1,5,10,6,2,0,95,4
27,0,Northland,178497,178305,27,35,73,57,3,27,25,25,7,0,253,4
27,8,Taranaki,119640,119572,6,14,18,30,0,6,9,6,7,0,123,4
27,15,Nelson.Marlborough,150279,150063,25,38,79,74,1,25,25,22,10,0,245,4
27,19,Southern,328228,327936,35,32,101,124,2,35,22,41,15,0,412,4
27,1,Waitemata,622345,621179,146,229,378,413,5,146,148,126,67,0,977,4
27,5,Lakes,110040,109991,4,7,19,19,0,4,4,4,1,0,125,4
27,6,Bay.of.Plenty,236820,236782,7,8,14,9,0,7,6,5,1,0,231,4
28,6,Bay.of.Plenty,236820,236775,7,12,11,15,0,7,7,3,6,0,238,4
28,19,Southern,328228,327894,42,44,113,135,2,42,35,23,11,0,419,4
28,4,Waikato,417130,417082,7,5,18,18,0,7,4,5,2,0,460,4
